year,month,day,hour,forecast,value,date,addDate,timeStamp
2012,1,1,200,4,55,2012-01-01,0,2012-01-01
2012,1,1,200,7,45,2012-01-01,0,2012-01-01
2012,1,1,200,10,50,2012-01-01,0,2012-01-01
2012,1,1,200,13,55,2012-01-01,0,2012-01-01
2012,1,1,200,16,55,2012-01-01,0,2012-01-01
2012,1,1,200,19,50,2012-01-01,0,2012-01-01
2012,1,1,200,22,45,2012-01-01,1,2012-01-02
2012,1,1,200,25,35,2012-01-01,1,2012-01-02
2012,1,1,200,28,30,2012-01-01,1,2012-01-02
2012,1,1,200,31,40,2012-01-01,1,2012-01-02
2012,1,1,200,34,50,2012-01-01,1,2012-01-02
2012,1,1,200,37,55,2012-01-01,1,2012-01-02
2012,1,1,200,40,55,2012-01-01,1,2012-01-02
2012,1,1,200,43,50,2012-01-01,1,2012-01-02
2012,1,1,200,46,45,2012-01-01,2,2012-01-03
2012,1,1,200,49,35,2012-01-01,2,2012-01-03
2012,1,1,500,4,45,2012-01-01,0,2012-01-01
2012,1,1,500,7,50,2012-01-01,0,2012-01-01
2012,1,1,500,10,55,2012-01-01,0,2012-01-01
2012,1,1,500,13,55,2012-01-01,0,2012-01-01
2012,1,1,500,16,50,2012-01-01,0,2012-01-01
2012,1,1,500,19,45,2012-01-01,1,2012-01-02
2012,1,1,500,22,35,2012-01-01,1,2012-01-02
2012,1,1,500,25,30,2012-01-01,1,2012-01-02
2012,1,1,500,28,40,2012-01-01,1,2012-01-02
2012,1,1,500,31,50,2012-01-01,1,2012-01-02
2012,1,1,500,34,55,2012-01-01,1,2012-01-02
2012,1,1,500,37,55,2012-01-01,1,2012-01-02
2012,1,1,500,40,50,2012-01-01,1,2012-01-02
2012,1,1,500,43,45,2012-01-01,2,2012-01-03
2012,1,1,500,46,35,2012-01-01,2,2012-01-03
2012,1,1,800,4,55,2012-01-01,0,2012-01-01
2012,1,1,800,7,65,2012-01-01,0,2012-01-01
2012,1,1,800,10,80,2012-01-01,0,2012-01-01
2012,1,1,800,13,85,2012-01-01,0,2012-01-01
2012,1,1,800,16,70,2012-01-01,1,2012-01-02
2012,1,1,800,19,50,2012-01-01,1,2012-01-02
2012,1,1,800,22,40,2012-01-01,1,2012-01-02
2012,1,1,800,25,45,2012-01-01,1,2012-01-02
2012,1,1,800,28,55,2012-01-01,1,2012-01-02
2012,1,1,800,31,65,2012-01-01,1,2012-01-02
2012,1,1,800,34,80,2012-01-01,1,2012-01-02
2012,1,1,800,37,85,2012-01-01,1,2012-01-02
2012,1,1,800,40,70,2012-01-01,2,2012-01-03
2012,1,1,800,43,50,2012-01-01,2,2012-01-03
2012,1,1,800,46,60,2012-01-01,2,2012-01-03
2012,1,1,800,49,75,2012-01-01,2,2012-01-03
2012,1,1,800,52,85,2012-01-01,2,2012-01-03
2012,1,1,800,55,80,2012-01-01,2,2012-01-03
2012,1,1,1100,4,65,2012-01-01,0,2012-01-01
2012,1,1,1100,7,80,2012-01-01,0,2012-01-01
2012,1,1,1100,10,85,2012-01-01,0,2012-01-01
2012,1,1,1100,13,70,2012-01-01,1,2012-01-02
2012,1,1,1100,16,50,2012-01-01,1,2012-01-02
2012,1,1,1100,19,40,2012-01-01,1,2012-01-02
2012,1,1,1100,22,45,2012-01-01,1,2012-01-02
2012,1,1,1100,25,55,2012-01-01,1,2012-01-02
2012,1,1,1100,28,65,2012-01-01,1,2012-01-02
2012,1,1,1100,31,80,2012-01-01,1,2012-01-02
2012,1,1,1100,34,85,2012-01-01,1,2012-01-02
2012,1,1,1100,37,70,2012-01-01,2,2012-01-03
2012,1,1,1100,40,50,2012-01-01,2,2012-01-03
2012,1,1,1100,43,60,2012-01-01,2,2012-01-03
2012,1,1,1100,46,75,2012-01-01,2,2012-01-03
2012,1,1,1100,49,85,2012-01-01,2,2012-01-03
2012,1,1,1100,52,80,2012-01-01,2,2012-01-03
2012,1,1,1400,4,80,2012-01-01,0,2012-01-01
2012,1,1,1400,7,85,2012-01-01,0,2012-01-01
2012,1,1,1400,10,70,2012-01-01,1,2012-01-02
2012,1,1,1400,13,50,2012-01-01,1,2012-01-02
2012,1,1,1400,16,40,2012-01-01,1,2012-01-02
2012,1,1,1400,19,45,2012-01-01,1,2012-01-02
2012,1,1,1400,22,55,2012-01-01,1,2012-01-02
2012,1,1,1400,25,65,2012-01-01,1,2012-01-02
2012,1,1,1400,28,80,2012-01-01,1,2012-01-02
2012,1,1,1400,31,85,2012-01-01,1,2012-01-02
2012,1,1,1400,34,70,2012-01-01,2,2012-01-03
2012,1,1,1400,37,50,2012-01-01,2,2012-01-03
2012,1,1,1400,40,60,2012-01-01,2,2012-01-03
2012,1,1,1400,43,75,2012-01-01,2,2012-01-03
2012,1,1,1400,46,85,2012-01-01,2,2012-01-03
2012,1,1,1400,49,80,2012-01-01,2,2012-01-03
2012,1,1,1700,4,85,2012-01-01,0,2012-01-01
2012,1,1,1700,7,70,2012-01-01,1,2012-01-02
2012,1,1,1700,10,50,2012-01-01,1,2012-01-02
2012,1,1,1700,13,40,2012-01-01,1,2012-01-02
