year,month, format: day,hour,forecast,value  location:60_124 Start : 20120101 ,date,addDate,timeStamp
2012,1,1,1700,25,323,2012-01-01,1,2012-01-02
2012,1,1,1700,28,233,2012-01-01,1,2012-01-02
2012,1,1,1700,31,270,2012-01-01,2,2012-01-03
2012,1,1,1700,34,270,2012-01-01,2,2012-01-03
2012,1,1,1700,37,270,2012-01-01,2,2012-01-03
2012,1,1,1700,40,270,2012-01-01,2,2012-01-03
2012,1,1,1700,43,321,2012-01-01,2,2012-01-03
2012,1,1,1700,46,315,2012-01-01,2,2012-01-03
2012,1,1,2000,4,90,2012-01-01,1,2012-01-02
2012,1,1,2000,7,209,2012-01-01,1,2012-01-02
2012,1,1,2000,10,252,2012-01-01,1,2012-01-02
2012,1,1,2000,13,293,2012-01-01,1,2012-01-02
2012,1,1,2000,16,37,2012-01-01,1,2012-01-02
2012,1,1,2000,19,28,2012-01-01,1,2012-01-02
2012,1,1,2000,22,304,2012-01-01,1,2012-01-02
2012,1,1,2000,25,250,2012-01-01,1,2012-01-02
2012,1,1,2000,28,96,2012-01-01,2,2012-01-03
2012,1,1,2000,31,169,2012-01-01,2,2012-01-03
2012,1,1,2000,34,194,2012-01-01,2,2012-01-03
2012,1,1,2000,37,296,2012-01-01,2,2012-01-03
2012,1,1,2000,40,313,2012-01-01,2,2012-01-03
2012,1,1,2000,43,313,2012-01-01,2,2012-01-03
2012,1,1,2000,46,311,2012-01-01,2,2012-01-03
2012,1,1,2000,49,304,2012-01-01,2,2012-01-03
2012,1,1,2000,52,304,2012-01-01,3,2012-01-04
2012,1,1,2000,55,307,2012-01-01,3,2012-01-04
2012,1,1,2300,4,209,2012-01-01,1,2012-01-02
2012,1,1,2300,7,252,2012-01-01,1,2012-01-02
2012,1,1,2300,10,293,2012-01-01,1,2012-01-02
2012,1,1,2300,13,37,2012-01-01,1,2012-01-02
2012,1,1,2300,16,28,2012-01-01,1,2012-01-02
2012,1,1,2300,19,304,2012-01-01,1,2012-01-02
2012,1,1,2300,22,250,2012-01-01,1,2012-01-02
2012,1,1,2300,25,96,2012-01-01,2,2012-01-03
2012,1,1,2300,28,169,2012-01-01,2,2012-01-03
2012,1,1,2300,31,194,2012-01-01,2,2012-01-03
2012,1,1,2300,34,296,2012-01-01,2,2012-01-03
2012,1,1,2300,37,313,2012-01-01,2,2012-01-03
2012,1,1,2300,40,313,2012-01-01,2,2012-01-03
2012,1,1,2300,43,311,2012-01-01,2,2012-01-03
2012,1,1,2300,46,304,2012-01-01,2,2012-01-03
2012,1,1,2300,49,304,2012-01-01,3,2012-01-04
2012,1,1,2300,52,307,2012-01-01,3,2012-01-04
2012,1,2,200,4,252,2012-01-02,0,2012-01-02
2012,1,2,200,7,293,2012-01-02,0,2012-01-02
2012,1,2,200,10,37,2012-01-02,0,2012-01-02
2012,1,2,200,13,28,2012-01-02,0,2012-01-02
2012,1,2,200,16,304,2012-01-02,0,2012-01-02
2012,1,2,200,19,250,2012-01-02,0,2012-01-02
2012,1,2,200,22,96,2012-01-02,1,2012-01-03
2012,1,2,200,25,169,2012-01-02,1,2012-01-03
2012,1,2,200,28,194,2012-01-02,1,2012-01-03
2012,1,2,200,31,296,2012-01-02,1,2012-01-03
2012,1,2,200,34,313,2012-01-02,1,2012-01-03
2012,1,2,200,37,313,2012-01-02,1,2012-01-03
2012,1,2,200,40,311,2012-01-02,1,2012-01-03
2012,1,2,200,43,304,2012-01-02,1,2012-01-03
2012,1,2,200,46,304,2012-01-02,2,2012-01-04
2012,1,2,200,49,307,2012-01-02,2,2012-01-04
2012,1,2,500,4,293,2012-01-02,0,2012-01-02
2012,1,2,500,7,37,2012-01-02,0,2012-01-02
2012,1,2,500,10,28,2012-01-02,0,2012-01-02
2012,1,2,500,13,304,2012-01-02,0,2012-01-02
2012,1,2,500,16,250,2012-01-02,0,2012-01-02
2012,1,2,500,19,96,2012-01-02,1,2012-01-03
2012,1,2,500,22,169,2012-01-02,1,2012-01-03
2012,1,2,500,25,194,2012-01-02,1,2012-01-03
2012,1,2,500,28,296,2012-01-02,1,2012-01-03
2012,1,2,500,31,313,2012-01-02,1,2012-01-03
2012,1,2,500,34,313,2012-01-02,1,2012-01-03
2012,1,2,500,37,311,2012-01-02,1,2012-01-03
2012,1,2,500,40,304,2012-01-02,1,2012-01-03
2012,1,2,500,43,304,2012-01-02,2,2012-01-04
2012,1,2,500,46,307,2012-01-02,2,2012-01-04
2012,1,2,800,4,349,2012-01-02,0,2012-01-02
2012,1,2,800,7,336,2012-01-02,0,2012-01-02
2012,1,2,800,10,11,2012-01-02,0,2012-01-02
2012,1,2,800,13,270,2012-01-02,0,2012-01-02
2012,1,2,800,16,101,2012-01-02,1,2012-01-03
2012,1,2,800,19,349,2012-01-02,1,2012-01-03
2012,1,2,800,22,348,2012-01-02,1,2012-01-03
2012,1,2,800,25,320,2012-01-02,1,2012-01-03
2012,1,2,800,28,319,2012-01-02,1,2012-01-03
2012,1,2,800,31,307,2012-01-02,1,2012-01-03
2012,1,2,800,34,312,2012-01-02,1,2012-01-03
2012,1,2,800,37,307,2012-01-02,1,2012-01-03
2012,1,2,800,40,307,2012-01-02,2,2012-01-04
2012,1,2,800,43,307,2012-01-02,2,2012-01-04
2012,1,2,800,46,302,2012-01-02,2,2012-01-04
2012,1,2,800,49,307,2012-01-02,2,2012-01-04
2012,1,2,800,52,307,2012-01-02,2,2012-01-04
2012,1,2,800,55,298,2012-01-02,2,2012-01-04
2012,1,2,1100,4,336,2012-01-02,0,2012-01-02
2012,1,2,1100,7,11,2012-01-02,0,2012-01-02
2012,1,2,1100,10,270,2012-01-02,0,2012-01-02
2012,1,2,1100,13,101,2012-01-02,1,2012-01-03
2012,1,2,1100,16,349,2012-01-02,1,2012-01-03
2012,1,2,1100,19,348,2012-01-02,1,2012-01-03
2012,1,2,1100,22,320,2012-01-02,1,2012-01-03
2012,1,2,1100,25,319,2012-01-02,1,2012-01-03
2012,1,2,1100,28,307,2012-01-02,1,2012-01-03
2012,1,2,1100,31,312,2012-01-02,1,2012-01-03
2012,1,2,1100,34,307,2012-01-02,1,2012-01-03
2012,1,2,1100,37,307,2012-01-02,2,2012-01-04
2012,1,2,1100,40,307,2012-01-02,2,2012-01-04
2012,1,2,1100,43,302,2012-01-02,2,2012-01-04
2012,1,2,1100,46,307,2012-01-02,2,2012-01-04
2012,1,2,1100,49,307,2012-01-02,2,2012-01-04
2012,1,2,1100,52,298,2012-01-02,2,2012-01-04
2012,1,2,1400,4,349,2012-01-02,0,2012-01-02
2012,1,2,1400,7,323,2012-01-02,0,2012-01-02
2012,1,2,1400,10,90,2012-01-02,1,2012-01-03
2012,1,2,1400,13,349,2012-01-02,1,2012-01-03
2012,1,2,1400,16,312,2012-01-02,1,2012-01-03
2012,1,2,1400,19,315,2012-01-02,1,2012-01-03
2012,1,2,1400,22,312,2012-01-02,1,2012-01-03
2012,1,2,1400,25,300,2012-01-02,1,2012-01-03
2012,1,2,1400,28,307,2012-01-02,1,2012-01-03
2012,1,2,1400,31,300,2012-01-02,1,2012-01-03
2012,1,2,1400,34,304,2012-01-02,2,2012-01-04
2012,1,2,1400,37,302,2012-01-02,2,2012-01-04
2012,1,2,1400,40,299,2012-01-02,2,2012-01-04
2012,1,2,1400,43,303,2012-01-02,2,2012-01-04
2012,1,2,1400,46,300,2012-01-02,2,2012-01-04
2012,1,2,1400,49,293,2012-01-02,2,2012-01-04
2012,1,2,1700,4,323,2012-01-02,0,2012-01-02
2012,1,2,1700,7,90,2012-01-02,1,2012-01-03
2012,1,2,1700,10,349,2012-01-02,1,2012-01-03
2012,1,2,1700,13,312,2012-01-02,1,2012-01-03
2012,1,2,1700,16,315,2012-01-02,1,2012-01-03
2012,1,2,1700,19,312,2012-01-02,1,2012-01-03
2012,1,2,1700,22,300,2012-01-02,1,2012-01-03
2012,1,2,1700,25,307,2012-01-02,1,2012-01-03
2012,1,2,1700,28,300,2012-01-02,1,2012-01-03
2012,1,2,1700,31,304,2012-01-02,2,2012-01-04
2012,1,2,1700,34,302,2012-01-02,2,2012-01-04
2012,1,2,1700,37,299,2012-01-02,2,2012-01-04
2012,1,2,1700,40,303,2012-01-02,2,2012-01-04
2012,1,2,1700,43,300,2012-01-02,2,2012-01-04
2012,1,2,1700,46,293,2012-01-02,2,2012-01-04
2012,1,2,2000,4,315,2012-01-02,1,2012-01-03
2012,1,2,2000,7,270,2012-01-02,1,2012-01-03
2012,1,2,2000,10,310,2012-01-02,1,2012-01-03
2012,1,2,2000,13,294,2012-01-02,1,2012-01-03
2012,1,2,2000,16,304,2012-01-02,1,2012-01-03
2012,1,2,2000,19,304,2012-01-02,1,2012-01-03
2012,1,2,2000,22,305,2012-01-02,1,2012-01-03
2012,1,2,2000,25,314,2012-01-02,1,2012-01-03
2012,1,2,2000,28,313,2012-01-02,2,2012-01-04
2012,1,2,2000,31,307,2012-01-02,2,2012-01-04
2012,1,2,2000,34,305,2012-01-02,2,2012-01-04
2012,1,2,2000,37,309,2012-01-02,2,2012-01-04
2012,1,2,2000,40,309,2012-01-02,2,2012-01-04
2012,1,2,2000,43,301,2012-01-02,2,2012-01-04
2012,1,2,2000,46,299,2012-01-02,2,2012-01-04
2012,1,2,2000,49,290,2012-01-02,2,2012-01-04
2012,1,2,2000,52,281,2012-01-02,3,2012-01-05
2012,1,2,2000,55,270,2012-01-02,3,2012-01-05
2012,1,2,2300,4,270,2012-01-02,1,2012-01-03
2012,1,2,2300,7,310,2012-01-02,1,2012-01-03
2012,1,2,2300,10,294,2012-01-02,1,2012-01-03
2012,1,2,2300,13,304,2012-01-02,1,2012-01-03
2012,1,2,2300,16,304,2012-01-02,1,2012-01-03
2012,1,2,2300,19,305,2012-01-02,1,2012-01-03
2012,1,2,2300,22,314,2012-01-02,1,2012-01-03
2012,1,2,2300,25,313,2012-01-02,2,2012-01-04
2012,1,2,2300,28,307,2012-01-02,2,2012-01-04
2012,1,2,2300,31,305,2012-01-02,2,2012-01-04
2012,1,2,2300,34,309,2012-01-02,2,2012-01-04
2012,1,2,2300,37,309,2012-01-02,2,2012-01-04
2012,1,2,2300,40,301,2012-01-02,2,2012-01-04
2012,1,2,2300,43,299,2012-01-02,2,2012-01-04
2012,1,2,2300,46,290,2012-01-02,2,2012-01-04
2012,1,2,2300,49,281,2012-01-02,3,2012-01-05
2012,1,2,2300,52,270,2012-01-02,3,2012-01-05
2012,1,3,200,4,310,2012-01-03,0,2012-01-03
2012,1,3,200,7,294,2012-01-03,0,2012-01-03
2012,1,3,200,10,304,2012-01-03,0,2012-01-03
2012,1,3,200,13,304,2012-01-03,0,2012-01-03
2012,1,3,200,16,305,2012-01-03,0,2012-01-03
2012,1,3,200,19,314,2012-01-03,0,2012-01-03
2012,1,3,200,22,313,2012-01-03,1,2012-01-04
2012,1,3,200,25,307,2012-01-03,1,2012-01-04
2012,1,3,200,28,305,2012-01-03,1,2012-01-04
2012,1,3,200,31,309,2012-01-03,1,2012-01-04
2012,1,3,200,34,309,2012-01-03,1,2012-01-04
2012,1,3,200,37,301,2012-01-03,1,2012-01-04
2012,1,3,200,40,299,2012-01-03,1,2012-01-04
2012,1,3,200,43,290,2012-01-03,1,2012-01-04
2012,1,3,200,46,281,2012-01-03,2,2012-01-05
2012,1,3,200,49,270,2012-01-03,2,2012-01-05
2012,1,3,500,4,294,2012-01-03,0,2012-01-03
2012,1,3,500,7,304,2012-01-03,0,2012-01-03
2012,1,3,500,10,304,2012-01-03,0,2012-01-03
2012,1,3,500,13,305,2012-01-03,0,2012-01-03
2012,1,3,500,16,314,2012-01-03,0,2012-01-03
2012,1,3,500,19,313,2012-01-03,1,2012-01-04
2012,1,3,500,22,307,2012-01-03,1,2012-01-04
2012,1,3,500,25,305,2012-01-03,1,2012-01-04
2012,1,3,500,28,309,2012-01-03,1,2012-01-04
2012,1,3,500,31,309,2012-01-03,1,2012-01-04
2012,1,3,500,34,301,2012-01-03,1,2012-01-04
2012,1,3,500,37,299,2012-01-03,1,2012-01-04
2012,1,3,500,40,290,2012-01-03,1,2012-01-04
2012,1,3,500,43,281,2012-01-03,2,2012-01-05
2012,1,3,500,46,270,2012-01-03,2,2012-01-05
2012,1,3,800,4,300,2012-01-03,0,2012-01-03
2012,1,3,800,7,297,2012-01-03,0,2012-01-03
2012,1,3,800,10,307,2012-01-03,0,2012-01-03
2012,1,3,800,13,310,2012-01-03,0,2012-01-03
2012,1,3,800,16,311,2012-01-03,1,2012-01-04
2012,1,3,800,19,309,2012-01-03,1,2012-01-04
2012,1,3,800,22,304,2012-01-03,1,2012-01-04
2012,1,3,800,25,305,2012-01-03,1,2012-01-04
2012,1,3,800,28,305,2012-01-03,1,2012-01-04
2012,1,3,800,31,303,2012-01-03,1,2012-01-04
2012,1,3,800,34,315,2012-01-03,1,2012-01-04
2012,1,3,800,37,297,2012-01-03,1,2012-01-04
2012,1,3,800,40,303,2012-01-03,2,2012-01-05
2012,1,3,800,43,317,2012-01-03,2,2012-01-05
2012,1,3,800,46,323,2012-01-03,2,2012-01-05
2012,1,3,800,49,287,2012-01-03,2,2012-01-05
2012,1,3,800,52,270,2012-01-03,2,2012-01-05
2012,1,3,800,55,270,2012-01-03,2,2012-01-05
2012,1,3,1100,4,297,2012-01-03,0,2012-01-03
2012,1,3,1100,7,307,2012-01-03,0,2012-01-03
2012,1,3,1100,10,310,2012-01-03,0,2012-01-03
2012,1,3,1100,13,311,2012-01-03,1,2012-01-04
2012,1,3,1100,16,309,2012-01-03,1,2012-01-04
2012,1,3,1100,19,304,2012-01-03,1,2012-01-04
2012,1,3,1100,22,305,2012-01-03,1,2012-01-04
2012,1,3,1100,25,305,2012-01-03,1,2012-01-04
2012,1,3,1100,28,303,2012-01-03,1,2012-01-04
2012,1,3,1100,31,315,2012-01-03,1,2012-01-04
2012,1,3,1100,34,297,2012-01-03,1,2012-01-04
2012,1,3,1100,37,303,2012-01-03,2,2012-01-05
2012,1,3,1100,40,317,2012-01-03,2,2012-01-05
2012,1,3,1100,43,323,2012-01-03,2,2012-01-05
2012,1,3,1100,46,287,2012-01-03,2,2012-01-05
2012,1,3,1100,49,270,2012-01-03,2,2012-01-05
2012,1,3,1100,52,270,2012-01-03,2,2012-01-05
2012,1,3,1400,4,307,2012-01-03,0,2012-01-03
2012,1,3,1400,7,310,2012-01-03,0,2012-01-03
2012,1,3,1400,10,311,2012-01-03,1,2012-01-04
2012,1,3,1400,13,309,2012-01-03,1,2012-01-04
2012,1,3,1400,16,304,2012-01-03,1,2012-01-04
2012,1,3,1400,19,305,2012-01-03,1,2012-01-04
2012,1,3,1400,22,305,2012-01-03,1,2012-01-04
2012,1,3,1400,25,303,2012-01-03,1,2012-01-04
2012,1,3,1400,28,315,2012-01-03,1,2012-01-04
2012,1,3,1400,31,297,2012-01-03,1,2012-01-04
2012,1,3,1400,34,303,2012-01-03,2,2012-01-05
2012,1,3,1400,37,317,2012-01-03,2,2012-01-05
2012,1,3,1400,40,323,2012-01-03,2,2012-01-05
2012,1,3,1400,43,287,2012-01-03,2,2012-01-05
2012,1,3,1400,46,270,2012-01-03,2,2012-01-05
2012,1,3,1400,49,270,2012-01-03,2,2012-01-05
2012,1,3,1700,4,310,2012-01-03,0,2012-01-03
2012,1,3,1700,7,311,2012-01-03,1,2012-01-04
2012,1,3,1700,10,309,2012-01-03,1,2012-01-04
2012,1,3,1700,13,304,2012-01-03,1,2012-01-04
2012,1,3,1700,16,305,2012-01-03,1,2012-01-04
2012,1,3,1700,19,305,2012-01-03,1,2012-01-04
2012,1,3,1700,22,303,2012-01-03,1,2012-01-04
2012,1,3,1700,25,315,2012-01-03,1,2012-01-04
2012,1,3,1700,28,297,2012-01-03,1,2012-01-04
2012,1,3,1700,31,303,2012-01-03,2,2012-01-05
2012,1,3,1700,34,317,2012-01-03,2,2012-01-05
2012,1,3,1700,37,323,2012-01-03,2,2012-01-05
2012,1,3,1700,40,287,2012-01-03,2,2012-01-05
2012,1,3,1700,43,270,2012-01-03,2,2012-01-05
2012,1,3,1700,46,270,2012-01-03,2,2012-01-05
2012,1,3,2000,4,307,2012-01-03,1,2012-01-04
2012,1,3,2000,7,307,2012-01-03,1,2012-01-04
2012,1,3,2000,10,304,2012-01-03,1,2012-01-04
2012,1,3,2000,13,303,2012-01-03,1,2012-01-04
2012,1,3,2000,16,304,2012-01-03,1,2012-01-04
2012,1,3,2000,19,294,2012-01-03,1,2012-01-04
2012,1,3,2000,22,302,2012-01-03,1,2012-01-04
2012,1,3,2000,25,294,2012-01-03,1,2012-01-04
2012,1,3,2000,28,307,2012-01-03,2,2012-01-05
2012,1,3,2000,31,323,2012-01-03,2,2012-01-05
2012,1,3,2000,34,313,2012-01-03,2,2012-01-05
2012,1,3,2000,37,238,2012-01-03,2,2012-01-05
2012,1,3,2000,40,169,2012-01-03,2,2012-01-05
2012,1,3,2000,43,156,2012-01-03,2,2012-01-05
2012,1,3,2000,46,114,2012-01-03,2,2012-01-05
2012,1,3,2000,49,72,2012-01-03,2,2012-01-05
2012,1,3,2000,52,292,2012-01-03,3,2012-01-06
2012,1,3,2000,55,317,2012-01-03,3,2012-01-06
2012,1,3,2300,4,307,2012-01-03,1,2012-01-04
2012,1,3,2300,7,304,2012-01-03,1,2012-01-04
2012,1,3,2300,10,303,2012-01-03,1,2012-01-04
2012,1,3,2300,13,304,2012-01-03,1,2012-01-04
2012,1,3,2300,16,294,2012-01-03,1,2012-01-04
2012,1,3,2300,19,302,2012-01-03,1,2012-01-04
2012,1,3,2300,22,294,2012-01-03,1,2012-01-04
2012,1,3,2300,25,307,2012-01-03,2,2012-01-05
2012,1,3,2300,28,323,2012-01-03,2,2012-01-05
2012,1,3,2300,31,313,2012-01-03,2,2012-01-05
2012,1,3,2300,34,238,2012-01-03,2,2012-01-05
2012,1,3,2300,37,169,2012-01-03,2,2012-01-05
2012,1,3,2300,40,156,2012-01-03,2,2012-01-05
2012,1,3,2300,43,114,2012-01-03,2,2012-01-05
2012,1,3,2300,46,72,2012-01-03,2,2012-01-05
2012,1,3,2300,49,292,2012-01-03,3,2012-01-06
2012,1,3,2300,52,317,2012-01-03,3,2012-01-06
2012,1,4,200,4,304,2012-01-04,0,2012-01-04
2012,1,4,200,7,303,2012-01-04,0,2012-01-04
2012,1,4,200,10,304,2012-01-04,0,2012-01-04
2012,1,4,200,13,294,2012-01-04,0,2012-01-04
2012,1,4,200,16,302,2012-01-04,0,2012-01-04
2012,1,4,200,19,294,2012-01-04,0,2012-01-04
2012,1,4,200,22,307,2012-01-04,1,2012-01-05
2012,1,4,200,25,323,2012-01-04,1,2012-01-05
2012,1,4,200,28,313,2012-01-04,1,2012-01-05
2012,1,4,200,31,238,2012-01-04,1,2012-01-05
2012,1,4,200,34,169,2012-01-04,1,2012-01-05
2012,1,4,200,37,156,2012-01-04,1,2012-01-05
2012,1,4,200,40,114,2012-01-04,1,2012-01-05
2012,1,4,200,43,72,2012-01-04,1,2012-01-05
2012,1,4,200,46,292,2012-01-04,2,2012-01-06
2012,1,4,200,49,317,2012-01-04,2,2012-01-06
2012,1,4,500,4,303,2012-01-04,0,2012-01-04
2012,1,4,500,7,304,2012-01-04,0,2012-01-04
2012,1,4,500,10,294,2012-01-04,0,2012-01-04
2012,1,4,500,13,302,2012-01-04,0,2012-01-04
2012,1,4,500,16,294,2012-01-04,0,2012-01-04
2012,1,4,500,19,307,2012-01-04,1,2012-01-05
2012,1,4,500,22,323,2012-01-04,1,2012-01-05
2012,1,4,500,25,313,2012-01-04,1,2012-01-05
2012,1,4,500,28,238,2012-01-04,1,2012-01-05
2012,1,4,500,31,169,2012-01-04,1,2012-01-05
2012,1,4,500,34,156,2012-01-04,1,2012-01-05
2012,1,4,500,37,114,2012-01-04,1,2012-01-05
2012,1,4,500,40,72,2012-01-04,1,2012-01-05
2012,1,4,500,43,292,2012-01-04,2,2012-01-06
2012,1,4,500,46,317,2012-01-04,2,2012-01-06
2012,1,4,800,4,309,2012-01-04,0,2012-01-04
2012,1,4,800,7,297,2012-01-04,0,2012-01-04
2012,1,4,800,10,291,2012-01-04,0,2012-01-04
2012,1,4,800,13,285,2012-01-04,0,2012-01-04
2012,1,4,800,16,303,2012-01-04,1,2012-01-05
2012,1,4,800,19,317,2012-01-04,1,2012-01-05
2012,1,4,800,22,326,2012-01-04,1,2012-01-05
2012,1,4,800,25,299,2012-01-04,1,2012-01-05
2012,1,4,800,28,180,2012-01-04,1,2012-01-05
2012,1,4,800,31,143,2012-01-04,1,2012-01-05
2012,1,4,800,34,113,2012-01-04,1,2012-01-05
2012,1,4,800,37,105,2012-01-04,1,2012-01-05
2012,1,4,800,40,90,2012-01-04,2,2012-01-06
2012,1,4,800,43,312,2012-01-04,2,2012-01-06
2012,1,4,800,46,302,2012-01-04,2,2012-01-06
2012,1,4,800,49,327,2012-01-04,2,2012-01-06
2012,1,4,800,52,330,2012-01-04,2,2012-01-06
2012,1,4,800,55,321,2012-01-04,2,2012-01-06
2012,1,4,1100,4,297,2012-01-04,0,2012-01-04
2012,1,4,1100,7,291,2012-01-04,0,2012-01-04
2012,1,4,1100,10,285,2012-01-04,0,2012-01-04
2012,1,4,1100,13,303,2012-01-04,1,2012-01-05
2012,1,4,1100,16,317,2012-01-04,1,2012-01-05
2012,1,4,1100,19,326,2012-01-04,1,2012-01-05
2012,1,4,1100,22,299,2012-01-04,1,2012-01-05
2012,1,4,1100,25,180,2012-01-04,1,2012-01-05
2012,1,4,1100,28,143,2012-01-04,1,2012-01-05
2012,1,4,1100,31,113,2012-01-04,1,2012-01-05
2012,1,4,1100,34,105,2012-01-04,1,2012-01-05
2012,1,4,1100,37,90,2012-01-04,2,2012-01-06
2012,1,4,1100,40,312,2012-01-04,2,2012-01-06
2012,1,4,1100,43,302,2012-01-04,2,2012-01-06
2012,1,4,1100,46,327,2012-01-04,2,2012-01-06
2012,1,4,1100,49,330,2012-01-04,2,2012-01-06
2012,1,4,1100,52,321,2012-01-04,2,2012-01-06
2012,1,4,1400,4,291,2012-01-04,0,2012-01-04
2012,1,4,1400,7,285,2012-01-04,0,2012-01-04
2012,1,4,1400,10,303,2012-01-04,1,2012-01-05
2012,1,4,1400,13,317,2012-01-04,1,2012-01-05
2012,1,4,1400,16,326,2012-01-04,1,2012-01-05
2012,1,4,1400,19,299,2012-01-04,1,2012-01-05
2012,1,4,1400,22,180,2012-01-04,1,2012-01-05
