year,month,day,hour,forecast,value,date,addDate,timestamp
2016,1,1,200,4,198,2016.1.1,0,2016-01-01
2016,1,1,200,7,193,2016.1.1,0,2016-01-01
2016,1,1,200,10,184,2016.1.1,0,2016-01-01
2016,1,1,200,13,166,2016.1.1,0,2016-01-01
2016,1,1,200,16,171,2016.1.1,0,2016-01-01
2016,1,1,200,19,180,2016.1.1,0,2016-01-01
2016,1,1,200,22,172,2016.1.1,1,2016-01-02
2016,1,1,200,25,234,2016.1.1,1,2016-01-02
2016,1,1,200,28,241,2016.1.1,1,2016-01-02
2016,1,1,200,31,233,2016.1.1,1,2016-01-02
2016,1,1,200,34,223,2016.1.1,1,2016-01-02
2016,1,1,200,37,231,2016.1.1,1,2016-01-02
2016,1,1,200,40,288,2016.1.1,1,2016-01-02
2016,1,1,200,43,325,2016.1.1,1,2016-01-02
2016,1,1,200,46,320,2016.1.1,2,2016-01-03
2016,1,1,200,49,293,2016.1.1,2,2016-01-03
2016,1,1,200,52,281,2016.1.1,2,2016-01-03
2016,1,1,200,55,286,2016.1.1,2,2016-01-03
2016,1,1,200,58,322,2016.1.1,2,2016-01-03
2016,1,1,200,61,292,2016.1.1,2,2016-01-03
2016,1,1,500,4,193,2016.1.1,0,2016-01-01
2016,1,1,500,7,184,2016.1.1,0,2016-01-01
2016,1,1,500,10,166,2016.1.1,0,2016-01-01
2016,1,1,500,13,171,2016.1.1,0,2016-01-01
2016,1,1,500,16,180,2016.1.1,0,2016-01-01
2016,1,1,500,19,172,2016.1.1,1,2016-01-02
2016,1,1,500,22,234,2016.1.1,1,2016-01-02
2016,1,1,500,25,241,2016.1.1,1,2016-01-02
2016,1,1,500,28,233,2016.1.1,1,2016-01-02
2016,1,1,500,31,223,2016.1.1,1,2016-01-02
2016,1,1,500,34,231,2016.1.1,1,2016-01-02
2016,1,1,500,37,288,2016.1.1,1,2016-01-02
2016,1,1,500,40,325,2016.1.1,1,2016-01-02
2016,1,1,500,43,320,2016.1.1,2,2016-01-03
2016,1,1,500,46,293,2016.1.1,2,2016-01-03
2016,1,1,500,49,281,2016.1.1,2,2016-01-03
2016,1,1,500,52,286,2016.1.1,2,2016-01-03
2016,1,1,500,55,322,2016.1.1,2,2016-01-03
2016,1,1,500,58,292,2016.1.1,2,2016-01-03
2016,1,1,800,4,184,2016.1.1,0,2016-01-01
2016,1,1,800,7,166,2016.1.1,0,2016-01-01
2016,1,1,800,10,171,2016.1.1,0,2016-01-01
2016,1,1,800,13,180,2016.1.1,0,2016-01-01
2016,1,1,800,16,172,2016.1.1,1,2016-01-02
2016,1,1,800,19,234,2016.1.1,1,2016-01-02
2016,1,1,800,22,241,2016.1.1,1,2016-01-02
2016,1,1,800,25,233,2016.1.1,1,2016-01-02
2016,1,1,800,28,223,2016.1.1,1,2016-01-02
2016,1,1,800,31,231,2016.1.1,1,2016-01-02
2016,1,1,800,34,288,2016.1.1,1,2016-01-02
2016,1,1,800,37,325,2016.1.1,1,2016-01-02
2016,1,1,800,40,320,2016.1.1,2,2016-01-03
2016,1,1,800,43,293,2016.1.1,2,2016-01-03
2016,1,1,800,46,281,2016.1.1,2,2016-01-03
2016,1,1,800,49,286,2016.1.1,2,2016-01-03
2016,1,1,800,52,322,2016.1.1,2,2016-01-03
2016,1,1,800,55,292,2016.1.1,2,2016-01-03
2016,1,1,1100,4,166,2016.1.1,0,2016-01-01
2016,1,1,1100,7,171,2016.1.1,0,2016-01-01
2016,1,1,1100,10,180,2016.1.1,0,2016-01-01
2016,1,1,1100,13,172,2016.1.1,1,2016-01-02
2016,1,1,1100,16,234,2016.1.1,1,2016-01-02
2016,1,1,1100,19,241,2016.1.1,1,2016-01-02
2016,1,1,1100,22,233,2016.1.1,1,2016-01-02
2016,1,1,1100,25,223,2016.1.1,1,2016-01-02
2016,1,1,1100,28,231,2016.1.1,1,2016-01-02
2016,1,1,1100,31,288,2016.1.1,1,2016-01-02
2016,1,1,1100,34,325,2016.1.1,1,2016-01-02
2016,1,1,1100,37,320,2016.1.1,2,2016-01-03
2016,1,1,1100,40,293,2016.1.1,2,2016-01-03
2016,1,1,1100,43,281,2016.1.1,2,2016-01-03
2016,1,1,1100,46,286,2016.1.1,2,2016-01-03
2016,1,1,1100,49,322,2016.1.1,2,2016-01-03
2016,1,1,1100,52,292,2016.1.1,2,2016-01-03
2016,1,1,1400,4,153,2016.1.1,0,2016-01-01
2016,1,1,1400,7,153,2016.1.1,0,2016-01-01
2016,1,1,1400,10,146,2016.1.1,1,2016-01-02
2016,1,1,1400,13,207,2016.1.1,1,2016-01-02
2016,1,1,1400,16,236,2016.1.1,1,2016-01-02
2016,1,1,1400,19,217,2016.1.1,1,2016-01-02
2016,1,1,1400,22,201,2016.1.1,1,2016-01-02
2016,1,1,1400,25,225,2016.1.1,1,2016-01-02
2016,1,1,1400,28,220,2016.1.1,1,2016-01-02
2016,1,1,1400,31,254,2016.1.1,1,2016-01-02
2016,1,1,1400,34,259,2016.1.1,2,2016-01-03
2016,1,1,1400,37,288,2016.1.1,2,2016-01-03
2016,1,1,1400,40,265,2016.1.1,2,2016-01-03
2016,1,1,1400,43,265,2016.1.1,2,2016-01-03
2016,1,1,1400,46,263,2016.1.1,2,2016-01-03
2016,1,1,1400,49,291,2016.1.1,2,2016-01-03
2016,1,1,1700,4,153,2016.1.1,0,2016-01-01
2016,1,1,1700,7,146,2016.1.1,1,2016-01-02
2016,1,1,1700,10,207,2016.1.1,1,2016-01-02
2016,1,1,1700,13,236,2016.1.1,1,2016-01-02
2016,1,1,1700,16,217,2016.1.1,1,2016-01-02
2016,1,1,1700,19,201,2016.1.1,1,2016-01-02
2016,1,1,1700,22,225,2016.1.1,1,2016-01-02
2016,1,1,1700,25,220,2016.1.1,1,2016-01-02
2016,1,1,1700,28,254,2016.1.1,1,2016-01-02
2016,1,1,1700,31,259,2016.1.1,2,2016-01-03
2016,1,1,1700,34,288,2016.1.1,2,2016-01-03
2016,1,1,1700,37,265,2016.1.1,2,2016-01-03
2016,1,1,1700,40,265,2016.1.1,2,2016-01-03
2016,1,1,1700,43,263,2016.1.1,2,2016-01-03
2016,1,1,1700,46,291,2016.1.1,2,2016-01-03
2016,1,1,2000,4,156,2016.1.1,1,2016-01-02
2016,1,1,2000,7,183,2016.1.1,1,2016-01-02
2016,1,1,2000,10,235,2016.1.1,1,2016-01-02
2016,1,1,2000,13,205,2016.1.1,1,2016-01-02
2016,1,1,2000,16,192,2016.1.1,1,2016-01-02
2016,1,1,2000,19,196,2016.1.1,1,2016-01-02
2016,1,1,2000,22,210,2016.1.1,1,2016-01-02
2016,1,1,2000,25,230,2016.1.1,1,2016-01-02
2016,1,1,2000,28,139,2016.1.1,2,2016-01-03
2016,1,1,2000,31,221,2016.1.1,2,2016-01-03
2016,1,1,2000,34,242,2016.1.1,2,2016-01-03
2016,1,1,2000,37,243,2016.1.1,2,2016-01-03
2016,1,1,2000,40,232,2016.1.1,2,2016-01-03
2016,1,1,2000,43,292,2016.1.1,2,2016-01-03
2016,1,1,2000,46,308,2016.1.1,2,2016-01-03
2016,1,1,2000,49,299,2016.1.1,2,2016-01-03
2016,1,1,2000,52,295,2016.1.1,3,2016-01-04
2016,1,1,2000,55,305,2016.1.1,3,2016-01-04
2016,1,1,2000,58,291,2016.1.1,3,2016-01-04
2016,1,1,2000,61,277,2016.1.1,3,2016-01-04
2016,1,1,2000,64,308,2016.1.1,3,2016-01-04
2016,1,1,2000,67,308,2016.1.1,3,2016-01-04
2016,1,1,2300,4,183,2016.1.1,1,2016-01-02
2016,1,1,2300,7,235,2016.1.1,1,2016-01-02
2016,1,1,2300,10,205,2016.1.1,1,2016-01-02
2016,1,1,2300,13,192,2016.1.1,1,2016-01-02
2016,1,1,2300,16,196,2016.1.1,1,2016-01-02
2016,1,1,2300,19,210,2016.1.1,1,2016-01-02
2016,1,1,2300,22,230,2016.1.1,1,2016-01-02
2016,1,1,2300,25,139,2016.1.1,2,2016-01-03
