year,month,day,hour,forecast,value,date,addDate,timestamp
2014,1,1,200,4,40,2014.1.1,0,2014-01-01
2014,1,1,200,7,55,2014.1.1,0,2014-01-01
2014,1,1,200,10,65,2014.1.1,0,2014-01-01
2014,1,1,200,13,55,2014.1.1,0,2014-01-01
2014,1,1,200,16,55,2014.1.1,0,2014-01-01
2014,1,1,200,19,55,2014.1.1,0,2014-01-01
2014,1,1,200,22,45,2014.1.1,1,2014-01-02
2014,1,1,200,25,30,2014.1.1,1,2014-01-02
2014,1,1,200,28,30,2014.1.1,1,2014-01-02
2014,1,1,200,31,50,2014.1.1,1,2014-01-02
2014,1,1,200,34,65,2014.1.1,1,2014-01-02
2014,1,1,200,37,65,2014.1.1,1,2014-01-02
2014,1,1,200,40,69,2014.1.1,1,2014-01-02
2014,1,1,200,43,71,2014.1.1,1,2014-01-02
2014,1,1,200,46,61,2014.1.1,2,2014-01-03
2014,1,1,200,49,54,2014.1.1,2,2014-01-03
2014,1,1,500,4,55,2014.1.1,0,2014-01-01
2014,1,1,500,7,65,2014.1.1,0,2014-01-01
2014,1,1,500,10,55,2014.1.1,0,2014-01-01
2014,1,1,500,13,55,2014.1.1,0,2014-01-01
2014,1,1,500,16,55,2014.1.1,0,2014-01-01
2014,1,1,500,19,45,2014.1.1,1,2014-01-02
2014,1,1,500,22,30,2014.1.1,1,2014-01-02
2014,1,1,500,25,30,2014.1.1,1,2014-01-02
2014,1,1,500,28,50,2014.1.1,1,2014-01-02
2014,1,1,500,31,65,2014.1.1,1,2014-01-02
2014,1,1,500,34,65,2014.1.1,1,2014-01-02
2014,1,1,500,37,69,2014.1.1,1,2014-01-02
2014,1,1,500,40,71,2014.1.1,1,2014-01-02
2014,1,1,500,43,61,2014.1.1,2,2014-01-03
2014,1,1,500,46,54,2014.1.1,2,2014-01-03
2014,1,1,800,4,70,2014.1.1,0,2014-01-01
2014,1,1,800,7,65,2014.1.1,0,2014-01-01
2014,1,1,800,10,65,2014.1.1,0,2014-01-01
2014,1,1,800,13,65,2014.1.1,0,2014-01-01
2014,1,1,800,16,55,2014.1.1,1,2014-01-02
2014,1,1,800,19,35,2014.1.1,1,2014-01-02
