year,month,day,hour,forecast,value,date,addDate,timestamp
2014,1,1,200,4,-6,2014.1.1,0,2014.1.1
2014,1,1,200,7,-5,2014.1.1,0,2014.1.1
2014,1,1,500,4,-6,2014.1.1,0,2014.1.1
2014,1,1,500,7,-5,2014.1.1,0,2014.1.1
2014,1,1,800,4,-3,2014.1.1,0,2014.1.1
2014,1,1,800,7,-3,2014.1.1,0,2014.1.1
2014,1,1,1100,4,-3,2014.1.1,0,2014.1.1
2014,1,1,1100,7,-3,2014.1.1,0,2014.1.1
2014,1,1,1400,4,-4,2014.1.1,0,2014.1.1
2014,1,1,1400,7,-3,2014.1.1,0,2014.1.1
2014,1,1,1700,4,-4,2014.1.1,0,2014.1.1
2014,1,1,1700,7,-3,2014.1.1,1,2014.1.2
2014,1,1,2000,4,-2,2014.1.1,1,2014.1.2
2014,1,1,2000,7,-4,2014.1.1,1,2014.1.2
2014,1,1,2300,4,-2,2014.1.1,1,2014.1.2
2014,1,1,2300,7,-4,2014.1.1,1,2014.1.2
2014,1,2,200,4,-2,2014.1.2,0,2014.1.2
2014,1,2,200,7,-4,2014.1.2,0,2014.1.2
2014,1,2,500,4,-2,2014.1.2,0,2014.1.2
2014,1,2,500,7,-4,2014.1.2,0,2014.1.2
2014,1,2,800,4,-2,2014.1.2,0,2014.1.2
2014,1,2,800,7,-4,2014.1.2,0,2014.1.2
2014,1,2,1100,4,-2,2014.1.2,0,2014.1.2
2014,1,2,1100,7,-4,2014.1.2,0,2014.1.2
2014,1,2,1400,4,-4,2014.1.2,0,2014.1.2
2014,1,2,1400,7,-4,2014.1.2,0,2014.1.2
2014,1,2,1700,4,-4,2014.1.2,0,2014.1.2
2014,1,2,1700,7,-4,2014.1.2,1,2014.1.3
2014,1,2,2000,4,-5,2014.1.2,1,2014.1.3
2014,1,2,2000,7,-4,2014.1.2,1,2014.1.3
2014,1,2,2300,4,-5,2014.1.2,1,2014.1.3
2014,1,2,2300,7,-4,2014.1.2,1,2014.1.3
2014,1,3,200,4,-5,2014.1.3,0,2014.1.3
2014,1,3,200,7,-4,2014.1.3,0,2014.1.3
2014,1,3,500,4,-5,2014.1.3,0,2014.1.3
2014,1,3,500,7,-4,2014.1.3,0,2014.1.3
2014,1,3,800,4,-5,2014.1.3,0,2014.1.3
2014,1,3,800,7,-5,2014.1.3,0,2014.1.3
2014,1,3,1100,4,-5,2014.1.3,0,2014.1.3
2014,1,3,1100,7,-5,2014.1.3,0,2014.1.3
2014,1,3,1400,4,-5,2014.1.3,0,2014.1.3
2014,1,3,1400,7,-5,2014.1.3,0,2014.1.3
2014,1,3,1700,4,-5,2014.1.3,0,2014.1.3
2014,1,3,1700,7,-5,2014.1.3,1,2014.1.4
2014,1,3,2000,4,-3,2014.1.3,1,2014.1.4
2014,1,3,2000,7,-5,2014.1.3,1,2014.1.4
2014,1,3,2300,4,-3,2014.1.3,1,2014.1.4
2014,1,3,2300,7,-5,2014.1.3,1,2014.1.4
2014,1,4,200,4,-4,2014.1.4,0,2014.1.4
2014,1,4,200,7,-6,2014.1.4,0,2014.1.4
2014,1,4,500,4,-4,2014.1.4,0,2014.1.4
2014,1,4,500,7,-6,2014.1.4,0,2014.1.4
2014,1,4,800,4,-4,2014.1.4,0,2014.1.4
2014,1,4,800,7,-6,2014.1.4,0,2014.1.4
2014,1,4,1100,4,-4,2014.1.4,0,2014.1.4
2014,1,4,1100,7,-6,2014.1.4,0,2014.1.4
2014,1,4,1400,4,-5,2014.1.4,0,2014.1.4
2014,1,4,1400,7,-6,2014.1.4,0,2014.1.4
2014,1,4,1700,4,-5,2014.1.4,0,2014.1.4
2014,1,4,1700,7,-6,2014.1.4,1,2014.1.5
2014,1,4,2000,4,-5,2014.1.4,1,2014.1.5
2014,1,4,2000,7,-5,2014.1.4,1,2014.1.5
2014,1,4,2300,4,-5,2014.1.4,1,2014.1.5
2014,1,4,2300,7,-5,2014.1.4,1,2014.1.5
2014,1,5,200,4,-6,2014.1.5,0,2014.1.5
2014,1,5,200,7,-3,2014.1.5,0,2014.1.5
2014,1,5,500,4,-6,2014.1.5,0,2014.1.5
2014,1,5,500,7,-3,2014.1.5,0,2014.1.5
2014,1,5,800,4,-6,2014.1.5,0,2014.1.5
2014,1,5,800,7,-3,2014.1.5,0,2014.1.5
2014,1,5,1100,4,-6,2014.1.5,0,2014.1.5
2014,1,5,1100,7,-3,2014.1.5,0,2014.1.5
2014,1,5,1400,4,-6,2014.1.5,0,2014.1.5
2014,1,5,1400,7,-3,2014.1.5,0,2014.1.5
2014,1,5,1700,4,-6,2014.1.5,0,2014.1.5
2014,1,5,1700,7,-3,2014.1.5,1,2014.1.6
2014,1,5,2000,4,-4,2014.1.5,1,2014.1.6
2014,1,5,2000,7,0,2014.1.5,1,2014.1.6
2014,1,5,2300,4,-4,2014.1.5,1,2014.1.6
2014,1,5,2300,7,0,2014.1.5,1,2014.1.6
2014,1,6,200,4,-4,2014.1.6,0,2014.1.6
2014,1,6,200,7,0,2014.1.6,0,2014.1.6
2014,1,6,500,4,-4,2014.1.6,0,2014.1.6
2014,1,6,500,7,0,2014.1.6,0,2014.1.6
2014,1,6,800,4,-4,2014.1.6,0,2014.1.6
2014,1,6,800,7,0,2014.1.6,0,2014.1.6
2014,1,6,1100,4,-4,2014.1.6,0,2014.1.6
2014,1,6,1100,7,0,2014.1.6,0,2014.1.6
2014,1,6,1400,4,-5,2014.1.6,0,2014.1.6
2014,1,6,1400,7,0,2014.1.6,0,2014.1.6
2014,1,6,1700,4,-4,2014.1.6,0,2014.1.6
2014,1,6,1700,7,0,2014.1.6,1,2014.1.7
2014,1,6,2000,4,1,2014.1.6,1,2014.1.7
2014,1,6,2000,7,-9,2014.1.6,1,2014.1.7
2014,1,6,2300,4,1,2014.1.6,1,2014.1.7
2014,1,6,2300,7,-9,2014.1.6,1,2014.1.7
2014,1,7,200,4,1,2014.1.7,0,2014.1.7
2014,1,7,200,7,-9,2014.1.7,0,2014.1.7
2014,1,7,500,4,1,2014.1.7,0,2014.1.7
2014,1,7,500,7,-9,2014.1.7,0,2014.1.7
2014,1,7,800,4,1,2014.1.7,0,2014.1.7
2014,1,7,800,7,-9,2014.1.7,0,2014.1.7
2014,1,7,1100,4,1,2014.1.7,0,2014.1.7
2014,1,7,1100,7,-9,2014.1.7,0,2014.1.7
2014,1,7,1400,4,0,2014.1.7,0,2014.1.7
2014,1,7,1400,7,-10,2014.1.7,0,2014.1.7
2014,1,7,1700,4,1,2014.1.7,0,2014.1.7
2014,1,7,1700,7,-10,2014.1.7,1,2014.1.8
2014,1,7,2000,4,-11,2014.1.7,1,2014.1.8
2014,1,7,2000,7,-11,2014.1.7,1,2014.1.8
2014,1,7,2300,4,-11,2014.1.7,1,2014.1.8
2014,1,7,2300,7,-11,2014.1.7,1,2014.1.8
2014,1,8,200,4,-11,2014.1.8,0,2014.1.8
2014,1,8,200,7,-11,2014.1.8,0,2014.1.8
2014,1,8,500,4,-11,2014.1.8,0,2014.1.8
2014,1,8,500,7,-11,2014.1.8,0,2014.1.8
2014,1,8,800,4,-10,2014.1.8,0,2014.1.8
2014,1,8,800,7,-12,2014.1.8,0,2014.1.8
2014,1,8,1100,4,-10,2014.1.8,0,2014.1.8
2014,1,8,1100,7,-12,2014.1.8,0,2014.1.8
2014,1,8,1400,4,-10,2014.1.8,0,2014.1.8
2014,1,8,1400,7,-12,2014.1.8,0,2014.1.8
2014,1,8,1700,4,-10,2014.1.8,0,2014.1.8
2014,1,8,1700,7,-12,2014.1.8,1,2014.1.9
2014,1,8,2000,4,-12,2014.1.8,1,2014.1.9
2014,1,8,2000,7,-6,2014.1.8,1,2014.1.9
2014,1,8,2300,4,-12,2014.1.8,1,2014.1.9
2014,1,8,2300,7,-6,2014.1.8,1,2014.1.9
2014,1,9,200,4,-12,2014.1.9,0,2014.1.9
2014,1,9,200,7,-6,2014.1.9,0,2014.1.9
2014,1,9,500,4,-12,2014.1.9,0,2014.1.9
2014,1,9,500,7,-6,2014.1.9,0,2014.1.9
2014,1,9,800,4,-12,2014.1.9,0,2014.1.9
2014,1,9,800,7,-7,2014.1.9,0,2014.1.9
