year,month,day,hour,forecast,value,date,addDate,timeStamp
,0,,,,,,,
2010,1,1,200,4,62,2010-01-01,0,2010-01-01
2010,1,1,200,7,61,2010-01-01,0,2010-01-01
2010,1,1,200,10,225,2010-01-01,0,2010-01-01
2010,1,1,200,13,225,2010-01-01,0,2010-01-01
2010,1,1,200,16,225,2010-01-01,0,2010-01-01
2010,1,1,200,19,328,2010-01-01,0,2010-01-01
2010,1,1,200,22,349,2010-01-01,1,2010-01-02
2010,1,1,200,25,303,2010-01-01,1,2010-01-02
2010,1,1,200,28,293,2010-01-01,1,2010-01-02
2010,1,1,200,31,297,2010-01-01,1,2010-01-02
2010,1,1,200,34,307,2010-01-01,1,2010-01-02
2010,1,1,200,37,313,2010-01-01,1,2010-01-02
2010,1,1,200,40,311,2010-01-01,1,2010-01-02
2010,1,1,200,43,297,2010-01-01,1,2010-01-02
2010,1,1,200,46,302,2010-01-01,2,2010-01-03
2010,1,1,200,49,300,2010-01-01,2,2010-01-03
2010,1,1,500,4,61,2010-01-01,0,2010-01-01
2010,1,1,500,7,225,2010-01-01,0,2010-01-01
2010,1,1,500,10,225,2010-01-01,0,2010-01-01
2010,1,1,500,13,225,2010-01-01,0,2010-01-01
2010,1,1,500,16,328,2010-01-01,0,2010-01-01
2010,1,1,500,19,349,2010-01-01,1,2010-01-02
2010,1,1,500,22,303,2010-01-01,1,2010-01-02
2010,1,1,500,25,293,2010-01-01,1,2010-01-02
2010,1,1,500,28,297,2010-01-01,1,2010-01-02
2010,1,1,500,31,307,2010-01-01,1,2010-01-02
2010,1,1,500,34,313,2010-01-01,1,2010-01-02
2010,1,1,500,37,311,2010-01-01,1,2010-01-02
2010,1,1,500,40,297,2010-01-01,1,2010-01-02
2010,1,1,500,43,302,2010-01-01,2,2010-01-03
2010,1,1,500,46,300,2010-01-01,2,2010-01-03
2010,1,1,800,4,45,2010-01-01,0,2010-01-01
2010,1,1,800,7,90,2010-01-01,0,2010-01-01
2010,1,1,800,10,225,2010-01-01,0,2010-01-01
2010,1,1,800,13,225,2010-01-01,0,2010-01-01
2010,1,1,800,16,270,2010-01-01,1,2010-01-02
2010,1,1,800,19,315,2010-01-01,1,2010-01-02
2010,1,1,800,22,315,2010-01-01,1,2010-01-02
2010,1,1,800,25,315,2010-01-01,1,2010-01-02
2010,1,1,800,28,315,2010-01-01,1,2010-01-02
2010,1,1,800,31,315,2010-01-01,1,2010-01-02
2010,1,1,800,34,315,2010-01-01,1,2010-01-02
2010,1,1,800,37,315,2010-01-01,1,2010-01-02
2010,1,1,800,40,315,2010-01-01,2,2010-01-03
2010,1,1,800,43,297,2010-01-01,2,2010-01-03
2010,1,1,800,46,312,2010-01-01,2,2010-01-03
2010,1,1,800,49,316,2010-01-01,2,2010-01-03
2010,1,1,800,52,315,2010-01-01,2,2010-01-03
2010,1,1,800,55,315,2010-01-01,2,2010-01-03
2010,1,1,1100,4,90,2010-01-01,0,2010-01-01
2010,1,1,1100,7,225,2010-01-01,0,2010-01-01
2010,1,1,1100,10,225,2010-01-01,0,2010-01-01
2010,1,1,1100,13,270,2010-01-01,1,2010-01-02
2010,1,1,1100,16,315,2010-01-01,1,2010-01-02
2010,1,1,1100,19,315,2010-01-01,1,2010-01-02
2010,1,1,1100,22,315,2010-01-01,1,2010-01-02
2010,1,1,1100,25,315,2010-01-01,1,2010-01-02
2010,1,1,1100,28,315,2010-01-01,1,2010-01-02
2010,1,1,1100,31,315,2010-01-01,1,2010-01-02
2010,1,1,1100,34,315,2010-01-01,1,2010-01-02
2010,1,1,1100,37,315,2010-01-01,2,2010-01-03
2010,1,1,1100,40,297,2010-01-01,2,2010-01-03
2010,1,1,1100,43,312,2010-01-01,2,2010-01-03
2010,1,1,1100,46,316,2010-01-01,2,2010-01-03
2010,1,1,1100,49,315,2010-01-01,2,2010-01-03
2010,1,1,1100,52,315,2010-01-01,2,2010-01-03
2010,1,1,1400,4,225,2010-01-01,0,2010-01-01
2010,1,1,1400,7,225,2010-01-01,0,2010-01-01
2010,1,1,1400,10,270,2010-01-01,1,2010-01-02
2010,1,1,1400,13,315,2010-01-01,1,2010-01-02
2010,1,1,1400,16,315,2010-01-01,1,2010-01-02
2010,1,1,1400,19,315,2010-01-01,1,2010-01-02
2010,1,1,1400,22,315,2010-01-01,1,2010-01-02
2010,1,1,1400,25,315,2010-01-01,1,2010-01-02
2010,1,1,1400,28,315,2010-01-01,1,2010-01-02
2010,1,1,1400,31,315,2010-01-01,1,2010-01-02
2010,1,1,1400,34,315,2010-01-01,2,2010-01-03
2010,1,1,1400,37,297,2010-01-01,2,2010-01-03
2010,1,1,1400,40,312,2010-01-01,2,2010-01-03
2010,1,1,1400,43,316,2010-01-01,2,2010-01-03
2010,1,1,1400,46,315,2010-01-01,2,2010-01-03
2010,1,1,1400,49,315,2010-01-01,2,2010-01-03
2010,1,1,1700,4,225,2010-01-01,0,2010-01-01
2010,1,1,1700,7,270,2010-01-01,1,2010-01-02
2010,1,1,1700,10,315,2010-01-01,1,2010-01-02
2010,1,1,1700,13,315,2010-01-01,1,2010-01-02
