year,month,day,hour,forecast,value,date,addDate,timestamp
2015,1,1,200,4,304,2015.1.1,0,2015-01-01
2015,1,1,200,7,304,2015.1.1,0,2015-01-01
2015,1,1,200,10,302,2015.1.1,0,2015-01-01
2015,1,1,200,13,304,2015.1.1,0,2015-01-01
2015,1,1,200,16,312,2015.1.1,0,2015-01-01
2015,1,1,200,19,319,2015.1.1,0,2015-01-01
2015,1,1,200,22,264,2015.1.1,1,2015-01-02
2015,1,1,200,25,322,2015.1.1,1,2015-01-02
2015,1,1,200,28,311,2015.1.1,1,2015-01-02
2015,1,1,200,31,311,2015.1.1,1,2015-01-02
2015,1,1,200,34,313,2015.1.1,1,2015-01-02
2015,1,1,200,37,300,2015.1.1,1,2015-01-02
2015,1,1,200,40,262,2015.1.1,1,2015-01-02
2015,1,1,200,43,180,2015.1.1,1,2015-01-02
2015,1,1,200,46,96,2015.1.1,2,2015-01-03
2015,1,1,200,49,126,2015.1.1,2,2015-01-03
2015,1,1,200,52,161,2015.1.1,2,2015-01-03
2015,1,1,200,55,148,2015.1.1,2,2015-01-03
2015,1,1,200,58,146,2015.1.1,2,2015-01-03
2015,1,1,200,61,141,2015.1.1,2,2015-01-03
2015,1,1,500,4,304,2015.1.1,0,2015-01-01
2015,1,1,500,7,302,2015.1.1,0,2015-01-01
2015,1,1,500,10,304,2015.1.1,0,2015-01-01
2015,1,1,500,13,312,2015.1.1,0,2015-01-01
2015,1,1,500,16,319,2015.1.1,0,2015-01-01
2015,1,1,500,19,264,2015.1.1,1,2015-01-02
2015,1,1,500,22,322,2015.1.1,1,2015-01-02
2015,1,1,500,25,311,2015.1.1,1,2015-01-02
2015,1,1,500,28,311,2015.1.1,1,2015-01-02
2015,1,1,500,31,313,2015.1.1,1,2015-01-02
2015,1,1,500,34,300,2015.1.1,1,2015-01-02
2015,1,1,500,37,262,2015.1.1,1,2015-01-02
2015,1,1,500,40,180,2015.1.1,1,2015-01-02
2015,1,1,500,43,96,2015.1.1,2,2015-01-03
2015,1,1,500,46,126,2015.1.1,2,2015-01-03
2015,1,1,500,49,161,2015.1.1,2,2015-01-03
2015,1,1,500,52,148,2015.1.1,2,2015-01-03
2015,1,1,500,55,146,2015.1.1,2,2015-01-03
2015,1,1,500,58,141,2015.1.1,2,2015-01-03
2015,1,1,800,4,302,2015.1.1,0,2015-01-01
2015,1,1,800,7,304,2015.1.1,0,2015-01-01
2015,1,1,800,10,312,2015.1.1,0,2015-01-01
2015,1,1,800,13,319,2015.1.1,0,2015-01-01
2015,1,1,800,16,264,2015.1.1,1,2015-01-02
2015,1,1,800,19,322,2015.1.1,1,2015-01-02
2015,1,1,800,22,311,2015.1.1,1,2015-01-02
2015,1,1,800,25,311,2015.1.1,1,2015-01-02
2015,1,1,800,28,313,2015.1.1,1,2015-01-02
2015,1,1,800,31,300,2015.1.1,1,2015-01-02
2015,1,1,800,34,262,2015.1.1,1,2015-01-02
2015,1,1,800,37,180,2015.1.1,1,2015-01-02
2015,1,1,800,40,96,2015.1.1,2,2015-01-03
2015,1,1,800,43,126,2015.1.1,2,2015-01-03
2015,1,1,800,46,161,2015.1.1,2,2015-01-03
2015,1,1,800,49,148,2015.1.1,2,2015-01-03
2015,1,1,800,52,146,2015.1.1,2,2015-01-03
2015,1,1,800,55,141,2015.1.1,2,2015-01-03
