구  분,,,월관람객수,,,,"동,식물원",,,,,,,,돌고래쇼,,,,,,,,테마가든,,,,,,,,캠프입장,,,,,,,,자연학습교실,,,,,,,,기타,,,,,,,
,,,,,,,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계
2010-01-10,일,,"3,584","1,269","4,853",10,"2,381","1,808",113,460,8,0,"1,206","3,587",777,545,38,194,2,0,54,831,426,330,3,93,0,0,9,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-11,월,,428,674,"1,102",0,266,208,10,48,0,0,655,921,97,65,9,23,0,0,14,111,54,44,0,10,0,0,5,59,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0
2010-01-12,화,,340,566,906,0,204,159,23,22,0,0,563,767,59,46,2,11,0,0,3,62,40,37,2,1,0,0,0,40,0,0,0,0,0,0,0,0,37,0,0,37,0,8,0,37,0,0,0,0,0,0,0,0
2010-01-13,수,,204,356,560,0,120,86,17,17,0,0,353,473,36,23,0,13,0,0,3,39,25,20,0,5,0,0,0,25,0,0,0,0,0,0,0,0,23,0,0,23,0,0,0,23,0,0,0,0,0,0,0,0
2010-01-14,목,,279,382,661,0,226,138,34,54,0,65,379,605,12,8,3,1,0,0,3,15,19,13,0,6,0,0,0,19,0,0,0,0,0,0,0,0,22,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0
2010-01-15,금,,348,573,921,0,239,185,23,31,0,0,561,800,57,43,5,9,0,0,12,69,42,37,1,4,0,0,0,42,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,10,0,0,0,0,0,0,0,0
2010-01-16,토,,"3,152","1,636","4,788",0,"2,010","1,620",116,274,0,0,"1,460","3,470",678,528,48,102,0,0,169,847,436,382,8,46,0,0,7,443,0,0,0,0,0,0,0,0,28,1,0,27,0,0,0,28,0,0,0,0,0,0,0,0
2010-01-17,일,,"5,519","2,105","7,624",7,"3,539","2,935",181,423,5,20,"1,857","5,396","1,269","1,051",50,168,2,0,238,"1,507",711,620,12,79,0,0,10,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-18,월,,708,795,"1,503",0,492,368,57,67,0,0,770,"1,262",134,105,8,21,0,0,24,158,80,74,1,5,0,0,1,81,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
2010-01-19,화,,"1,387","1,157","2,544",0,986,824,83,79,0,0,"1,105","2,091",200,157,29,14,0,0,34,234,155,135,4,16,0,0,18,173,0,0,0,0,0,0,0,0,46,0,0,46,0,0,0,46,0,0,0,0,0,0,0,0
2010-01-20,수,,203,665,868,1,110,67,31,12,1,0,652,762,35,26,6,3,0,0,13,48,16,14,0,2,0,0,0,16,0,0,0,0,0,0,0,0,42,0,0,42,0,0,0,42,0,0,0,0,0,0,0,0
2010-01-21,목,,689,840,"1,529",0,438,295,63,80,0,0,821,"1,259",144,95,23,26,0,0,14,158,58,47,3,8,0,0,5,63,0,0,0,0,0,0,0,0,49,0,0,49,0,0,0,49,0,0,0,0,0,0,0,0
2010-01-22,금,,494,572,"1,066",0,303,192,39,72,0,46,565,868,135,58,19,58,0,0,7,142,45,35,2,8,0,0,0,45,0,0,0,0,0,0,0,0,11,0,0,11,0,7,0,11,0,0,0,0,0,0,0,0
2010-01-23,토,,"2,764","1,275","4,039",2,"1,778","1,388",142,248,2,58,"1,190","2,968",625,454,58,113,0,0,82,707,315,275,8,32,0,0,3,318,0,0,0,0,0,0,0,0,46,0,0,46,0,0,0,46,0,0,0,0,0,0,0,0
2010-01-24,일,,"6,849","1,992","8,841",0,"4,297","3,445",256,596,0,0,"1,801","6,098","1,661","1,351",62,248,0,0,179,"1,840",891,770,14,107,0,0,12,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-25,월,,"1,071",766,"1,837",4,674,435,75,164,1,75,748,"1,422",279,127,41,111,3,75,18,297,98,77,1,20,0,0,0,98,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,20,0,0,0,0,0,0,0,0
2010-01-26,화,,895,925,"1,820",1,606,426,80,100,1,0,884,"1,490",169,110,26,33,0,0,23,192,114,93,5,16,0,0,18,132,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0
2010-01-27,수,,996,"1,056","2,052",3,655,423,76,156,2,106,"1,011","1,666",269,145,32,92,1,72,43,312,72,59,5,8,0,0,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-28,목,,935,985,"1,920",1,654,471,94,89,1,70,928,"1,582",169,135,17,17,0,0,53,222,112,94,5,13,0,0,4,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-01-29,금,,"1,060",831,"1,891",4,694,479,103,112,4,78,793,"1,487",247,166,26,55,0,0,36,283,97,77,9,11,0,0,2,99,0,0,0,0,0,0,0,0,22,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0
2010-01-30,토,,"5,205","1,787","6,992",14,"3,363","2,737",220,406,12,0,"1,593","4,956","1,266","1,015",76,175,2,0,190,"1,456",544,481,6,57,0,0,4,548,0,0,0,0,0,0,0,0,32,0,0,32,0,0,0,32,0,0,0,0,0,0,0,0
2010-01-31,일,,"6,328","2,179","8,507",3,"3,995","3,368",189,438,3,0,"1,822","5,817","1,619","1,363",62,194,0,0,347,"1,966",714,659,13,42,0,0,10,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-01,월,,"1,109","1,145","2,254",6,751,580,103,68,3,0,"1,036","1,787",255,192,29,34,3,0,105,360,103,97,3,3,0,0,4,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-02,화,,489,806,"1,295",4,305,227,55,23,4,60,793,"1,098",116,80,24,12,0,0,13,129,68,58,4,6,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-03,수,,382,646,"1,028",0,244,125,109,10,0,64,636,880,125,35,83,7,0,64,10,135,13,11,1,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-04,목,,346,707,"1,053",0,252,183,60,9,0,21,692,944,55,48,5,2,0,0,13,68,39,34,4,1,0,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-05,금,,401,679,"1,080",0,285,215,53,17,0,0,653,938,99,68,23,8,0,0,20,119,17,16,0,1,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-06,토,,"3,642","1,749","5,391",2,"2,340","1,963",114,263,1,69,"1,589","3,929",868,733,36,99,1,0,155,"1,023",434,394,0,40,0,0,5,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-07,일,,"8,064","2,392","10,456",10,"4,992","4,190",205,597,6,0,"2,007","6,999","2,017","1,656",64,297,4,0,356,"2,373","1,055",916,18,121,0,0,29,"1,084",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-08,월,,379,649,"1,028",2,265,204,40,21,0,0,634,899,68,50,10,8,2,0,15,83,46,41,0,5,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-09,화,,168,536,704,0,124,96,16,12,0,0,524,648,34,27,5,2,0,0,5,39,10,10,0,0,0,0,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-10,수,,96,547,643,0,75,63,3,9,0,0,547,622,10,9,0,1,0,0,0,10,11,9,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-11,목,,65,251,316,0,56,49,3,4,0,0,250,306,1,1,0,0,0,0,1,2,8,7,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-12,금,,435,488,923,0,334,273,30,31,0,73,476,810,69,52,8,9,0,0,11,80,32,30,0,2,0,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-13,토,,"2,526",999,"3,525",28,"1,706","1,374",68,264,5,0,861,"2,567",572,457,15,100,23,0,132,704,248,229,0,19,0,0,6,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-14,일,,"4,379",718,"5,097",34,"2,896","2,292",163,441,32,0,584,"3,480","1,046",796,57,193,2,0,130,"1,176",437,358,21,58,0,0,4,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-15,월,,"9,203","2,190","11,393",14,"5,875","4,779",270,826,8,0,"1,776","7,651","2,259","1,813",77,369,6,0,408,"2,667","1,069",904,33,132,0,0,6,"1,075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-16,화,,"2,374",985,"3,359",7,"1,543","1,232",146,165,5,0,921,"2,464",567,433,35,99,2,0,61,628,260,230,6,24,0,0,3,263,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0
2010-02-17,수,,674,926,"1,600",0,490,336,90,64,0,0,902,"1,392",128,78,24,26,0,0,18,146,56,49,1,6,0,0,6,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-18,목,,445,783,"1,228",1,313,229,43,41,0,0,763,"1,076",102,66,20,16,1,0,18,120,28,25,2,1,0,0,2,30,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
2010-02-19,금,,"1,107",850,"1,957",0,828,643,94,91,0,100,821,"1,649",198,154,23,21,0,0,20,218,79,63,2,14,0,0,9,88,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
2010-02-20,토,,"10,528","2,882","13,410",8,"6,643","5,319",389,935,2,118,"2,273","8,916","2,609","2,004",140,465,6,0,564,"3,173","1,273","1,116",5,152,0,0,45,"1,318",0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
2010-02-21,일,,"18,500","3,726","22,226",8,"11,761","9,755",371,"1,635",4,35,"3,003","14,764","4,310","3,490",124,696,4,0,681,"4,991","2,429","2,085",36,308,0,0,42,"2,471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-22,월,,"2,795",956,"3,751",0,"1,917","1,450",154,313,0,64,928,"2,845",563,397,42,124,0,31,25,588,313,255,11,47,0,0,3,316,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
2010-02-23,화,,"4,787","1,950","6,737",9,"3,211","2,531",215,465,4,0,"1,755","4,966","1,063",787,62,214,5,0,151,"1,214",506,437,9,60,0,0,44,550,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0
2010-02-24,수,,"6,142","1,839","7,981",11,"3,982","2,993",347,642,7,0,"1,609","5,591","1,407",979,147,281,3,0,204,"1,611",753,623,9,121,1,0,26,779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-25,목,,219,312,531,0,139,112,6,21,0,31,292,431,49,33,2,14,0,0,18,67,28,20,0,8,0,0,2,30,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0
2010-02-26,금,,"3,487","1,057","4,544",4,"2,375","1,760",221,394,4,0,959,"3,334",687,469,49,169,0,0,87,774,425,343,10,72,0,0,11,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-27,토,,"22,290","5,031","27,321",13,"14,679","11,782",655,"2,242",3,0,"3,262","17,941","4,281","3,318",171,792,10,0,"1,724","6,005","3,330","2,902",24,404,0,0,45,"3,375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-02-28,일,,"33,298","5,645","38,943",10,"24,035","19,563",814,"3,658",0,41,"3,845","27,880","4,301","3,377",126,798,10,0,"1,732","6,033","4,957","4,362",56,539,0,0,68,"5,025",0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0
2010-03-01,월,,"1,643",493,"2,136",7,976,783,84,109,1,0,448,"1,424",486,386,34,66,6,0,43,529,181,161,2,18,0,0,2,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-02,화,,803,"1,015","1,818",0,488,430,15,43,0,40,955,"1,443",202,179,4,19,0,0,34,236,113,103,0,10,0,0,26,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-03,수,,"1,689","1,470","3,159",0,"1,063","1,008",3,52,0,0,"1,363","2,426",414,391,1,22,0,0,87,501,212,198,0,14,0,0,20,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-04,목,,173,707,880,2,109,106,0,3,0,28,700,809,38,35,0,3,2,0,2,40,26,26,0,0,0,0,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-05,금,,"1,220","1,073","2,293",2,780,765,2,13,2,0,"1,010","1,790",320,311,1,8,0,0,60,380,120,117,0,3,0,0,3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-06,토,,"13,119","4,127","17,246",18,"9,217","8,388",132,697,6,42,"2,976","12,193","3,695","3,350",41,304,12,0,"1,103","4,798",207,190,0,17,0,0,48,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-07,일,,"20,018","5,196","25,214",23,"14,360","11,907",357,"2,096",12,35,"3,362","17,722","5,321","4,381",104,836,11,0,"1,711","7,032",337,293,4,40,0,0,123,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-08,월,,"1,222","1,181","2,403",8,842,795,23,24,4,0,"1,112","1,954",361,339,13,9,4,0,49,410,18,14,0,4,0,0,20,38,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-09,화,,387,851,"1,238",0,306,295,5,6,0,0,819,"1,125",81,76,1,4,0,0,20,101,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-10,수,,204,707,911,0,176,172,1,3,0,40,696,872,27,26,1,0,0,0,2,29,1,1,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-11,목,,675,"1,063","1,738",5,508,475,7,26,3,21,"1,014","1,522",163,156,3,4,2,0,45,208,4,4,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-12,금,,499,933,"1,432",2,347,317,6,24,2,0,913,"1,260",144,134,5,5,0,0,15,159,8,5,0,3,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-13,토,,"17,359","4,457","21,816",20,"12,003","9,584",382,"2,037",6,396,"2,872","14,875","4,991","3,837",131,"1,023",14,173,"1,499","6,490",292,232,6,54,0,0,86,378,0,0,0,0,0,0,0,0,71,0,0,71,0,0,0,71,2,2,0,0,0,0,0,2
2010-03-14,일,,"25,842","5,087","30,929",20,"19,275","15,597",480,"3,198",8,231,"3,299","22,574","6,072","4,801",118,"1,153",12,87,"1,678","7,750",442,373,2,67,0,0,110,552,0,0,0,0,0,0,0,0,52,50,0,2,0,0,0,52,1,1,0,0,0,1,0,1
2010-03-15,월,,153,361,514,15,126,120,2,4,15,0,339,465,25,24,0,1,0,0,4,29,2,2,0,0,0,0,2,4,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-16,화,,847,976,"1,823",0,498,485,7,6,0,0,900,"1,398",239,234,3,2,0,0,14,253,110,110,0,0,0,0,16,126,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-17,수,,644,949,"1,593",0,534,523,5,6,0,220,929,"1,463",106,100,4,2,0,0,14,120,4,4,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-18,목,,596,"1,051","1,647",4,431,413,7,11,1,0,"1,016","1,447",130,125,0,5,3,0,23,153,10,4,0,6,0,0,9,19,25,25,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-19,금,,904,"1,073","1,977",0,663,646,2,15,0,0,"1,021","1,684",230,223,0,7,0,0,40,270,9,9,0,0,0,0,11,20,2,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-20,토,,"1,053",946,"1,999",7,725,592,84,49,7,0,911,"1,636",274,238,3,33,0,0,17,291,8,7,0,1,0,0,17,25,46,38,0,8,0,0,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-21,일,,"10,226","2,533","12,759",28,"7,150","5,983",219,948,14,67,"2,175","9,325","2,836","2,301",92,443,14,0,293,"3,129",144,120,2,22,0,0,59,203,69,62,0,7,0,0,6,75,27,0,0,27,0,0,0,27,0,0,0,0,0,0,0,0
2010-03-22,월,,320,832,"1,152",0,238,215,3,20,0,35,822,"1,060",82,78,0,4,0,0,9,91,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-23,화,,954,"1,191","2,145",3,715,688,10,17,3,0,"1,061","1,776",221,209,4,8,0,0,90,311,5,5,0,0,0,0,30,35,13,13,0,0,0,0,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-24,수,,"1,981","1,762","3,743",0,"1,431","1,362",14,55,0,0,"1,610","3,041",491,461,3,27,0,38,114,605,51,48,0,3,0,0,38,89,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-25,목,,741,"1,150","1,891",0,548,378,156,14,0,230,"1,032","1,580",188,148,34,6,0,38,92,280,5,5,0,0,0,0,16,21,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-26,금,,"1,532","1,177","2,709",0,995,657,318,20,0,457,"1,111","2,106",509,270,211,28,0,77,58,567,5,3,0,2,0,0,3,8,22,20,0,2,0,0,5,27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2010-03-27,토,,"7,319","2,106","9,425",2,"4,866","3,576",321,969,2,691,"1,946","6,812","2,173","1,408",138,627,0,406,143,"2,316",140,125,3,12,0,72,12,152,138,100,29,9,0,0,5,143,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2
2010-03-28,일,,"26,049","5,816","31,865",31,"19,076","15,774",485,"2,817",17,102,"3,961","23,037","6,241","5,003",110,"1,128",14,100,"1,789","8,030",659,525,19,115,0,0,60,719,36,25,0,11,0,0,6,42,37,0,0,37,0,0,0,37,0,0,0,0,0,0,0,0
2010-03-29,월,,"3,154","1,622","4,776",0,"2,253","2,173",10,70,0,110,"1,454","3,707",860,831,2,27,0,110,131,991,33,28,1,4,0,0,34,67,8,8,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-30,화,,"3,155","2,083","5,238",9,"2,310","1,851",380,79,5,511,"1,882","4,192",792,655,95,42,2,38,139,931,30,29,0,1,2,0,58,88,23,23,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-03-31,수,,264,656,920,0,172,131,30,11,0,71,648,820,92,59,30,3,0,0,4,96,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-01,목,,"1,745",811,"2,556",0,"1,604",203,"1,377",24,0,"1,377",798,"2,402",137,50,75,12,0,0,10,147,2,2,0,0,0,0,3,5,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-02,금,,"3,707","1,532","5,239",11,"2,688","1,604",996,88,7,964,"1,327","4,015",670,597,28,45,4,0,139,809,62,62,0,0,0,0,66,128,205,87,118,0,0,0,0,205,82,0,0,82,0,62,0,82,0,0,0,0,0,0,0,0
2010-04-03,토,,"21,726","4,521","26,247",35,"15,725","13,408","1,284","1,033",12,"1,029","3,137","18,862","5,283","4,774",69,440,23,0,"1,315","6,598",464,417,3,44,0,0,61,525,186,138,18,30,0,0,8,194,64,33,30,1,0,0,0,64,4,4,0,0,0,0,0,4
2010-04-04,일,,"36,614","6,810","43,424",50,"28,170","23,705",578,"3,887",17,86,"4,446","32,616","7,040","5,731",121,"1,188",33,90,"2,229","9,269","1,228","1,043",7,178,0,0,125,"1,353",164,126,27,11,0,0,10,174,12,8,0,4,0,0,0,12,0,0,0,0,0,0,0,0
2010-04-05,월,,"4,974","1,760","6,734",9,"3,439","3,135",44,260,6,217,"1,542","4,981","1,351","1,206",8,137,3,0,153,"1,504",66,60,3,3,0,0,65,131,27,21,0,6,0,0,0,27,91,0,0,91,0,91,0,91,0,0,0,0,0,0,0,0
2010-04-06,화,,"3,784","1,920","5,704",8,"2,564","1,361","1,024",179,5,"1,449","1,751","4,315",848,579,16,253,3,277,84,932,56,26,3,27,0,30,78,134,4,4,0,0,0,0,7,11,312,0,0,312,0,216,0,312,0,0,0,0,0,0,0,0
2010-04-07,수,,"6,132","2,338","8,470",8,"4,310","2,598","1,529",183,0,"1,705","2,138","6,448","1,357",910,19,428,8,440,182,"1,539",102,29,0,73,0,77,11,113,7,7,0,0,0,0,7,14,356,0,0,356,0,298,0,356,0,0,0,0,0,0,0,0
2010-04-08,목,,"6,750","2,923","9,673",51,"4,751","2,933","1,448",370,8,"1,823","2,261","7,012","1,841","1,064",68,709,43,732,367,"2,208",59,58,0,1,0,134,285,344,42,42,0,0,0,0,10,52,57,0,0,57,0,53,0,57,0,0,0,0,0,0,0,0
2010-04-09,금,,"11,787","3,474","15,261",10,"7,616","4,082","1,813","1,721",3,"3,258","2,699","10,315","3,566","1,525",399,"1,642",7,"1,781",685,"4,251",143,95,0,48,0,44,80,223,143,49,90,4,0,0,10,153,319,0,0,319,0,319,0,319,0,0,0,0,0,0,0,0
2010-04-10,토,,"31,326","6,829","38,155",20,"23,007","17,515","1,673","3,819",7,"1,856","4,416","27,423","6,943","5,243",186,"1,514",11,257,"2,302","9,245",726,580,16,130,0,0,109,835,579,485,10,84,0,0,2,581,69,12,0,57,2,0,0,69,2,2,0,0,0,0,0,2
2010-04-11,일,,"41,277","8,337","49,614",67,"32,186","26,948",567,"4,671",34,220,"5,487","37,673","7,299","5,820",111,"1,368",33,99,"2,615","9,914","1,622","1,387",18,217,0,0,185,"1,807",170,151,2,17,0,0,50,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-04-12,월,,"8,910","2,225","11,135",22,"6,112","2,600",630,"2,882",14,"1,891","1,776","7,888","2,425",977,9,"1,439",8,"1,586",361,"2,786",54,48,1,5,0,0,88,142,13,12,0,1,0,0,0,13,306,0,0,306,0,306,0,306,0,0,0,0,0,0,0,0
2010-04-13,화,,"8,036","3,389","11,425",3,"4,875","1,355","1,000","2,520",0,"4,124","2,597","7,472","3,000",568,44,"2,388",2,"2,845",630,"3,630",8,6,2,0,0,0,158,166,21,21,0,0,1,0,4,25,132,0,0,132,0,35,0,132,0,0,0,0,0,0,0,0
2010-04-14,수,,"7,334","2,503","9,837",6,"4,467","1,735","1,821",911,0,"3,772","2,148","6,615","2,264",623,121,"1,520",6,"1,918",338,"2,602",295,295,0,0,0,286,11,306,161,20,141,0,0,146,6,167,145,0,0,145,0,144,0,145,2,2,0,0,0,1,0,2
