구  분,,,월관람객수,,,,"동,식물원",,,,,,,,돌고래쇼,,,,,,,,테마가든,,,,,,,,캠프입장,,,,,,,,자연학습교실,,,,,,,,기타,,,,,,,
,,,,,,,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계
2012-01-14,토,,"3,747","1,467","5,214",43,"2,625","2,072",179,374,33,65,"1,344","3,969","1,064",771,83,210,10,0,115,"1,179",29,26,0,3,0,0,8,37,0,0,0,0,0,0,0,0,29,0,0,29,0,0,0,29,0,0,0,0,0,0,0,0
2012-01-15,일,,"4,382","1,717","6,099",27,"3,080","2,457",151,472,18,0,"1,530","4,610","1,271",977,61,233,9,0,160,"1,431",31,21,1,9,0,0,27,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-16,월,,"1,082",891,"1,973",12,715,483,96,136,10,69,862,"1,577",357,206,51,100,2,60,21,378,10,8,0,2,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-17,화,,859,"1,019","1,878",7,698,520,65,113,5,0,977,"1,675",158,115,16,27,2,0,10,168,3,3,0,0,0,0,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-18,수,,"1,125","1,017","2,142",16,799,616,68,115,11,43,"1,003","1,802",240,180,17,43,5,0,8,248,10,9,0,1,0,0,6,16,0,0,0,0,0,0,0,0,76,0,0,76,0,0,0,76,0,0,0,0,0,0,0,0
2012-01-19,목,,848,940,"1,788",3,527,357,76,94,1,30,898,"1,425",241,150,25,66,2,0,37,278,4,2,2,0,0,0,5,9,0,0,0,0,0,0,0,0,76,2,0,74,0,0,0,76,0,0,0,0,0,0,0,0
2012-01-20,금,,"1,405",668,"2,073",20,"1,133",719,87,327,14,563,650,"1,783",163,94,40,29,6,0,17,180,7,3,0,4,0,0,1,8,0,0,0,0,0,0,0,0,102,0,0,102,0,0,0,102,0,0,0,0,0,0,0,0
2012-01-21,토,,"2,122","1,067","3,189",54,"1,516","1,217",124,175,27,0,"1,025","2,541",574,437,54,83,27,0,42,616,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,30,0,0,0,0,0,0,0,0
2012-01-22,일,,"1,342",582,"1,924",133,949,791,43,115,90,0,549,"1,498",389,318,17,54,43,0,27,416,4,2,0,2,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-23,월,,"1,500",378,"1,878",315,"1,130",945,53,132,295,0,333,"1,463",369,306,8,55,20,0,43,412,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-24,화,,"1,900",655,"2,555",86,"1,346","1,117",105,124,74,0,598,"1,944",548,449,45,54,10,0,51,599,6,5,0,1,2,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-25,수,,567,539,"1,106",16,407,302,43,62,16,0,522,929,137,81,14,42,0,0,13,150,1,1,0,0,0,0,4,5,0,0,0,0,0,0,0,0,22,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0
2012-01-26,목,,736,909,"1,645",35,530,384,88,58,33,0,895,"1,425",163,107,27,29,2,0,7,170,1,1,0,0,0,0,7,8,0,0,0,0,0,0,0,0,42,0,0,42,0,0,0,42,0,0,0,0,0,0,0,0
2012-01-27,금,,914,915,"1,829",10,687,471,125,91,9,0,897,"1,584",217,143,39,35,1,0,16,233,2,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0
2012-01-28,토,,"3,919","1,602","5,521",32,"2,812","2,060",319,433,19,120,"1,521","4,333","1,040",772,79,189,13,0,63,"1,103",67,24,3,40,0,0,18,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-29,일,,"4,536","1,515","6,051",84,"3,188","2,524",226,438,37,0,"1,349","4,537","1,324","1,023",103,198,47,0,150,"1,474",24,19,0,5,0,0,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-30,월,,618,719,"1,337",12,489,321,88,80,12,81,704,"1,193",126,75,26,25,0,43,12,138,3,1,0,2,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-01-31,화,,296,913,"1,209",10,239,160,58,21,2,0,898,"1,137",57,29,20,8,8,0,7,64,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-01,수,,150,432,582,6,123,86,25,12,4,0,413,536,22,10,10,2,2,0,9,31,5,2,0,3,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-02,목,,114,234,348,10,76,65,6,5,5,0,230,306,30,24,1,5,5,0,4,34,8,6,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-03,금,,"1,244",350,"1,594",5,"1,207",755,36,416,5,"1,050",344,"1,551",37,26,9,2,0,0,4,41,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-04,토,,"1,994","1,504","3,498",3,"1,468","1,224",107,137,1,0,"1,441","2,909",511,419,33,59,2,0,62,573,15,13,0,2,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-05,일,,"4,378","1,680","6,058",70,"3,108","2,546",169,393,42,0,"1,471","4,579","1,241",986,61,194,28,0,190,"1,431",29,24,0,5,0,0,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-06,월,,627,819,"1,446",2,502,427,58,17,0,0,796,"1,298",122,105,13,4,2,0,19,141,3,3,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-07,화,,301,581,882,6,250,245,2,3,6,36,561,811,51,46,2,3,0,0,8,59,0,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-08,수,,159,440,599,3,125,99,22,4,0,0,430,555,34,27,7,0,3,0,10,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-09,목,,230,708,938,0,193,153,38,2,0,0,703,896,37,32,5,0,0,0,3,40,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-10,금,,640,789,"1,429",5,572,369,31,172,3,286,767,"1,339",68,57,9,2,2,0,17,85,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-11,토,,"3,290","1,530","4,820",32,"2,334","1,902",114,318,24,0,"1,336","3,670",929,729,33,167,7,0,177,"1,106",27,23,0,4,1,0,17,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-12,일,,"7,274","2,189","9,463",45,"5,152","4,250",211,691,16,0,"1,859","7,011","2,062","1,682",67,313,27,0,288,"2,350",60,55,0,5,2,0,42,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-13,월,,"4,730",920,"5,650",16,"4,496","2,532",65,"1,899",14,"3,736",868,"5,364",229,183,25,21,2,0,41,270,5,5,0,0,0,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-14,화,,"1,991","1,282","3,273",26,"1,556","1,323",176,57,13,0,"1,204","2,760",419,355,43,21,13,0,63,482,16,10,4,2,0,0,15,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-15,수,,"1,069","1,088","2,157",10,808,634,109,65,7,30,"1,032","1,840",256,200,30,26,3,0,49,305,5,1,1,3,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-16,목,,862,903,"1,765",11,603,425,109,69,11,0,885,"1,488",256,169,46,41,0,0,17,273,3,3,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-17,금,,550,550,"1,100",4,452,318,79,55,2,62,538,990,98,55,18,25,2,0,12,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-18,토,,"1,634","1,042","2,676",23,"1,159",853,158,148,12,33,965,"2,124",469,325,60,84,11,0,75,544,6,6,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-19,일,,"3,322","1,460","4,782",30,"2,432","1,935",163,334,15,43,"1,315","3,747",880,693,43,144,12,0,136,"1,016",10,9,0,1,3,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-20,월,,"1,927","1,102","3,029",146,"1,540","1,037",151,352,146,0,"1,038","2,578",383,238,54,91,0,0,52,435,4,4,0,0,0,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-21,화,,"1,772","1,184","2,956",16,"1,269",889,140,240,16,0,"1,122","2,391",492,315,47,130,0,0,34,526,11,11,0,0,0,0,28,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-22,수,,"2,342","1,368","3,710",17,"1,717","1,271",181,265,14,30,"1,254","2,971",597,426,37,134,3,0,99,696,28,21,0,7,0,0,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-23,목,,"1,661","1,108","2,769",8,"1,220",944,95,181,4,30,"1,046","2,266",425,291,34,100,4,0,57,482,16,12,2,2,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-24,금,,"2,877","1,447","4,324",8,"2,091","1,500",195,396,2,35,"1,317","3,408",763,518,79,166,6,0,116,879,23,18,0,5,0,0,14,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-25,토,,"6,432","2,031","8,463",20,"4,447","3,421",325,701,10,66,"1,788","6,235","1,947","1,409",148,390,10,0,229,"2,176",38,24,4,10,0,0,14,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-26,일,,"6,662","1,861","8,523",57,"4,698","3,630",320,748,46,0,"1,586","6,284","1,929","1,474",125,330,11,0,258,"2,187",35,26,0,9,0,0,17,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-27,월,,"2,357","1,251","3,608",21,"1,732","1,213",157,362,13,43,"1,117","2,849",612,393,55,164,8,0,122,734,13,10,2,1,0,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-28,화,,"2,866","1,504","4,370",22,"2,056","1,347",269,440,20,34,"1,360","3,416",804,516,105,183,2,0,111,915,6,6,0,0,0,0,33,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-02-29,수,,"4,270","1,956","6,226",22,"3,001","2,190",293,518,17,32,"1,707","4,708","1,220",857,89,274,3,32,209,"1,429",49,37,1,11,2,0,40,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-01,목,,"34,185","10,655","44,840",88,"26,860","22,014",929,"3,917",66,191,"7,182","34,042","5,912","4,579",228,"1,105",18,0,"3,184","9,096","1,413","1,200",15,198,4,0,289,"1,702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-02,금,,"1,119",702,"1,821",14,752,691,14,47,8,0,646,"1,398",352,325,3,24,4,0,46,398,15,14,0,1,2,0,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-03,토,,"20,821","7,195","28,016",75,"15,046","12,657",424,"1,965",43,0,"5,211","20,257","5,417","4,479",130,808,30,0,"1,917","7,334",320,258,17,45,2,0,67,387,0,0,0,0,0,0,0,0,38,0,0,38,0,0,0,38,0,0,0,0,0,0,0,0
2012-03-04,일,,"14,729","4,776","19,505",62,"10,319","8,578",305,"1,436",46,30,"2,888","13,207","4,160","3,398",105,657,9,0,"1,847","6,007",194,169,3,22,7,0,41,235,0,0,0,0,0,0,0,0,56,0,0,56,0,0,0,56,0,0,0,0,0,0,0,0
2012-03-05,월,,388,712,"1,100",5,264,246,2,16,5,0,681,945,124,115,0,9,0,0,29,153,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-06,화,,119,518,637,9,99,98,0,1,1,0,494,593,20,20,0,0,8,0,10,30,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-07,수,,"1,248","1,252","2,500",13,"1,018",985,10,23,10,0,"1,205","2,223",222,205,1,16,3,0,44,266,8,6,0,2,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-08,목,,803,"1,146","1,949",21,559,533,8,18,7,0,"1,094","1,653",242,227,5,10,14,0,47,289,2,2,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-09,금,,"3,565","1,139","4,704",35,"3,286","2,193",15,"1,078",31,"2,229","1,047","4,333",277,269,1,7,4,0,83,360,2,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-10,토,,"13,724","4,990","18,714",131,"9,492","7,890",330,"1,272",80,146,"3,128","12,620","4,037","3,283",106,648,44,43,"1,779","5,816",160,125,1,34,7,0,83,243,0,0,0,0,0,0,0,0,35,0,0,35,0,0,0,35,0,0,0,0,0,0,0,0
2012-03-11,일,,"4,905","1,547","6,452",42,"3,136","2,506",186,444,38,0,"1,334","4,470","1,715","1,336",86,293,4,0,202,"1,917",9,6,0,3,0,0,11,20,0,0,0,0,0,0,0,0,45,0,0,45,0,0,0,45,0,0,0,0,0,0,0,0
2012-03-12,월,,512,729,"1,241",9,362,354,1,7,5,0,717,"1,079",145,142,0,3,4,0,12,157,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-13,화,,"1,040","1,286","2,326",9,716,691,3,22,5,0,"1,187","1,903",317,300,0,17,4,0,74,391,7,6,0,1,0,0,25,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-14,수,,"1,015","1,084","2,099",12,827,598,6,223,4,476,"1,049","1,876",184,169,1,14,8,0,31,215,4,1,0,3,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-15,목,,"1,998","1,678","3,676",150,"1,331","1,279",8,44,103,0,"1,494","2,825",637,611,4,22,47,0,148,785,22,19,0,3,0,0,24,46,8,8,0,0,0,0,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-16,금,,885,975,"1,860",5,538,515,3,20,2,0,847,"1,385",251,234,1,16,3,0,113,364,0,0,0,0,0,0,6,6,96,96,0,0,0,0,9,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-17,토,,"17,786","5,456","23,242",208,"12,454","10,258",370,"1,826",103,350,"2,851","15,305","4,838","3,891",128,819,105,73,"2,449","7,287",314,260,0,54,0,0,149,463,123,105,0,18,0,0,7,130,56,0,0,56,0,0,0,56,1,0,1,0,0,0,0,1
2012-03-18,일,,"25,976","7,015","32,991",424,"18,778","15,638",461,"2,679",248,0,"4,264","23,042","6,359","5,152",128,"1,079",174,0,"2,564","8,923",488,389,6,93,2,0,119,607,292,265,0,27,0,0,68,360,59,0,0,59,0,0,0,59,0,0,0,0,0,0,0,0
2012-03-19,월,,988,"1,002","1,990",577,977,925,25,27,577,0,974,"1,951",0,0,0,0,0,0,0,0,9,9,0,0,0,0,13,22,2,2,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-20,화,,894,"1,164","2,058",59,877,838,11,28,59,0,"1,123","2,000",0,0,0,0,0,0,0,0,8,8,0,0,0,0,21,29,9,9,0,0,0,0,20,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-21,수,,"1,304","1,600","2,904",33,"1,284","1,245",9,30,33,183,"1,581","2,865",0,0,0,0,0,0,0,0,16,16,0,0,0,0,17,33,4,2,2,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-22,목,,801,"1,280","2,081",28,767,725,16,26,28,117,"1,267","2,034",0,0,0,0,0,0,0,0,18,15,0,3,0,0,8,26,16,16,0,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-23,금,,821,410,"1,231",0,792,481,96,215,0,725,400,"1,192",0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,6,27,25,0,2,0,0,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-24,토,,"5,089","1,857","6,946",366,"4,677","3,746",228,703,366,404,"1,818","6,495",0,0,0,0,0,0,0,0,196,190,0,6,0,0,21,217,214,124,64,26,0,31,18,232,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2
2012-03-25,일,,"6,393","2,069","8,462",253,"6,184","5,084",388,712,252,162,"1,986","8,170",0,0,0,0,0,0,0,0,109,87,4,18,1,0,38,147,100,82,4,14,0,0,45,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-26,월,,"1,326","1,113","2,439",68,"1,301","1,216",12,73,68,60,"1,097","2,398",0,0,0,0,0,0,0,0,9,8,0,1,0,0,15,24,16,16,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-27,화,,"1,726","1,562","3,288",135,"1,687","1,390",243,54,135,246,"1,509","3,196",0,0,0,0,0,0,0,0,26,26,0,0,0,0,48,74,13,13,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2012-03-28,수,,"2,528","1,513","4,041",603,"2,325","1,977",267,81,599,297,"1,465","3,790",0,0,0,0,0,0,0,0,55,52,0,3,4,0,34,89,148,8,140,0,0,0,14,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-29,목,,"2,618","1,802","4,420",222,"2,556","2,445",15,96,221,296,"1,747","4,303",0,0,0,0,0,0,0,0,54,54,0,0,1,0,45,99,8,8,0,0,0,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-30,금,,"1,996",698,"2,694",50,"1,958","1,071",467,420,50,"1,413",677,"2,635",0,0,0,0,0,0,0,0,3,2,0,1,0,0,8,11,35,34,1,0,0,0,13,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-03-31,토,,"12,951","3,126","16,077",386,"12,215","9,853",489,"1,873",380,767,"2,912","15,127",0,0,0,0,0,0,0,0,441,270,4,167,6,121,190,631,294,212,24,58,0,0,24,318,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2012-04-01,일,,"14,407","3,081","17,488",575,"13,982","11,503",683,"1,796",552,125,"2,981","16,963",0,0,0,0,0,0,0,0,295,226,8,61,0,0,62,357,130,116,5,9,20,0,38,168,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
2012-04-02,월,,833,906,"1,739",144,749,679,9,61,144,0,893,"1,642",0,0,0,0,0,0,0,0,10,7,2,1,0,0,10,20,74,49,0,25,0,0,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-03,화,,708,343,"1,051",9,560,100,460,0,9,478,320,880,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,9,11,11,0,0,0,0,15,26,136,0,136,0,0,136,0,136,0,0,0,0,0,0,0,0
2012-04-04,수,,"2,783","1,491","4,274",56,"2,213","1,065","1,111",37,56,"1,121","1,459","3,672",0,0,0,0,0,0,0,0,27,23,1,3,0,0,23,50,153,5,147,1,0,0,9,162,390,0,278,112,0,357,0,390,0,0,0,0,0,0,0,0
2012-04-05,목,,"3,363","1,355","4,718","1,211","3,319","1,667","1,557",95,"1,208","1,633","1,300","4,619",0,0,0,0,0,0,0,0,27,27,0,0,3,0,34,61,17,17,0,0,0,0,21,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-06,금,,"3,905","1,180","5,085",253,"3,697","1,520","1,811",366,252,"2,405","1,156","4,853",0,0,0,0,0,0,0,0,17,14,0,3,1,0,14,31,134,33,99,2,0,0,10,144,57,5,0,52,0,45,0,57,0,0,0,0,0,0,0,0
2012-04-07,토,,"15,530","3,958","19,488",332,"14,458","12,281",421,"1,756",322,288,"3,705","18,163",0,0,0,0,0,0,0,0,608,496,13,99,10,90,219,827,464,325,38,101,0,0,34,498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-04-08,일,,"27,612","6,527","34,139",218,"26,475","22,337",711,"3,427",217,66,"6,255","32,730",0,0,0,0,0,0,0,0,993,834,3,156,1,0,246,"1,239",142,119,1,22,0,0,26,168,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0
2012-04-09,월,,"5,378","1,814","7,192",121,"4,985","3,745",938,302,121,"1,063","1,718","6,703",0,0,0,0,0,0,0,0,123,75,0,48,0,45,88,211,56,55,0,1,0,0,8,64,214,0,0,214,0,214,0,214,0,0,0,0,0,0,0,0
2012-04-10,화,,"2,278","1,545","3,823",59,"1,925",755,715,455,59,"1,310","1,425","3,350",0,0,0,0,0,0,0,0,28,28,0,0,0,54,106,134,140,48,77,15,0,0,14,154,185,2,70,113,0,183,0,185,0,0,0,0,0,0,0,0
2012-04-11,수,,"21,077","4,963","26,040",211,"19,692","16,223",876,"2,593",211,497,"4,649","24,341",0,0,0,0,0,0,0,0,933,792,14,127,0,0,279,"1,212",380,266,44,70,0,0,35,415,72,9,0,63,0,0,0,72,0,0,0,0,0,0,0,0
2012-04-12,목,,"3,285","2,323","5,608",208,"2,747","2,268",32,447,208,750,"2,204","4,951",0,0,0,0,0,0,0,0,84,56,0,28,0,71,113,197,159,84,73,2,0,89,6,165,295,0,0,295,0,145,0,295,0,0,0,0,0,0,0,0
2012-04-13,금,,"5,369","2,795","8,164",239,"4,710","2,782","1,285",643,236,"2,847","2,601","7,311",0,0,0,0,0,0,0,0,158,129,0,29,3,37,176,334,207,60,141,6,0,0,18,225,293,0,0,293,0,293,0,293,1,1,0,0,0,0,0,1
