구  분,,,월관람객수,,,,"동,식물원",,,,,,,,돌고래쇼,,,,,,,,테마가든,,,,,,,,캠프입장,,,,,,,,자연학습교실,,,,,,,,기타,,,,,,,
,,,,,,,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계
2011-03-06,일,,"19,263","5,821","25,084",16,"13,967","11,838",304,"1,825",9,0,"3,640","17,607","5,256","4,401",77,778,7,0,"2,157","7,413",40,34,0,6,0,0,24,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-07,월,,882,908,"1,790",1,604,573,5,26,0,0,855,"1,459",276,255,4,17,1,0,50,326,2,2,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-08,화,,713,978,"1,691",5,518,515,1,2,0,54,947,"1,465",195,194,0,1,5,0,24,219,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-09,수,,"8,861","1,040","9,901",10,"4,536",342,1,"4,193",10,0,"1,002","5,538",136,132,0,4,0,0,34,170,"4,189",4,0,"4,185",0,0,4,"4,193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-10,목,,"1,017","1,011","2,028",5,861,694,2,165,5,468,956,"1,817",156,150,2,4,0,0,54,210,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-11,금,,"1,713","1,295","3,008",3,"1,181","1,136",10,35,0,0,"1,147","2,328",517,496,2,19,3,0,135,652,15,13,0,2,0,0,13,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-12,토,,"28,315","8,465","36,780",42,"21,588","17,864",517,"3,207",24,335,"5,886","27,474","6,332","4,886",137,"1,309",18,184,"2,411","8,743",340,280,2,58,0,0,168,508,0,0,0,0,0,0,0,0,55,0,0,55,0,0,0,55,0,0,0,0,0,0,0,0
2011-03-13,일,,"32,928","10,245","43,173",24,"25,912","21,938",621,"3,353",14,135,"6,967","32,879","6,433","5,190",142,"1,101",8,0,"3,087","9,520",527,429,10,88,2,0,191,718,0,0,0,0,0,0,0,0,56,0,0,56,0,0,0,56,0,0,0,0,0,0,0,0
2011-03-14,월,,"1,078",832,"1,910",0,754,720,10,24,0,0,775,"1,529",322,303,3,16,0,0,35,357,2,1,0,1,0,0,4,6,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-15,화,,888,"1,040","1,928",0,619,536,9,74,0,108,961,"1,580",266,195,0,71,0,78,29,295,3,3,0,0,0,0,4,7,0,0,0,0,0,30,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-16,수,,356,934,"1,290",0,272,260,6,6,0,34,916,"1,188",80,78,0,2,0,0,14,94,3,3,0,0,0,0,3,6,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-17,목,,"2,006","1,124","3,130",397,"1,585","1,172",3,410,397,"1,030","1,025","2,610",330,234,0,96,0,89,73,403,0,0,0,0,0,0,6,6,2,2,0,0,0,0,20,22,89,0,0,89,0,89,0,89,0,0,0,0,0,0,0,0
2011-03-18,금,,"2,174","1,394","3,568",3,"1,546","1,466",42,38,1,0,"1,211","2,757",585,548,13,24,2,0,142,727,19,18,0,1,0,0,31,50,24,24,0,0,0,0,10,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-19,토,,"14,075","4,549","18,624",8,"9,895","9,011",306,578,6,138,"3,182","13,077","3,949","3,572",96,281,2,0,"1,304","5,253",69,58,4,7,0,0,44,113,160,148,3,9,0,0,19,179,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2
2011-03-20,일,,"3,229","1,088","4,317",11,"2,296","1,985",89,222,4,0,862,"3,158",768,646,31,91,7,0,158,926,32,30,0,2,0,0,24,56,85,82,0,3,0,94,44,129,48,0,0,48,0,0,0,48,0,0,0,0,0,0,0,0
2011-03-21,월,,"2,197","1,466","3,663",8,"1,566","1,499",21,46,6,136,"1,266","2,832",599,570,3,26,2,40,159,758,23,21,0,2,0,0,40,63,9,9,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-22,화,,927,"1,147","2,074",0,691,663,13,15,0,31,"1,067","1,758",234,217,9,8,0,0,71,305,2,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-23,수,,957,"1,235","2,192",3,694,647,21,26,0,0,"1,180","1,874",240,224,9,7,3,0,41,281,9,9,0,0,0,0,13,22,14,13,0,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-24,목,,"1,321","1,194","2,515",3,"1,077",876,10,191,3,424,"1,090","2,167",226,212,4,10,0,0,78,304,7,6,0,1,0,0,9,16,11,11,0,0,0,0,17,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-25,금,,"1,166","1,029","2,195",36,856,599,228,29,31,250,945,"1,801",279,253,12,14,0,0,74,353,11,9,0,2,5,0,8,19,20,20,0,0,0,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-26,토,,"19,493","6,273","25,766",31,"13,579","10,593",591,"2,395",15,258,"3,854","17,433","5,279","3,754",245,"1,280",16,310,"2,335","7,614",200,152,5,43,0,0,59,259,373,264,25,84,0,0,25,398,60,0,0,60,0,0,0,60,2,1,1,0,0,0,0,2
2011-03-27,일,,"25,171","9,073","34,244",31,"18,698","15,303",601,"2,794",25,0,"6,036","24,734","5,981","4,798",131,"1,052",6,0,"2,898","8,879",319,270,5,44,0,0,110,429,172,156,1,15,0,63,29,201,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2011-03-28,월,,840,983,"1,823",9,599,571,5,23,9,36,917,"1,516",228,208,4,16,0,0,56,284,5,5,0,0,0,0,10,15,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-29,화,,"1,643","1,633","3,276",4,"1,155","1,114",7,34,0,63,"1,446","2,601",472,450,6,16,4,106,161,633,12,12,0,0,0,0,20,32,4,4,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-30,수,,"2,986","2,090","5,076",4,"2,140","1,973",107,60,0,271,"1,785","3,925",803,757,20,26,4,32,251,"1,054",27,27,0,0,0,0,49,76,16,16,0,0,0,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-03-31,목,,"4,282","2,030","6,312",6,"3,268","2,704",28,536,6,"1,103","1,753","5,021",965,910,6,49,0,0,218,"1,183",37,35,0,2,0,0,59,96,12,9,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-01,금,,"6,924","2,154","9,078",12,"4,843","3,244","1,294",305,9,"1,280","1,774","6,617","1,847","1,329",298,220,3,336,282,"2,129",45,41,0,4,0,0,91,136,189,65,119,5,0,0,7,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-02,토,,"12,191","5,013","17,204",32,"8,300","7,301",397,602,19,160,"2,955","11,255","3,472","3,077",63,332,13,0,"1,978","5,450",100,92,3,5,0,0,58,158,272,186,14,72,0,33,22,294,46,8,37,1,0,0,0,46,1,0,1,0,0,1,0,1
2011-04-03,일,,"34,070","12,049","46,119",43,"26,891","22,596",560,"3,735",34,294,"8,232","35,123","6,427","5,176",104,"1,147",8,212,"3,415","9,842",626,529,3,94,1,0,368,994,125,100,0,25,0,0,34,159,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
2011-04-04,월,,"9,586","1,912","11,498",47,"6,191","3,759",419,"2,013",39,"3,118","1,599","7,790","1,679","1,193",389,97,8,350,233,"1,912","1,705",850,0,855,0,"1,660",70,"1,775",11,10,0,1,0,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-05,화,,"7,897","2,546","10,443",5,"5,714","3,487","1,486",741,5,"2,332","2,132","7,846","2,082","1,434",43,605,0,623,308,"2,390",48,44,0,4,0,0,90,138,13,13,0,0,0,0,16,29,39,0,0,39,0,39,0,39,1,1,0,0,0,0,0,1
2011-04-06,수,,"5,588","2,265","7,853",4,"3,902","2,414","1,111",377,3,"1,190","2,029","5,931","1,443","1,086",135,222,1,182,152,"1,595",35,28,4,3,0,21,67,102,11,11,0,0,0,0,17,28,197,2,148,47,0,150,0,197,0,0,0,0,0,0,0,0
2011-04-07,목,,47,286,333,0,36,35,1,0,0,0,285,321,6,6,0,0,0,0,0,6,0,0,0,0,0,0,1,1,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-08,금,,"4,069","2,026","6,095",8,"2,597","2,252",101,244,8,396,"1,781","4,378","1,198",804,42,352,0,349,198,"1,396",20,18,0,2,0,0,42,62,31,27,0,4,0,0,5,36,222,0,0,222,0,222,0,222,1,1,0,0,0,1,0,1
2011-04-09,토,,"38,243","11,853","50,096",62,"30,434","24,641",879,"4,914",39,"1,083","8,361","38,795","6,515","4,743",194,"1,578",23,476,"3,083","9,598",723,613,7,103,0,0,398,"1,121",502,375,11,116,0,0,11,513,68,8,1,59,0,0,0,68,1,0,1,0,0,0,0,1
2011-04-10,일,,"27,904","8,031","35,935",30,"20,669","17,116",529,"3,024",11,220,"4,616","25,285","6,653","5,291",168,"1,194",14,75,"3,240","9,893",389,315,7,67,5,0,118,507,193,156,5,32,0,0,57,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-11,월,,"6,701","2,403","9,104",0,"4,685","3,224",934,527,0,"1,538","2,008","6,693","1,854","1,241",26,587,0,310,280,"2,134",140,71,0,69,0,65,106,246,22,22,0,0,0,0,9,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-04-12,화,,"8,787","3,613","12,400",22,"5,650","3,850",672,"1,128",2,"2,089","2,888","8,538","2,734","1,432",26,"1,276",20,"1,415",525,"3,259",123,91,0,32,0,30,158,281,78,78,0,0,0,0,42,120,202,2,39,161,0,179,0,202,0,0,0,0,0,0,0,0
2011-04-13,수,,"10,396","3,530","13,926",11,"7,378","3,633","3,019",726,9,"3,814","2,932","10,310","2,408","1,394",167,847,2,751,403,"2,811",189,151,0,38,0,97,183,372,314,97,217,0,0,32,12,326,106,0,0,106,0,106,0,106,1,0,1,0,0,1,0,1
2011-04-14,목,,"10,441","3,835","14,276",8,"7,398","4,708","1,983",707,4,"3,088","2,837","10,235","2,672","1,605",29,"1,038",4,"1,219",680,"3,352",108,104,0,4,0,49,283,391,162,157,1,4,0,39,35,197,101,0,0,101,0,20,0,101,0,0,0,0,0,0,0,0
2011-04-15,금,,"7,397","2,670","10,067",24,"4,843","3,004","1,160",679,2,"1,961","2,065","6,908","1,670","1,037",24,609,22,593,236,"1,906",97,69,1,27,0,159,365,462,327,216,110,1,0,0,4,331,459,0,234,225,0,381,0,459,1,1,0,0,0,0,0,1
2011-04-16,토,,"45,018","14,331","59,349",69,"35,370","30,802","1,783","2,785",31,"1,743","10,266","45,636","6,314","5,731",132,451,38,126,"3,379","9,693","2,719","2,504",20,195,0,0,644,"3,363",560,526,2,32,0,255,42,602,54,36,18,0,0,0,0,54,1,0,1,0,0,0,0,1
2011-04-17,일,,"52,088","15,696","67,784",50,"41,554","34,713",700,"6,141",38,203,"12,053","53,607","6,989","5,406",79,"1,504",10,102,"3,224","10,213","3,239","2,742",37,460,2,43,387,"3,626",304,220,3,81,0,45,32,336,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2
2011-04-18,월,,"2,263",906,"3,169",6,"1,928",543,"1,359",26,4,"1,464",817,"2,745",318,211,0,107,2,100,43,361,6,6,0,0,0,0,39,45,10,10,0,0,0,0,7,17,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
2011-04-19,화,,"13,496","6,151","19,647",230,"7,548","4,383","1,010","2,155",2,"3,281","3,637","11,185","4,633","1,315",12,"3,306",224,"3,318","1,978","6,611",413,302,7,104,4,147,506,919,292,196,96,0,0,96,30,322,610,0,0,610,0,610,0,610,0,0,0,0,0,0,0,0
2011-04-20,수,,"16,191","8,011","24,202",43,"10,289","5,681","2,097","2,511",39,"5,067","5,269","15,558","4,907","2,096",264,"2,547",4,"2,749","2,159","7,066",414,357,5,52,0,31,550,964,108,108,0,0,0,0,33,141,472,15,53,404,0,321,0,472,1,1,0,0,0,0,0,1
2011-04-21,목,,"19,054","7,610","26,664",101,"12,787","6,575","1,979","4,233",6,"7,865","5,140","17,927","4,609","1,941",87,"2,581",95,"3,399","1,429","6,038",817,399,0,418,0,660,"1,020","1,837",219,86,0,133,0,0,21,240,622,5,0,617,0,498,0,622,0,0,0,0,0,0,0,0
2011-04-22,금,,"1,999",413,"2,412",10,938,275,20,643,4,730,380,"1,318",722,96,0,626,6,644,22,744,5,5,0,0,0,0,11,16,216,67,0,149,0,0,0,216,117,0,0,117,0,56,0,117,1,1,0,0,0,0,0,1
2011-04-23,토,,"39,978","16,963","56,941",137,"30,419","24,996",560,"4,863",38,"13,083","14,196","44,615","7,292","5,265",147,"1,880",99,769,"2,243","9,535","1,686","1,405",32,249,0,357,474,"2,160",527,407,4,116,0,30,50,577,50,0,0,50,0,0,0,50,4,1,3,0,0,2,0,4
2011-04-24,일,,"48,773","14,370","63,143",64,"39,087","28,770",517,"9,800",37,"14,637","11,164","50,251","7,521","5,949",123,"1,449",27,"2,508","2,661","10,182","1,813","1,553",23,237,0,0,477,"2,290",345,268,6,71,0,0,68,413,4,1,0,3,0,0,0,4,3,1,2,0,0,1,0,3
2011-04-25,월,,"12,380","4,281","16,661",4,"7,606","3,959","1,189","2,458",4,"4,310","2,423","10,029","4,012","1,351",30,"2,631",0,"3,653","1,600","5,612",361,286,2,73,0,46,249,610,87,87,0,0,0,54,9,96,314,0,0,314,0,307,0,314,0,0,0,0,0,0,0,0
2011-04-26,화,,"1,768","1,927","3,695",0,678,309,3,366,0,"1,056","1,260","1,938",868,183,0,685,0,"1,234",663,"1,531",9,9,0,0,0,0,2,11,67,67,0,0,0,54,2,69,146,0,0,146,0,146,0,146,0,0,0,0,0,0,0,0
2011-04-27,수,,"13,520","2,317","15,837",8,"10,241","1,470",43,"8,728",4,"2,490","1,545","11,786","2,854",720,16,"2,118",2,"2,305",639,"3,493",275,152,4,119,2,191,105,380,35,29,0,6,0,0,28,63,115,8,0,107,0,107,0,115,0,0,0,0,0,0,0,0
2011-04-28,목,,"16,734","8,384","25,118",12,"11,583","6,586",67,"4,930",2,"9,282","4,570","16,153","4,242","1,522",31,"2,689",7,"3,110","2,723","6,965",490,343,1,146,3,530,"1,091","1,581",80,80,0,0,0,0,0,80,338,0,0,338,0,337,0,338,1,1,0,0,0,1,0,1
2011-04-29,금,,"18,189","9,082","27,271",23,"11,137","3,947","2,891","4,299",20,"7,114","5,330","16,467","3,535","1,403",176,"1,956",3,"2,428","2,680","6,215",807,359,10,438,0,998,"1,072","1,879","2,247","1,366",737,144,0,0,0,"2,247",459,0,0,459,0,419,0,459,4,4,0,0,0,1,0,4
2011-04-30,토,,782,443,"1,225",4,514,428,64,22,2,60,359,873,208,158,36,14,2,0,60,268,3,3,0,0,0,0,10,13,57,42,0,15,0,0,14,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-01,일,,"10,221","2,325","12,546",40,"6,740","5,792",263,685,28,305,"1,763","8,503","2,872","2,427",83,362,12,116,438,"3,310",420,292,11,117,0,222,87,507,189,160,7,22,0,0,37,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-05-02,월,,"14,937","3,257","18,194",9,"8,357","6,132","1,444",781,5,"2,278","2,016","10,373","2,223","1,233",109,881,4,925,"1,110","3,333","3,564","3,547",1,16,0,0,119,"3,683",372,371,0,1,0,227,12,384,416,0,0,416,0,396,0,416,5,5,0,0,0,0,0,5
2011-05-03,화,,"9,706","5,716","15,422",49,"5,529","3,559",422,"1,548",1,"2,873","3,176","8,705","3,078","1,464",40,"1,574",42,"2,002","1,976","5,054",305,225,1,79,6,358,540,845,146,91,55,0,0,106,24,170,648,0,327,321,0,533,0,648,0,0,0,0,0,0,0,0
