구  분,,,월관람객수,,,,"동,식물원",,,,,,,,돌고래쇼,,,,,,,,테마가든,,,,,,,,캠프입장,,,,,,,,자연학습교실,,,,,,,,기타,,,,,,,
,,,,,,,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계
2017-08-05,토,구름 많음,"1,879",866,"2,745",135,1813,"1,548",74,191,135,30,792,"2,605",66,54,9,3,0,0,74,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-06,일,비,"1,506",844,"2,350",105,1456,"1,209",84,163,103,0,750,"2,206",50,41,3,6,2,0,94,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-07,월,비,725,511,"1,236",62,690,535,53,102,59,0,469,"1,159",35,30,3,2,3,0,42,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-08,화,구름 많음,867,637,"1,504",117,837,631,71,135,112,0,603,"1,440",30,28,1,1,5,0,34,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-09,수,구름 많음,991,610,"1,601",89,957,690,120,147,89,0,572,"1,529",34,31,0,3,0,0,38,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-10,목,비,481,462,943,53,466,337,61,68,52,31,453,919,15,13,0,2,1,0,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-11,금,구름 많음,"1,234",669,"1,903",41,1169,905,71,193,39,104,637,"1,806",65,54,3,8,2,0,32,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-12,토,구름 조금,"4,749","1,647","6,396",92,4525,"3,874",113,538,85,39,"1,501","6,026",224,208,5,11,7,0,146,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-13,일,구름 많음,"7,791","2,580","10,371",345,7270,"6,214",211,845,337,45,"2,409","9,679",521,466,16,39,8,0,171,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-14,월,흐림,"1,133",714,"1,847",105,1099,799,47,253,104,44,696,"1,795",34,28,0,6,1,0,18,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-15,화,비,409,422,831,15,398,319,24,55,15,0,387,785,11,10,0,1,0,0,35,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-16,수,흐림,"1,304",707,"2,011",46,1202,955,30,217,46,0,654,"1,856",102,84,3,15,0,0,53,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-17,목,비,"1,011",872,"1,883",67,954,765,25,164,64,0,810,"1,764",57,49,0,8,3,0,62,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-18,금,비,"1,701","1,072","2,773",86,1643,"1,336",39,268,86,46,"1,021","2,664",58,54,0,4,0,0,51,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-19,토,흐림,"7,960","2,715","10,675",168,7393,"6,352",150,891,147,69,"2,536","9,929",567,498,20,49,21,0,179,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-20,일,비,948,505,"1,453",51,915,785,24,106,48,0,473,"1,388",33,26,3,4,3,0,32,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-21,월,비,"3,763",629,"4,392",52,3743,522,"3,111",110,52,"3,152",604,"4,347",20,18,0,2,0,0,25,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-22,화,구름 많음,"1,434",979,"2,413",78,1332,"1,114",23,195,72,0,867,"2,199",102,82,2,18,6,0,112,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-23,수,비,345,379,724,24,327,273,7,47,23,0,359,686,18,16,0,2,1,0,20,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-24,목,비,162,410,572,23,160,133,6,21,23,0,388,548,2,1,0,1,0,0,22,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-25,금,구름 조금,"1,351",933,"2,284",33,1292,"1,110",74,108,33,30,828,"2,120",59,59,0,0,0,0,105,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-26,토,구름 조금,"11,083","3,391","14,474",139,10282,"9,028",157,"1,097",122,75,"3,042","13,324",801,693,22,86,17,0,349,"1,150",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-27,일,흐림,"12,944","3,854","16,798",194,11987,"10,443",212,"1,332",186,34,"3,426","15,413",957,846,19,92,8,0,428,"1,385",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-28,월,비,760,709,"1,469",36,725,662,9,54,34,0,659,"1,384",35,35,0,0,2,0,50,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-29,화,구름 많음,"2,016","1,420","3,436",60,1819,"1,724",14,81,57,96,"1,314","3,133",197,192,0,5,3,0,106,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-30,수,구름 많음,"1,677","1,183","2,860",16,1533,"1,461",27,45,14,42,994,"2,527",144,142,1,1,2,32,189,333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-31,목,맑음,"1,872","1,345","3,217",40,1732,"1,587",73,72,40,198,"1,209","2,941",140,135,2,3,0,0,136,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-01,금,구름 조금,"2,139","1,290","3,429",43,2005,"1,670",174,161,42,137,"1,168","3,173",134,124,4,6,1,0,122,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-02,토,맑음,"17,375","5,938","23,313",127,15922,"13,960",187,"1,775",125,34,"5,468","21,390","1,453","1,281",51,121,2,0,470,"1,923",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-03,일,구름 조금,"17,551","6,440","23,991",180,16044,"14,056",240,"1,748",157,60,"6,085","22,129","1,507","1,362",20,125,23,0,355,"1,862",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-04,월,구름 조금,"1,740","1,171","2,911",127,1605,"1,510",22,73,118,0,990,"2,595",135,131,0,4,9,35,181,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-05,화,흐림,"1,008","1,176","2,184",70,948,827,19,102,69,91,988,"1,936",60,57,1,2,1,98,188,248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-06,수,흐림,877,926,"1,803",14,843,340,490,13,14,474,801,"1,644",34,29,0,5,0,61,125,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-07,목,구름 많음,"2,517","1,936","4,453",53,2362,"1,792",14,556,53,252,"1,388","3,750",155,154,0,1,0,388,548,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-08,금,맑음,"2,637","1,539","4,176",13,2486,"1,306",914,266,10,"1,485","1,351","3,837",151,134,16,1,3,36,188,339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-09,토,구름 조금,"12,034","5,269","17,303",126,11125,"9,624",161,"1,340",120,296,"4,972","16,097",909,742,47,120,6,0,297,"1,206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-10,일,흐림,"12,394","4,135","16,529",211,11269,"9,678",186,"1,405",211,46,"3,705","14,974","1,125",970,25,130,0,0,430,"1,555",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-11,월,흐림,"10,287",669,"10,956",27,10204,"7,181",157,"2,866",23,"9,598",606,"10,810",83,78,1,4,4,0,63,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-12,화,맑음,"1,932","1,868","3,800",43,1700,"1,206",466,28,38,609,"1,366","3,066",232,223,4,5,5,267,502,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-13,수,맑음,"1,767","2,108","3,875",20,1573,"1,462",68,43,20,353,"1,532","3,105",194,190,0,4,0,220,576,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-14,목,맑음,"1,529","1,480","3,009",29,1368,"1,266",18,84,25,98,"1,126","2,494",161,154,5,2,4,224,354,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-15,금,구름 많음,"2,972","2,743","5,715",30,2738,"1,705",899,134,29,"1,719","2,154","4,892",234,218,3,13,1,193,589,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-16,토,구름 많음,"16,130","4,751","20,881",153,14803,"12,575",235,"1,993",150,426,"4,179","18,982","1,327","1,121",73,133,3,0,572,"1,899",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-17,일,구름 조금,"16,453","5,246","21,699",221,15120,"13,152",175,"1,793",207,36,"4,824","19,944","1,333","1,203",14,116,14,0,422,"1,755",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-18,월,구름 조금,"2,329","1,867","4,196",17,2079,"1,778",13,288,17,312,"1,449","3,528",250,221,11,18,0,108,418,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-19,화,비,756,"1,557","2,313",32,683,507,3,173,31,493,"1,311","1,994",73,72,0,1,1,100,246,319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-20,수,맑음,"4,111","2,038","6,149",19,3890,"1,354","2,127",409,18,"2,618","1,484","5,374",221,210,6,5,1,184,554,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-21,목,맑음,"1,920","2,880","4,800",44,1694,"1,380",19,295,44,759,"2,119","3,813",226,223,0,3,0,348,761,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-22,금,구름 조금,"3,324","3,959","7,283",53,3046,"1,538","1,175",333,49,"2,835","2,770","5,816",278,277,0,1,4,603,"1,189","1,467",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-23,토,구름 조금,"11,369","6,146","17,515",92,10546,"8,356",200,"1,990",81,"2,691","4,420","14,966",823,761,9,53,11,"1,581","1,726","2,549",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-24,일,구름 조금,"10,563","3,957","14,520",127,9852,"8,386",183,"1,283",124,725,"3,729","13,581",711,603,32,76,3,0,228,939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-25,월,구름 조금,"1,430","1,092","2,522",13,1364,"1,163",16,185,13,162,958,"2,322",66,60,2,4,0,0,134,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-26,화,구름 많음,"1,513","2,067","3,580",32,1440,957,83,400,32,762,"1,592","3,032",73,72,0,1,0,230,475,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-27,수,,"1,315","1,179","2,494",14,1291,529,172,590,14,895,976,"2,267",24,24,0,0,0,81,203,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-28,목,,"2,089","1,942","4,031",6,1882,"1,129",67,686,3,943,"1,464","3,346",207,203,4,0,3,253,478,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-29,금,,"4,760","1,778","6,538",57,4587,"1,164","1,565","1,858",51,"3,338","1,413","6,000",173,114,59,0,6,163,365,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-30,토,,"9,835","2,877","12,712",64,9082,"7,808",302,972,48,103,"2,565","11,647",753,579,14,160,16,0,312,"1,065",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-01,일,,"4,305","2,108","6,413",107,4029,"3,301",137,591,107,0,"1,998","6,027",276,242,7,27,0,0,110,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-02,월,,"16,443","4,944","21,387",186,14944,"12,864",327,"1,753",143,0,"4,688","19,632","1,499","1,354",28,117,43,0,256,"1,755",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-03,화,,"12,770","3,719","16,489",438,11592,"9,968",315,"1,309",394,0,"3,365","14,957","1,178",981,45,152,44,0,354,"1,532",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-04,수,,"15,332","3,888","19,220","1,174",14010,"12,111",463,"1,436","1,091",0,"3,584","17,594","1,322","1,177",33,112,83,0,304,"1,626",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-05,목,,"24,914","7,662","32,576",701,22794,"19,440",624,"2,730",652,0,"7,195","29,989","2,120","1,882",56,182,49,0,467,"2,587",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-06,금,,"15,135","5,813","20,948",359,13772,"11,631",364,"1,777",330,0,"5,298","19,070","1,363","1,211",25,127,29,0,515,"1,878",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-07,토,,"23,018","9,073","32,091",359,20884,"17,719",541,"2,624",315,0,"8,204","29,088","2,134","1,794",122,218,44,0,869,"3,003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-08,일,구름 많음,"21,692","7,559","29,251",218,19514,"16,540",455,"2,519",196,83,"7,054","26,568","2,178","1,832",98,248,22,0,505,"2,683",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-09,월,구름 조금,"15,519","5,655","21,174",71,13656,"11,658",390,"1,608",44,359,"4,803","18,459","1,863","1,553",89,221,27,0,852,"2,715",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-10,화,흐림,"1,014","1,290","2,304",13,867,688,8,171,13,155,"1,019","1,886",147,118,0,29,0,48,271,418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-11,수,구름 많음,"1,299",808,"2,107",19,1252,262,572,418,19,"1,037",651,"1,903",47,43,1,3,0,110,157,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-12,목,흐림,"1,985","1,917","3,902",111,1872,624,636,612,111,"1,803","1,555","3,427",113,110,1,2,0,79,362,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-13,금,맑음,"3,044","3,359","6,403",40,2704,"1,070","1,237",397,35,"2,119","2,101","4,805",340,331,6,3,5,500,"1,258","1,598",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-14,토,구름 조금,"12,728","4,257","16,985",129,11510,"9,732",277,"1,501",128,"1,633","3,708","15,218","1,218","1,013",81,124,1,0,549,"1,767",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-15,일,구름 조금,"15,009","4,648","19,657",43,13367,"11,456",274,"1,637",26,213,"4,022","17,389","1,642","1,499",24,119,17,0,626,"2,268",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-16,월,구름 많음,"4,806","1,900","6,706",48,4584,"3,979",13,592,44,"3,658","1,332","5,916",222,220,1,1,4,259,568,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-17,화,구름 조금,"10,451","3,581","14,032",47,10040,"2,066","6,415","1,559",37,"9,116","2,129","12,169",411,333,77,1,10,812,"1,452","1,863",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-18,수,흐림,"2,442","2,565","5,007",47,2130,"1,018",346,766,44,"1,417","1,704","3,834",312,299,7,6,3,139,861,"1,173",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-19,목,구름 조금,"2,871","3,044","5,915",48,2421,"1,517",446,458,44,"1,285","1,807","4,228",450,442,2,6,4,641,"1,237","1,687",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-20,금,맑음,"6,030","4,345","10,375",46,5547,"2,634","2,515",398,39,"4,435","2,867","8,414",483,448,16,19,7,721,"1,478","1,961",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-21,토,맑음,"16,596","6,062","22,658",176,14862,"12,623",309,"1,930",155,"1,637","5,517","20,379","1,734","1,576",26,132,21,155,545,"2,279",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-22,일,구름 많음,"20,970","4,103","25,073",129,19127,"15,655",548,"2,924",105,"3,709","3,650","22,777","1,843","1,521",115,207,24,0,453,"2,296",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-23,월,구름 조금,"2,373","2,172","4,545",17,2148,"1,831",44,273,15,916,"1,677","3,825",225,211,9,5,2,38,495,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-24,화,구름 조금,"16,818","2,636","19,454",36,16504,"11,095","3,410","1,999",33,"15,197","1,893","18,397",314,293,3,18,3,167,743,"1,057",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-25,수,맑음,"2,360","2,265","4,625",70,2122,"1,513",164,445,68,841,"1,824","3,946",238,232,0,6,2,57,441,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-26,목,구름 많음,"2,587","2,536","5,123",37,2315,"1,378",518,419,29,"1,249","1,814","4,129",272,246,7,19,8,139,722,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-27,금,맑음,"5,139","3,292","8,431",76,4778,"2,426","1,876",476,72,"3,203","2,382","7,160",361,308,25,28,4,391,910,"1,271",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-28,토,맑음,"19,418","7,461","26,879",158,17670,"14,789",488,"2,393",133,"4,942","6,795","24,465","1,748","1,383",170,195,25,172,666,"2,414",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-29,일,맑음,"15,050","4,464","19,514",208,13501,"11,437",419,"1,645",196,253,"4,094","17,595","1,549","1,407",21,121,12,32,370,"1,919",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-30,월,맑음,"1,986","1,352","3,338",43,1885,"1,125",592,168,41,686,"1,178","3,063",101,85,0,16,2,0,174,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-31,화,구름 조금,"4,073","1,695","5,768",57,3934,"1,201",117,"2,616",46,"2,724","1,381","5,315",139,131,0,8,11,0,314,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-01,수,구름 많음,"1,782","1,581","3,363",61,1699,"1,465",100,134,56,298,"1,378","3,077",83,81,0,2,5,0,203,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-02,목,비,"1,170","1,499","2,669",68,1088,974,84,30,64,263,"1,299","2,387",82,72,1,9,4,31,200,282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-03,금,구름 조금,"2,290",866,"3,156",52,2265,"1,752",252,261,52,"1,009",829,"3,094",25,24,0,1,0,0,37,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-04,토,맑음,"8,665","3,422","12,087",91,8331,"7,169",223,939,87,216,"3,262","11,593",334,307,3,24,4,0,160,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-05,일,구름 많음,"10,026","2,736","12,762",104,9512,"8,081",211,"1,220",104,69,"2,563","12,075",514,462,9,43,0,0,173,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-06,월,구름 많음,"1,580","1,760","3,340",44,1486,"1,423",5,58,43,68,"1,568","3,054",94,81,8,5,1,0,192,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-07,화,구름 많음,"1,857","1,637","3,494",53,1787,"1,249",397,141,44,813,"1,398","3,185",70,70,0,0,9,33,239,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-08,수,맑음,"1,272","1,381","2,653",50,1188,935,236,17,48,381,"1,208","2,396",84,75,9,0,2,43,173,257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-09,목,맑음,"1,428","1,661","3,089",29,1348,"1,204",8,136,26,195,"1,380","2,728",80,70,2,8,3,106,281,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-10,금,비,"1,106","1,247","2,353",36,1074,909,88,77,35,635,"1,135","2,209",32,32,0,0,1,60,112,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-11,토,맑음,"6,091","1,917","8,008",68,5907,"5,084",167,656,55,"1,026","1,831","7,738",184,141,24,19,13,0,86,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-12,일,구름 조금,"7,128","2,184","9,312",32,6824,"5,955",170,699,32,520,"2,053","8,877",304,277,5,22,0,0,131,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-13,월,흐림,606,"1,005","1,611",7,585,541,13,31,7,35,950,"1,535",21,20,0,1,0,0,55,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-14,화,구름 조금,853,"1,150","2,003",25,842,747,1,94,25,256,"1,064","1,906",11,11,0,0,0,0,86,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-15,수,구름 조금,485,919,"1,404",27,475,427,32,16,22,169,891,"1,366",10,10,0,0,5,0,28,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16,목,구름 조금,476,769,"1,245",30,454,352,70,32,30,0,721,"1,175",22,20,2,0,0,0,48,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-17,금,비,692,696,"1,388",29,692,271,409,12,29,471,689,"1,381",0,0,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-18,토,맑음,"1,637","1,122","2,759",57,1603,"1,345",81,177,55,352,"1,079","2,682",34,29,4,1,2,0,43,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-19,일,맑음,"1,082",836,"1,918",59,1033,904,48,81,59,30,823,"1,856",49,46,3,0,0,0,13,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-20,월,구름 많음,260,597,857,26,255,227,20,8,26,0,580,835,5,5,0,0,0,0,17,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-21,화,맑음,709,872,"1,581",14,704,233,407,64,14,430,807,"1,511",5,5,0,0,0,0,65,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-22,수,맑음,455,586,"1,041",30,453,313,42,98,30,165,568,"1,021",2,2,0,0,0,0,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-23,목,흐림,"1,315",612,"1,927",24,1315,806,31,478,24,"1,101",600,"1,915",0,0,0,0,0,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-24,금,구름 많음,203,544,747,13,199,171,21,7,13,0,516,715,4,4,0,0,0,0,28,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-25,토,비,468,916,"1,384",12,456,421,9,26,11,157,895,"1,351",12,7,0,5,1,0,21,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-26,일,구름 조금,"1,600",887,"2,487",56,1531,"1,313",50,168,56,0,872,"2,403",69,55,6,8,0,0,15,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-27,월,,342,730,"1,072",2,341,312,12,17,2,46,712,"1,053",1,1,0,0,0,0,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-28,화,,302,837,"1,139",48,296,263,13,20,45,0,797,"1,093",6,4,1,1,3,0,40,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-29,수,,191,604,795,18,188,160,18,10,18,0,592,780,3,3,0,0,0,0,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-30,목,맑음,"10,638",680,"11,318",20,10637,157,"10,472",8,20,42,657,"11,294",1,1,0,0,0,0,23,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-01,금,구름 많음,213,505,718,21,212,169,33,10,20,0,494,706,1,1,0,0,1,0,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-02,토,구름 많음,"1,133","1,035","2,168",18,1122,"1,003",45,74,18,0,"1,015","2,137",11,7,0,4,0,0,20,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-03,일,흐림,"1,120",871,"1,991",21,1108,976,33,99,21,0,844,"1,952",12,10,0,2,0,0,27,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-04,월,구름 조금,161,558,719,11,158,133,17,8,11,0,540,698,3,3,0,0,0,0,18,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-05,화,흐림,169,461,630,5,169,164,1,4,5,71,454,623,0,0,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-06,수,흐림,109,612,721,15,106,94,10,2,13,0,600,706,3,3,0,0,2,0,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-07,목,구름 조금,199,712,911,13,196,141,50,5,13,33,701,897,3,3,0,0,0,0,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,금,맑음,149,494,643,15,149,128,17,4,15,0,476,625,0,0,0,0,0,0,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-09,토,구름 많음,776,"1,016","1,792",20,757,665,30,62,20,32,"1,000","1,757",19,13,0,6,0,0,16,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-10,일,비,419,605,"1,024",12,419,356,24,39,12,0,601,"1,020",0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,월,,71,408,479,12,71,56,2,13,12,0,396,467,0,0,0,0,0,0,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,화,맑음,85,239,324,4,85,45,37,3,4,33,239,324,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,수,맑음,86,376,462,20,86,75,11,0,20,0,375,461,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,목,구름 많음,319,442,761,9,319,59,15,245,9,241,431,750,0,0,0,0,0,0,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,금,흐림,145,482,627,12,144,98,35,11,12,0,471,615,1,1,0,0,0,0,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-16,토,구름 조금,371,835,"1,206",11,370,305,20,45,11,0,824,"1,194",1,1,0,0,0,0,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-17,일,구름 조금,442,554,996,28,442,379,20,43,28,38,550,992,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,월,구름 많음,103,317,420,2,103,89,13,1,2,0,311,414,0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,화,맑음,165,492,657,22,162,58,102,2,22,90,490,652,3,3,0,0,0,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,수,눈,"2,509",476,"2,985",1,2492,202,"2,018",272,1,"2,454",468,"2,960",17,0,17,0,0,0,8,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,목,맑음,132,521,653,12,131,102,18,11,12,0,516,647,1,1,0,0,0,0,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
