구  분,,,월관람객수,,,,"동,식물원",,,,,,,,돌고래쇼,,,,,,,,테마가든,,,,,,,,캠프입장,,,,,,,,자연학습교실,,,,,,,,기타,,,,,,,
,,,,,,,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계
2014-03-06,목,맑음,294,749,"1,043",11,292,288,3,1,11,0,677,969,0,0,0,0,0,0,62,62,2,2,0,0,0,0,10,12,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-07,금,맑음,"3,096",796,"3,892",20,"1,767","1,756",5,6,20,"1,324",682,"2,449",0,0,0,0,0,0,106,106,720,720,0,0,0,715,8,728,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-08,토,구름 조금,"7,647","3,893","11,540",96,"7,518","6,583",240,695,96,0,"2,587","10,105",0,0,0,0,0,0,"1,228","1,228",129,121,0,8,0,0,78,207,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-09,일,눈,"5,122","2,868","7,990",92,"5,039","4,374",161,504,92,0,"1,766","6,805",0,0,0,0,0,0,"1,067","1,067",83,68,1,14,0,0,35,118,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-10,월,맑음,862,"1,273","2,135",42,848,830,9,9,42,34,"1,074","1,922",0,0,0,0,0,0,191,191,14,14,0,0,0,0,8,22,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-11,화,구름 조금,840,"1,368","2,208",23,830,811,3,16,23,0,"1,108","1,938",0,0,0,0,0,0,233,233,10,10,0,0,0,0,27,37,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-12,수,구름 많음,226,973,"1,199",12,224,220,1,3,12,0,913,"1,137",0,0,0,0,0,0,44,44,2,2,0,0,0,0,16,18,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-13,목,구름 많음,7,440,447,0,7,7,0,0,0,0,436,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-14,금,구름 많음,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-15,토,맑음,239,145,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-16,일,구름 조금,274,153,427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-17,월,구름 조금,30,34,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-18,화,구름 많음,14,127,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-19,수,구름 많음,5,111,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-20,목,구름 많음,20,84,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-21,금,맑음,126,132,258,2,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-22,토,맑음,623,143,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-23,일,맑음,290,117,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-24,월,구름 조금,12,70,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-25,화,구름 많음,39,124,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-26,수,구름 많음,45,154,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-27,목,맑음,63,94,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-28,금,구름 조금,209,120,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-29,토,흐림,414,116,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-30,일,구름 많음,423,156,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-31,월,구름 많음,76,149,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-01,화,구름 조금,180,272,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-02,수,구름 조금,99,194,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-03,목,흐림,47,124,171,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-04,금,맑음,"3,405","2,339","5,744",62,"2,806","2,524",208,74,57,136,"1,667","4,473",0,0,0,0,0,0,478,478,75,64,3,8,5,0,138,213,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-05,토,구름 조금,"18,605","7,380","25,985",224,"17,015","14,462",655,"1,898",220,32,"3,706","20,721",0,0,0,0,0,0,"3,296","3,296",896,773,10,113,4,0,329,"1,225",,,,,,,,,,,,,,,,,,,,,,,,
2014-04-06,일,맑음,"28,377","8,178","36,555",265,"26,219","22,278","1,138","2,803",261,0,"3,760","29,979",0,0,0,0,0,0,"4,044","4,044","1,743","1,534",37,172,4,0,308,"2,051",,,,,,,,,,,,,,,,,,,,,,,,
2014-04-07,월,구름 많음,"4,126","3,368","7,494",49,"3,881","3,725",58,98,49,144,"2,221","6,102",0,0,0,0,0,0,839,839,177,174,1,2,0,0,263,440,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-08,화,맑음,"4,575","3,455","8,030",101,"4,159","4,012",41,106,99,165,"2,298","6,457",0,0,0,0,0,0,759,759,266,262,1,3,2,33,363,629,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-09,수,맑음,"3,518","3,059","6,577",86,"3,198","3,039",51,108,78,170,"2,295","5,493",0,0,0,0,0,0,480,480,177,170,1,6,8,0,220,397,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-10,목,구름 조금,"3,594","3,740","7,334",141,"3,291","3,089",74,128,139,235,"2,377","5,668",0,0,0,0,0,0,998,998,179,175,0,4,2,74,319,498,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-11,금,구름 많음,"6,790","4,335","11,125",89,"5,714","4,461",997,256,86,"1,591","2,419","8,133",0,0,0,0,0,0,"1,506","1,506",330,304,3,23,3,149,360,690,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-12,토,흐림,"24,333","8,545","32,878",238,"21,955","19,012",634,"2,309",227,302,"4,652","26,607",0,0,0,0,0,0,"3,460","3,460","1,607","1,437",18,152,11,0,395,"2,002",,,,,,,,,,,,,,,,,,,,,,,,
2014-04-13,일,구름 많음,"30,133","9,015","39,148",335,"27,533","24,063",520,"2,950",297,99,"4,582","32,115",0,0,0,0,0,0,"3,828","3,828","2,136","1,903",24,209,38,0,475,"2,611",,,,,,,,,,,,,,,,,,,,,,,,
2014-04-14,월,맑음,"11,492","3,152","14,644",40,"11,044","7,240",962,"2,842",40,"7,089","1,922","12,966",0,0,0,0,0,0,"1,003","1,003",202,198,0,4,0,0,192,394,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-15,화,구름 조금,"4,673","3,672","8,345",138,"4,295","2,943","1,047",305,128,"1,653","2,464","6,759",0,0,0,0,0,0,885,885,248,223,0,25,10,66,287,535,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-16,수,구름 많음,"2,673","2,965","5,638",74,"2,388","1,746",318,324,74,884,"2,134","4,522",0,0,0,0,0,0,646,646,111,102,0,9,0,19,139,250,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-17,목,구름 조금,"2,637","2,740","5,377",92,"2,153","1,661",43,449,92,634,"1,675","3,828",0,0,0,0,0,0,805,805,151,149,0,2,0,32,221,372,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-18,금,구름 조금,"6,463","3,319","9,782",121,"5,197","4,835",125,237,97,"2,790","2,059","7,256",0,0,0,0,0,0,859,859,315,250,36,29,24,190,385,700,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-19,토,구름 많음,"20,583","7,120","27,703",220,"18,210","16,030",343,"1,837",205,314,"3,482","21,692",0,0,0,0,0,0,"3,232","3,232","1,376","1,234",12,130,15,0,321,"1,697",,,,,,,,,,,,,,,,,,,,,,,,
2014-04-20,일,구름 조금,"27,937","10,245","38,182",297,"25,588","22,728",292,"2,568",270,107,"6,474","32,062",0,0,0,0,0,0,"3,121","3,121","1,826","1,644",11,171,27,0,580,"2,406",,,,,,,,,,,,,,,,,,,,,,,,
2014-04-21,월,구름 조금,"4,798","3,644","8,442",81,"4,203","3,642",428,133,76,977,"1,811","6,014",0,0,0,0,0,0,"1,570","1,570",172,166,0,6,5,0,240,412,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-22,화,구름 조금,"4,019","3,352","7,371",135,"3,367","3,048",37,282,129,484,"2,012","5,379",0,0,0,0,0,0,927,927,408,216,0,192,6,250,370,778,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-23,수,맑음,"3,718","3,749","7,467",85,"3,196","2,798",101,297,81,511,"1,997","5,193",0,0,0,0,0,0,"1,384","1,384",214,203,0,11,4,115,332,546,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-24,목,맑음,"3,405","3,328","6,733",89,"3,049","2,734",42,273,82,474,"2,121","5,170",0,0,0,0,0,0,820,820,181,165,0,16,7,197,357,538,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-25,금,맑음,"4,835","4,600","9,435",119,"3,982","3,635",123,224,114,718,"2,559","6,541",0,0,0,0,0,0,"1,723","1,723",275,258,1,16,5,77,295,570,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-26,토,구름 조금,"24,840","12,008","36,848",277,"22,397","19,507",279,"2,611",239,609,"7,060","29,457",0,0,0,0,0,0,"4,197","4,197","1,342","1,203",8,131,38,0,650,"1,992",,,,,,,,,,,,,,,,,,,,,,,,
2014-04-27,일,비,"2,467","1,812","4,279",88,"2,268","2,035",37,196,88,0,"1,151","3,419",0,0,0,0,0,0,516,516,50,46,0,4,0,0,78,128,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-28,월,비,235,562,797,11,190,174,3,13,11,0,506,696,0,0,0,0,0,0,35,35,2,2,0,0,0,0,18,20,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-29,화,비,"1,241","1,686","2,927",48,"1,116",894,56,166,48,287,"1,217","2,333",0,0,0,0,0,0,397,397,40,37,2,1,0,0,57,97,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-30,수,흐림,"9,755","3,357","13,112",62,"8,880","4,781",98,"4,001",58,"6,123","2,060","10,940",0,0,0,0,0,0,972,972,284,207,1,76,4,119,283,567,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-01,목,맑음,"25,423","11,286","36,709",278,"22,841","20,025","1,588","1,228",259,"1,324","5,927","28,768",0,0,0,0,0,0,"4,569","4,569","1,762","1,657",9,96,19,0,733,"2,495",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-02,금,구름 조금,"12,044","5,837","17,881",99,"10,752","7,434","2,541",777,97,"2,432","2,796","13,548",0,0,0,0,0,0,"2,380","2,380",495,408,2,85,2,288,592,"1,087",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-03,토,맑음,"32,156","11,753","43,909",376,"29,532","24,515","1,273","3,744",342,33,"6,207","35,739",0,0,0,0,0,0,"4,755","4,755","1,699","1,466",39,194,34,0,747,"2,446",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-04,일,구름 조금,"31,669","12,471","44,140",645,"29,532","23,991","1,279","4,262",623,144,"6,515","36,047",0,0,0,0,0,0,"5,595","5,595","1,401","1,176",47,178,22,0,333,"1,734",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-05,월,맑음,"52,507","33,593","86,100","1,341","47,960","45,066","2,870",24,"1,270",32,"21,451","69,411",0,0,0,0,0,0,"10,000","10,000","3,683","3,529",154,0,71,0,"2,099","5,782",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-06,화,맑음,"31,362","14,679","46,041",420,"28,541","23,487","1,828","3,226",411,89,"8,644","37,185",0,0,0,0,0,0,"5,096","5,096","1,857","1,594",78,185,9,0,834,"2,691",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-07,수,구름 조금,"3,281","2,821","6,102",98,"2,782","2,176",492,114,96,340,"1,638","4,420",0,0,0,0,0,0,955,955,116,113,0,3,2,0,159,275,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-08,목,흐림,"4,179","2,024","6,203",65,"2,682","2,487",107,88,65,"1,550","1,371","4,053",0,0,0,0,0,0,501,501,776,772,0,4,0,715,112,888,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-09,금,맑음,"9,107","4,022","13,129",72,"7,586","2,907","4,434",245,64,"4,909","2,147","9,733",0,0,0,0,0,0,"1,098","1,098",434,270,122,42,8,523,745,"1,179",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-10,토,맑음,"24,411","12,178","36,589",334,"22,232","19,308",757,"2,167",294,"1,350","7,296","29,528",0,0,0,0,0,0,"3,897","3,897","1,396","1,245",39,112,40,48,827,"2,223",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-11,일,구름 많음,"11,794","7,903","19,697",169,"10,567","8,867",458,"1,242",158,166,"3,701","14,268",0,0,0,0,0,0,"3,572","3,572",556,489,13,54,11,58,456,"1,012",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-12,월,구름 많음,"1,900","2,202","4,102",60,"1,732","1,654",27,51,54,123,"1,333","3,065",0,0,0,0,0,0,576,576,96,96,0,0,6,34,271,367,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-13,화,맑음,"4,734","4,762","9,496",108,"3,531","2,630",441,460,87,"1,223","2,474","6,005",0,0,0,0,0,0,"1,315","1,315",315,296,4,15,21,408,928,"1,243",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-14,수,구름 조금,"5,562","4,215","9,777",77,"4,497","2,601","1,826",70,63,"2,585","2,368","6,865",0,0,0,0,0,0,932,932,359,321,0,38,14,425,881,"1,240",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-15,목,구름 많음,"7,116","4,857","11,973",180,"5,434","2,758","2,458",218,145,"2,813","2,498","7,932",0,0,0,0,0,0,"1,478","1,478","1,277",453,692,132,35,"1,005",839,"2,116",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-16,금,맑음,"7,725","5,921","13,646",112,"6,427","3,343","2,606",478,96,"4,122","2,946","9,373",0,0,0,0,0,0,"1,530","1,530",682,631,1,50,16,424,"1,306","1,988",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-17,토,구름 조금,"25,692","12,984","38,676",376,"21,799","18,646",807,"2,346",317,308,"6,780","28,579",0,0,0,0,0,0,"4,342","4,342","2,793","2,461",81,251,59,0,"1,775","4,568",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-18,일,맑음,"29,230","13,045","42,275",489,"23,673","20,013",966,"2,694",357,322,"6,454","30,127",0,0,0,0,0,0,"4,633","4,633","4,374","3,853",113,408,132,30,"1,852","6,226",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-19,월,맑음,"4,418","3,865","8,283",116,"3,442","2,625",732,85,99,746,"1,911","5,353",0,0,0,0,0,0,885,885,665,649,5,11,17,87,"1,030","1,695",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-20,화,구름 많음,"4,386","4,103","8,489",73,"3,048","2,342",446,260,60,996,"1,926","4,974",0,0,0,0,0,0,"1,122","1,122",825,780,2,43,13,52,980,"1,805",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-21,수,구름 조금,"4,323","3,726","8,049",80,"2,941","2,318",382,241,44,736,"1,857","4,798",0,0,0,0,0,0,721,721,932,902,11,19,36,102,"1,097","2,029",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-22,목,맑음,"5,820","5,198","11,018",86,"4,306","2,391","1,686",229,72,"2,464","2,648","6,954",0,0,0,0,0,0,764,764,"1,062","1,031",4,27,14,541,"1,736","2,798",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-23,금,맑음,"6,286","5,417","11,703",148,"4,178","2,550","1,371",257,112,"2,010","2,471","6,649",0,0,0,0,0,0,"1,410","1,410","1,314","1,191",69,54,36,427,"1,466","2,780",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-24,토,구름 조금,"26,140","12,805","38,945",271,"18,799","16,056",601,"2,142",216,957,"6,357","25,156",0,0,0,0,0,0,"4,034","4,034","6,094","5,407",150,537,55,237,"2,345","8,439",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-25,일,흐림,"10,992","6,210","17,202",309,"7,445","6,304",258,883,189,171,"2,577","10,022",0,0,0,0,0,0,"2,420","2,420","2,860","2,532",77,251,120,35,"1,087","3,947",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-26,월,구름 많음,"5,057","3,526","8,583",133,"3,552","2,239","1,240",73,108,"1,470","1,485","5,037",0,0,0,0,0,0,"1,086","1,086","1,200","1,166",9,25,25,34,910,"2,110",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-27,화,맑음,"3,950","4,343","8,293",138,"2,369","1,977",269,123,90,572,"1,835","4,204",0,0,0,0,0,0,796,796,"1,293","1,253",5,35,48,226,"1,623","2,916",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-28,수,구름 많음,"5,194","4,411","9,605",101,"3,449","1,795","1,581",73,82,"1,849","1,728","5,177",0,0,0,0,0,0,"1,197","1,197","1,296","1,075",189,32,19,586,"1,427","2,723",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-29,목,구름 조금,"4,871","3,861","8,732",136,"3,094","1,572","1,459",63,86,"1,581","1,529","4,623",0,0,0,0,0,0,855,855,"1,562","1,306",226,30,50,563,"1,468","3,030",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-30,금,맑음,"7,368","5,114","12,482",103,"4,722","2,106","2,289",327,81,"3,244","1,853","6,575",0,0,0,0,0,0,"1,395","1,395","1,761","1,484",21,256,22,741,"1,671","3,432",,,,,,,,,,,,,,,,,,,,,,,,
2014-05-31,토,맑음,"17,060","9,047","26,107",405,"11,611","9,951",428,"1,232",296,199,"3,861","15,472",0,0,0,0,0,0,"3,317","3,317","4,192","3,813",85,294,109,0,"1,550","5,742",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-01,일,구름 많음,"18,484","7,755","26,239",549,"12,530","10,653",516,"1,361",330,211,"3,400","15,930",0,0,0,0,0,0,"2,649","2,649","4,659","4,242",92,325,219,108,"1,477","6,136",,,,,,,,,,,,,,,,,,,,,,,,
2014-06-02,월,흐림,"6,360","1,562","7,922",50,"5,745","3,780",16,"1,949",25,"5,354",846,"6,591",0,0,0,0,0,0,133,133,425,392,1,32,25,192,551,976,,,,,,,,,,,,,,,,,,,,,,,,
