구  분,,,월관람객수,,,,"동,식물원",,,,,,,,돌고래쇼,,,,,,,,테마가든,,,,,,,,캠프입장,,,,,,,,자연학습교실,,,,,,,,기타,,,,,,,
,,,,,,,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계,유료입장,,,,,,무료소계,총  계
2016-01-20,수,맑음,82,340,422,17,82,69,7,6,17,0,339,421,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-21,목,구름 많음,153,474,627,3,149,115,15,19,3,0,462,611,4,4,0,0,0,0,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-22,금,구름 조금,128,458,586,6,128,81,32,15,6,0,454,582,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-23,토,구름 조금,296,594,890,6,296,198,80,18,6,71,592,888,0,0,0,0,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-24,일,구름 조금,128,196,324,23,126,108,9,9,23,0,194,320,2,2,0,0,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-25,월,맑음,72,350,422,5,72,58,10,4,5,0,350,422,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-26,화,눈,150,608,758,10,149,122,11,16,10,0,599,748,1,1,0,0,0,0,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-27,수,구름 조금,394,824,"1,218",29,389,282,61,46,29,0,816,"1,205",5,5,0,0,0,0,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-28,목,구름 많음,370,776,"1,146",9,366,286,46,34,9,0,773,"1,139",4,4,0,0,0,0,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-29,금,흐림,"1,074",703,"1,777",46,1074,663,50,361,46,571,700,"1,774",0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-30,토,구름 조금,"2,655","1,473","4,128",72,2609,"2,226",145,238,69,0,"1,446","4,055",46,40,1,5,3,0,27,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-31,일,구름 조금,"1,510","1,074","2,584",28,1476,"1,274",55,147,28,0,"1,048","2,524",34,30,2,2,0,0,26,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-01,월,맑음,"3,238",508,"3,746",18,3238,188,"3,033",17,18,"3,000",502,"3,740",0,0,0,0,0,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-02,화,맑음,"2,199",728,"2,927",8,2198,165,"2,023",10,8,"2,000",715,"2,913",1,1,0,0,0,0,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-03,수,구름 조금,296,834,"1,130",32,294,262,23,9,32,0,826,"1,120",2,2,0,0,0,0,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-04,목,구름 조금,371,749,"1,120",28,365,313,31,21,26,0,726,"1,091",6,6,0,0,2,0,23,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-05,금,구름 조금,304,536,840,14,300,231,41,28,14,0,529,829,4,3,0,1,0,0,7,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-06,토,맑음,"1,082",976,"2,058",40,1050,896,53,101,40,0,956,"2,006",32,28,0,4,0,0,20,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-07,일,맑음,"1,452",676,"2,128",191,1447,"1,247",74,126,191,0,668,"2,115",5,4,0,1,0,0,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-08,월,구름 많음,"2,654",567,"3,221",429,2643,"2,281",120,242,429,0,560,"3,203",11,5,3,3,0,0,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-09,화,맑음,"5,453","1,607","7,060",209,5384,"4,554",223,607,205,0,"1,599","6,983",69,56,0,13,4,0,8,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-10,수,맑음,"7,080","2,869","9,949",141,6939,"5,910",250,779,135,0,"2,797","9,736",141,127,1,13,6,0,72,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-11,목,구름 많음,"2,077","1,021","3,098",98,2063,"1,531",113,419,98,671,"1,001","3,064",14,14,0,0,0,0,20,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-12,금,비,97,260,357,0,97,74,17,6,0,0,259,356,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-13,토,흐림,"1,609","1,133","2,742",54,1573,"1,368",41,164,54,45,"1,100","2,673",36,33,0,3,0,0,33,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-14,일,흐림,"1,053",989,"2,042",63,1044,853,83,108,63,0,984,"2,028",9,9,0,0,0,0,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-15,월,맑음,250,446,696,39,248,192,27,29,39,0,445,693,2,2,0,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-16,화,구름 많음,235,759,994,40,235,178,25,32,40,0,752,987,0,0,0,0,0,0,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-17,수,맑음,579,850,"1,429",21,576,437,93,46,21,0,841,"1,417",3,3,0,0,0,0,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-18,목,구름 많음,698,924,"1,622",68,694,525,83,86,68,0,918,"1,612",4,4,0,0,0,0,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-19,금,구름 많음,737,893,"1,630",26,727,546,98,83,26,0,884,"1,611",10,9,0,1,0,0,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-20,토,구름 조금,"4,718","1,908","6,626",45,4652,"3,864",193,595,45,73,"1,872","6,524",66,62,0,4,0,0,36,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-21,일,맑음,"3,507","1,595","5,102",89,3467,"2,874",157,436,89,0,"1,567","5,034",40,37,0,3,0,0,28,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-22,월,흐림,693,705,"1,398",8,689,519,74,96,8,0,701,"1,390",4,3,0,1,0,0,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-23,화,구름 많음,815,911,"1,726",32,805,549,106,150,28,65,892,"1,697",10,10,0,0,4,0,19,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-24,수,맑음,542,791,"1,333",19,539,369,81,89,17,33,785,"1,324",3,2,1,0,2,0,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-25,목,구름 조금,723,815,"1,538",15,721,522,80,119,15,0,805,"1,526",2,2,0,0,0,0,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-26,금,구름 조금,"1,375","1,144","2,519",19,1361,980,194,187,19,69,"1,129","2,490",14,12,0,2,0,0,15,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-27,토,구름 많음,"4,798","1,721","6,519",0,4780,"3,974",196,610,0,175,"1,680","6,460",18,16,1,1,0,0,41,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-28,일,구름 많음,"3,366","1,604","4,970",51,3345,"2,728",153,464,51,0,"1,586","4,931",21,20,0,1,0,0,18,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-02-29,월,구름 조금,674,559,"1,233",27,674,476,92,106,27,0,550,"1,224",0,0,0,0,0,0,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-01,화,맑음,"2,937","1,570","4,507",31,2912,"2,430",198,284,31,104,"1,540","4,452",25,20,0,5,0,0,30,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-02,수,구름 조금,"1,171",975,"2,146",8,1161,868,21,272,8,605,960,"2,121",10,10,0,0,0,0,15,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-03,목,흐림,733,"1,050","1,783",20,713,701,2,10,20,0,"1,025","1,738",20,20,0,0,0,0,25,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-04,금,흐림,"1,629","1,154","2,783",2,1547,"1,495",15,37,2,63,"1,095","2,642",82,77,1,4,0,0,59,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-05,토,흐림,568,837,"1,405",10,557,485,12,60,10,0,828,"1,385",11,10,0,1,0,0,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-06,일,구름 많음,"8,797","2,767","11,564",108,8478,"7,380",219,879,99,0,"2,607","11,085",319,289,0,30,9,0,160,479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-07,월,구름 많음,705,775,"1,480",21,699,677,5,17,21,0,767,"1,466",6,6,0,0,0,0,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-08,화,,"10,480","1,041","11,521",8,10477,462,"10,007",8,8,"10,000","1,024","11,501",3,3,0,0,0,0,17,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-09,수,,393,862,"1,255",41,387,379,2,6,39,0,842,"1,229",6,5,0,1,2,0,20,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-10,목,,294,890,"1,184",14,286,275,0,11,14,30,870,"1,156",8,8,0,0,0,0,20,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-11,금,,"1,569",736,"2,305",21,1561,970,9,582,21,"1,209",721,"2,282",8,5,3,0,0,0,14,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-12,토,흐림,"5,251","2,209","7,460",55,5130,"4,322",169,639,55,86,"2,146","7,276",121,105,2,14,0,0,63,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-13,일,흐림,"4,557","1,795","6,352",87,4399,"3,754",125,520,87,30,"1,738","6,137",158,143,0,15,0,70,57,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-14,월,구름 많음,"1,215","1,170","2,385",57,1183,"1,145",10,28,55,0,"1,154","2,337",32,30,0,2,2,0,16,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-15,화,맑음,"1,238","1,303","2,541",53,1210,"1,177",10,23,53,41,"1,247","2,457",28,28,0,0,0,0,56,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-16,수,구름 조금,"1,513","1,184","2,697",40,1456,"1,412",7,37,40,0,"1,157","2,613",57,53,0,4,0,0,27,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-17,목,구름 조금,"1,342","1,187","2,529",36,1307,"1,236",37,34,34,62,"1,155","2,462",35,34,0,1,2,0,31,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-18,금,흐림,"1,736","1,100","2,836",29,1639,"1,580",13,46,24,0,"1,000","2,639",85,83,0,2,5,0,77,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-19,토,구름 조금,"26,448","6,683","33,131",112,25030,"21,739",413,"2,878",112,178,"6,385","31,415","1,117",996,9,112,0,0,253,"1,370",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-20,일,구름 조금,"27,093","7,267","34,360",176,25635,"21,883",528,"3,224",164,0,"6,989","32,624","1,217","1,064",7,146,12,0,184,"1,401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-21,월,맑음,"2,358","1,179","3,537",58,2251,"2,169",14,68,56,0,"1,127","3,378",56,54,0,2,2,0,43,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-22,화,구름 조금,"1,832","1,506","3,338",74,1775,"1,716",19,40,74,53,"1,382","3,157",41,39,1,1,0,0,101,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-23,수,구름 조금,"1,553","1,234","2,787",22,1455,"1,331",58,66,18,57,"1,178","2,633",37,34,0,3,4,0,47,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-24,목,맑음,"1,322","1,116","2,438",50,1287,"1,191",37,59,50,63,"1,045","2,332",34,32,0,2,0,0,48,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-25,금,구름 조금,"1,999","1,292","3,291",65,1828,"1,668",78,82,59,38,"1,229","3,057",41,37,1,3,6,0,53,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-26,토,맑음,"16,958","4,790","21,748",192,16070,"13,650",400,"2,020",185,62,"4,627","20,697",546,464,8,74,7,0,138,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-27,일,맑음,"23,610","6,879","30,489",205,22467,"19,227",482,"2,758",203,60,"6,609","29,076",921,814,5,102,2,0,215,"1,136",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-28,월,맑음,"2,666","1,470","4,136",97,2610,"2,442",85,83,91,131,"1,382","3,992",38,35,0,3,6,0,68,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-29,화,구름 많음,"1,133","1,115","2,248",47,1118,"1,001",28,89,43,62,"1,051","2,169",15,12,1,2,4,0,36,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-30,수,구름 많음,"3,740","1,117","4,857",70,3646,"2,111","1,195",340,70,"1,834","1,041","4,687",25,24,0,1,0,0,39,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-03-31,목,구름 많음,"3,174","1,584","4,758",100,2918,"2,380",402,136,100,393,"1,495","4,413",134,114,4,16,0,0,57,191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-01,금,맑음,"5,730","1,807","7,537",47,5443,"3,981","1,202",260,39,"1,102","1,622","7,065",172,150,8,14,8,56,170,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-02,토,구름 조금,"31,407","6,380","37,787",169,29401,"25,360",544,"3,497",158,201,"5,978","35,379","1,408","1,245",17,146,11,0,375,"1,783",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-03,일,흐림,"8,038","1,914","9,952",141,7761,"6,464",345,952,141,785,"1,809","9,570",43,34,2,7,0,0,57,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-04,월,구름 조금,"4,515","2,298","6,813",59,4253,"4,028",52,173,59,105,"2,097","6,350",206,191,0,15,0,0,178,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-05,화,맑음,"4,652","2,800","7,452",79,4232,"4,046",75,111,74,213,"2,331","6,563",237,232,0,5,5,130,376,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-06,수,구름 조금,"5,973","3,059","9,032",50,5767,"4,317","1,202",248,48,"1,562","2,384","8,151",154,150,0,4,2,366,662,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-07,목,비,"2,863","2,150","5,013",72,2715,"2,535",117,63,72,225,"1,829","4,544",109,103,0,6,0,154,302,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-08,금,구름 조금,"7,731","3,639","11,370",94,6958,"5,558","1,183",217,88,"1,443","2,925","9,883",445,426,4,15,6,287,663,"1,108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-09,토,구름 많음,"25,027","7,852","32,879",226,23176,"19,649",800,"2,727",196,214,"7,341","30,517","1,153","1,015",25,113,30,0,452,"1,605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-10,일,구름 많음,"26,912","6,227","33,139",446,25392,"21,434",901,"3,057",410,176,"5,593","30,985","1,177","1,007",35,135,36,0,574,"1,751",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-11,월,맑음,"7,948","3,365","11,313",97,7409,"4,851","2,145",413,74,"2,583","2,890","10,299",383,372,0,11,23,0,421,804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-12,화,구름 많음,"7,146","4,882","12,028",89,6699,"4,321","2,100",278,83,"3,281","3,945","10,644",286,274,1,11,6,403,900,"1,186",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-13,수,비,"20,915","5,490","26,405",172,19170,"15,846",693,"2,631",145,97,"4,965","24,135","1,344","1,165",15,164,27,0,484,"1,828",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-14,목,구름 많음,"4,129","2,950","7,079",125,3694,"2,474",778,442,106,"1,515","2,310","6,004",211,209,0,2,19,299,601,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-15,금,맑음,"9,746","4,482","14,228",115,9200,"4,607","2,578","2,015",115,"6,243","3,600","12,800",346,297,36,13,0,449,848,"1,194",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-16,토,구름 많음,"10,410","3,744","14,154",162,9461,"7,919",262,"1,280",148,549,"3,359","12,820",592,535,6,51,14,0,355,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-17,일,구름 많음,"11,445","2,760","14,205",160,10655,"9,106",267,"1,282",160,60,"2,550","13,205",576,512,11,53,0,30,183,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-18,월,구름 조금,"3,322","2,540","5,862",64,2884,"2,486",15,383,62,409,"1,961","4,845",111,105,2,4,2,251,497,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-19,화,구름 조금,"8,972","3,079","12,051",26,8557,"2,492","5,064","1,001",19,"6,553","2,349","10,906",315,229,0,86,7,373,724,"1,039",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-20,수,,"2,562","3,931","6,493",76,2307,"1,730",10,567,75,"1,316","2,971","5,278",160,160,0,0,1,538,904,"1,064",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-21,목,,"2,245","1,244","3,489",19,2084,873,57,"1,154",17,"1,440","1,081","3,165",94,93,0,1,2,42,132,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-22,금,,"4,562","5,232","9,794",23,3915,"2,648",206,"1,061",23,"2,925","3,719","7,634",422,323,2,97,0,"1,166","1,491","1,913",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-23,토,,"10,921","3,440","14,361",220,10005,"8,561",151,"1,293",203,956,"3,089","13,094",407,313,4,90,17,40,338,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-24,일,,"15,883","3,759","19,642",516,14876,"12,712",214,"1,950",492,748,"3,423","18,299",641,569,3,69,24,0,277,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-25,월,맑음,"16,616","3,363","19,979",75,16290,"2,419","10,241","3,630",72,"14,693","2,745","19,035",171,145,7,19,3,380,571,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-26,화,,"6,999","4,100","11,099",61,6479,"2,549","2,216","1,714",61,"4,966","2,961","9,440",392,256,1,135,0,866,"1,122","1,514",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-27,수,구름 많음,"5,318","4,017","9,335",56,4673,"3,280",259,"1,134",56,"4,000","3,144","7,817",272,171,2,99,0,548,840,"1,112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-28,목,,"4,498","6,653","11,151",67,3962,"2,473",419,"1,070",67,"4,389","4,954","8,916",399,348,2,49,0,987,"1,662","2,061",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-29,금,,"10,245","4,839","15,084",53,8863,"3,889","3,718","1,256",42,"6,420","3,401","12,264",502,431,6,65,11,853,"1,394","1,896",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-04-30,토,,"16,831","4,905","21,736",343,15422,"13,032",427,"1,963",319,"1,553","4,468","19,890",734,643,4,87,24,32,396,"1,130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-01,일,구름 조금,"25,630","5,660","31,290",399,23675,"20,231",539,"2,905",396,367,"5,219","28,894","1,955","1,755",31,169,3,0,441,"2,396",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-02,월,구름 많음,"6,307","1,449","7,756",50,5998,"2,428",55,"3,515",42,"3,416","1,190","7,188",309,284,2,23,8,210,259,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-03,화,,400,354,754,2,397,73,321,3,2,315,338,735,3,3,0,0,0,0,16,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-04,수,,"7,703","3,312","11,015",139,7192,"2,461","4,349",382,127,"5,193","2,590","9,782",511,188,310,13,12,749,722,"1,233",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-05,목,,"40,219","18,469","58,688",476,37119,"35,491","1,628",0,433,35,"17,113","54,232","3,100","3,020",80,0,43,0,"1,356","4,456",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-06,금,비,"6,211","1,951","8,162",61,6062,"4,641",414,"1,007",60,0,"1,881","7,943",149,123,2,24,1,0,70,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-07,토,,"20,749","5,863","26,612",303,19457,"15,731","1,022","2,704",266,221,"5,326","24,783","1,292","1,092",61,139,37,0,537,"1,829",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-08,일,구름 조금,"15,538","4,181","19,719",409,14409,"12,307",551,"1,551",389,97,"3,818","18,227","1,129","1,008",20,101,20,0,363,"1,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-09,월,구름 많음,"4,644","2,239","6,883",24,4457,"2,234","1,814",409,24,"1,979","1,608","6,065",187,169,9,9,0,317,631,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-10,화,,"1,456",802,"2,258",3,1374,321,709,344,3,"1,293",761,"2,135",82,9,72,1,0,72,41,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-11,수,,"3,842","3,970","7,812",61,3524,"2,337",813,374,57,"1,894","2,665","6,189",318,317,0,1,4,753,"1,305","1,623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-12,목,,"11,455","5,560","17,015",91,10762,"4,678","3,624","2,460",77,"9,874","3,523","14,285",693,496,27,170,14,"1,316","2,037","2,730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-05-13,금,,"11,619","5,917","17,536",87,9968,"3,172","5,774","1,022",84,"8,046","3,891","13,859","1,651",698,791,162,3,"1,970","2,026","3,677",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
