date,"('sulfur_dioxide_min',)","('sulfur_dioxide_mean',)","('sulfur_dioxide_median',)","('carbon_monoxide_min',)","('carbon_monoxide_max',)","('carbon_monoxide_mean',)","('carbon_monoxide_median',)","('ozone_max',)","('ozone_mean',)","('ozone_median',)","('nitrogen_dioxide_min',)","('nitrogen_dioxide_mean',)","('nitrogen_dioxide_median',)","('humidity_min',)","('humidity_max',)","('humidity_mean',)","('humidity_median',)","('highest temperature_min',)","('highest temperature_max',)","('highest temperature_mean',)","('highest temperature_median',)","('lowest temperature_min',)","('lowest temperature_max',)","('lowest temperature_mean',)","('lowest temperature_median',)","('sky state_min',)","('sky state_max',)","('sky state_mean',)","('day',)","('wind direction_min_13.0',)","('wind direction_mean_15.0',)","('wind direction_median_9.0',)","('wind direction_median_16.0',)","('weekday_1.0',)","('weekday_2.0',)","('weekday_3.0',)","('weekday_4.0',)","('weekday_5.0',)","('weekday_6.0',)","('weekday_7.0',)",visitor
2010-06-22,0.5727451290159378,1.0442287716034686,0.7583308670243881,-1.380756288592888,-0.1344131851031839,-0.9988736766078876,-1.181174559026411,0.5206124578591406,0.4623198379276931,-0.2221465823035707,0.2033625011572059,0.5125550242733243,0.5831807956217064,0.7045288497763299,0.6932752822596372,0.518506682553694,0.500662682790258,1.733028817065999,1.6496095956349774,1.6236089605329749,1.5750948136814067,1.688031176933848,1.727635046775424,1.635806805981573,1.6059068356488682,0.3688279021264947,-0.3249994773096523,0.5542312797080808,-0.0627357534279078,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6928
2010-06-23,1.1724629815451424,0.6235242927697878,0.7583308670243881,-0.293248224049327,-0.5872892818057884,-0.6435906750290679,-0.6042240091496762,2.088211729662977,0.96129591031228,0.0759410975252795,0.2897032293278553,0.6252645837276912,0.6582807279772699,0.7045288497763299,0.1694880427394068,0.475020887600355,0.500662682790258,1.733028817065999,1.4566517688926006,1.594136931098692,1.5750948136814067,1.688031176933848,1.727635046775424,1.7493122510557408,1.7008162518466814,0.3688279021264947,-0.3249994773096523,0.5542312797080808,-0.0531841285383287,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6272
2010-06-24,1.1724629815451424,0.7044290002377929,0.7583308670243881,-0.293248224049327,-0.5872892818057884,-0.4820984015841497,-0.4119071591907646,3.581163417095202,1.8190129497707508,0.0759410975252795,0.0306810448159073,1.1026227178873524,0.9962304235772974,0.7045288497763299,0.1694880427394068,0.9506467699024944,0.8766700776920769,1.6425600372507838,1.4566517688926006,1.5597528967586956,1.5750948136814067,1.688031176933848,1.727635046775424,1.6537287183617049,1.6059068356488682,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,-0.0436325036487496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6588
2010-06-25,1.1724629815451424,0.8338765321866476,0.9558570495907404,-0.293248224049327,0.0920248632481182,-0.1752630820388048,-0.0272734592729414,2.57342102807845,2.050563937609355,2.423381576177477,-0.2283411396960407,1.2982069534111005,1.7096797809551567,0.3746151428000128,0.1694880427394068,0.2331311531724096,0.3126589853393486,1.6425600372507838,1.6496095956349774,1.6039609409101196,1.5750948136814067,1.688031176933848,1.6282762645000144,1.635806805981573,1.6059068356488682,-0.7747239351199735,-2.7086509186178915,-1.4514033219334794,-0.0340808787591706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7195
2010-06-26,0.5727451290159378,0.219000755429685,0.3632785018916832,0.2505058082224533,-0.5872892818057884,-0.2721584461057562,-0.2195903092318528,0.0727269516294729,0.3938329260317695,0.5230726172685554,0.0306810448159073,-0.0576227470840516,-0.3180183926450534,-0.2852122711526215,-0.8780864363010539,-0.5903810887564376,-0.2513521070133795,1.733028817065999,1.6496095956349774,1.7169370537415358,1.6675436837075674,1.5967300576091783,1.6282762645000144,1.6477547475683274,1.7008162518466814,0.3688279021264947,0.8668262433444672,0.5542312797080808,-0.0245292538695915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11003
2010-06-27,0.5727451290159378,0.332267345884923,0.3632785018916832,-0.293248224049327,-0.5872892818057884,-0.5466953109621167,-0.4119071591907646,-0.0392444249279438,0.2372914131268009,0.2249849374397049,-1.005407693231885,-1.1714583934565947,-1.0690177162006869,0.3746151428000128,0.1694880427394068,0.1814917716653205,0.1246552878884392,1.8234975968812144,1.746088509006166,1.790617127327242,1.759992553733728,1.688031176933848,1.528917482224605,1.6178848936014412,1.6059068356488682,2.6559315766194307,0.8668262433444672,1.557048580528861,-0.0149776289800124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10194
2010-06-28,1.1724629815451424,0.5102577023145498,0.3632785018916832,0.2505058082224533,-0.1344131851031839,0.1154230101620475,-0.0272734592729414,1.864268976548143,0.8536736201901143,-0.0358417824105391,-0.4873633242079889,-0.2134271380944941,-0.1678185279339268,0.3746151428000128,0.1694880427394068,0.3635885380324256,0.3126589853393486,2.004435156511645,1.746088509006166,1.8741212107243752,1.8524414237598883,1.688031176933848,1.6282762645000144,1.659702689155082,1.6059068356488682,0.3688279021264947,0.8668262433444672,0.5542312797080808,-0.0054260040904334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6175
2010-06-29,1.1724629815451424,0.727082318328825,0.7583308670243881,1.338013872766014,0.0920248632481182,0.6321982851857854,0.7419939405627053,0.0354031594436672,-0.3138651635594447,-0.63201714206824,0.6350661420104527,0.7678090265670294,0.6958306941550516,0.3746151428000128,0.1694880427394068,0.1407238388965656,0.1246552878884392,2.004435156511645,1.8425674223773545,1.9478012843100816,1.944890293786049,1.7793322962585174,1.727635046775424,1.755286221849118,1.7008162518466814,0.3688279021264947,-1.516825197963772,-0.4485860211126992,0.0041256207991456,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6900
2010-06-30,-0.0269727235132669,-0.2610338422138842,-0.0317738632410215,-0.8370022563211076,0.0920248632481182,0.2387443826108938,0.7419939405627053,0.0727269516294729,-0.4801905210209737,-0.9301048218970904,0.2897032293278553,0.4097904259472836,0.5080808632661435,-0.2852122711526215,-0.3542991967808235,0.1216988036044802,0.1246552878884392,2.004435156511645,1.8425674223773545,1.93306526959294,1.944890293786049,1.7793322962585174,1.727635046775424,1.7194423970888546,1.7008162518466814,0.3688279021264947,-0.3249994773096523,-0.4485860211126992,0.0136772456887247,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2579
2010-07-01,-0.0269727235132669,-0.2340656063911899,-0.0317738632410215,0.2505058082224533,-0.3608512334544863,-0.0137708085938873,-0.0272734592729414,1.901592768733949,0.8275833680392889,0.1877239774610986,-0.055659683354742,-0.2167421251372722,-0.0551686294005817,-0.2852122711526215,-0.8780864363010539,-0.9518567593060636,-1.0033668968170173,1.9139663766964292,1.8425674223773545,1.8544731911015204,1.8524414237598883,1.7793322962585174,1.727635046775424,1.7612601926424956,1.748270959945588,1.5123797393729628,0.8668262433444672,0.5542312797080808,0.0232288705783038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5072
2010-07-02,-0.0269727235132669,-0.2664274893784231,-0.0317738632410215,0.7942598404942337,-0.3608512334544863,-0.0460692632828708,-0.0272734592729414,-0.4871299311576114,-0.2551620962200815,0.0014191775680671,-0.3146818678666902,-0.2399470344366948,-0.24291846028949,-1.2749533920815728,-0.8780864363010539,-1.177439320626507,-1.191370594267927,1.6425600372507838,1.746088509006166,1.7414970782701045,1.759992553733728,1.688031176933848,1.727635046775424,1.7493122510557408,1.7008162518466814,0.3688279021264947,-0.3249994773096523,-0.4485860211126992,0.0327804954678828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,722
2010-08-01,0.5727451290159378,0.0410103990000583,-0.0317738632410215,-0.8370022563211076,-1.0401653785083926,-1.1603659500528056,-1.181174559026411,0.6325838344165573,1.4635332642157233,1.7526842965625635,-1.0917484214025344,-1.50627208477691,-1.444517377978504,1.034442556752647,0.6932752822596372,1.0321826354400043,1.2526774725938958,0.9188097987290618,0.9742572020366586,0.8818962197701993,0.9279527234982826,1.2315255803105003,1.1314823531229667,1.1877589964782784,1.1788144627587087,-0.7747239351199735,-0.3249994773096523,-0.4485860211126992,0.319329242155255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21484
2010-08-02,0.5727451290159378,0.2837245214041122,0.3632785018916832,-0.8370022563211076,-0.8137273301570906,-0.9019783125409364,-0.7965408591085879,0.3339934969301122,0.051398366552151,0.0014191775680671,-0.7463855087199369,-0.4156413477037977,-0.3555683588228351,-0.6151259781289385,0.6932752822596372,0.0863665952048923,0.500662682790258,0.9188097987290618,0.8777782886654701,0.9359282737330504,0.9279527234982826,1.0489233416611614,1.1314823531229667,1.1041234053709967,1.131359754659802,-0.7747239351199735,-0.3249994773096523,-0.4485860211126992,0.3288808670448341,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15088
2010-08-03,0.5727451290159378,0.461714877833739,0.3632785018916832,-0.293248224049327,-0.5872892818057884,-0.4336507195506742,-0.4119071591907646,1.267088301575253,0.0285693959201738,-0.4829733021538223,0.2897032293278553,0.3700105814339784,0.0950312353105448,-0.2852122711526215,0.6932752822596372,0.165184598557818,0.500662682790258,1.009278578544277,0.8777782886654701,0.9703123080730464,0.9279527234982826,0.957622222336492,0.9327647885721476,0.930878252363056,0.9415409222641756,-0.7747239351199735,0.8668262433444672,0.5542312797080808,0.3384324919344132,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16687
2010-08-04,-0.0269727235132669,0.0571913404936358,0.3632785018916832,-1.380756288592888,-0.3608512334544863,-0.5466953109621167,-0.4119071591907646,0.5579362500449462,-0.3595231048233913,-0.855582901939878,-0.3146818678666902,0.7611790524814814,0.8084805926883968,0.3746151428000128,0.1694880427394068,0.7440892438741369,0.8766700776920769,1.009278578544277,0.8777782886654701,0.9604882982616196,1.0204015935244433,0.957622222336492,1.1314823531229667,1.044383697437224,0.9415409222641756,-0.7747239351199735,-2.7086509186178915,-1.4514033219334794,0.3479841168239923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10351
2010-08-05,-0.0269727235132669,-0.1693418404168015,-0.0317738632410215,-0.8370022563211076,-0.3608512334544863,-0.7404860390960188,-1.181174559026411,0.1100507438152785,0.0318306774390299,-0.6692781020468463,-0.5737040523786382,-0.6311155054841976,-0.4682182573561803,2.0241836776815982,0.6932752822596372,1.2142794018071092,0.8766700776920769,1.009278578544277,0.8777782886654701,0.8769842148644854,0.8355038534721221,0.6837188643624834,1.1314823531229667,0.9428261939498106,1.131359754659802,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,0.3575357417135713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6962
2010-08-06,-0.0269727235132669,-0.1207990159359908,-0.0317738632410215,-1.380756288592888,-1.0401653785083926,-1.4349028149091665,-1.5658082589442346,-0.935015437387279,-0.9172022445473414,-0.8183219419612716,-1.0917484214025344,-1.1316785489432897,-1.0690177162006869,1.364356263728964,0.6932752822596372,1.33386533792879,1.2526774725938958,0.9188097987290618,0.7812993752942817,0.8671602050530586,0.8355038534721221,0.5924177450378139,0.4359708771950997,0.5545180923802886,0.5619032574729229,-0.7747239351199735,-2.7086509186178915,-1.4514033219334794,0.3670873666031504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5562
2010-08-07,0.5727451290159378,-0.0075324254807525,-0.0317738632410215,-1.380756288592888,-1.0401653785083926,-1.5317981789761173,-1.5658082589442346,-1.158958190502113,-1.1259242617539686,-0.8928438619184841,-0.7463855087199369,-1.260963043611531,-1.1065676823784687,-0.6151259781289385,0.1694880427394068,-0.16095886359222,0.1246552878884392,1.009278578544277,0.7812993752942817,0.8868082246759131,0.8355038534721221,0.5924177450378139,0.6346884417459189,0.6082838295206839,0.5619032574729229,-0.7747239351199735,-0.3249994773096523,0.5542312797080808,0.3766389914927295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7957
2010-08-08,-0.0269727235132669,0.1057341649744854,-0.0317738632410215,-1.380756288592888,-1.0401653785083926,-1.3218582234977236,-1.181174559026411,0.2966697047443066,-0.3301715711537097,-0.9301048218970904,-1.005407693231885,-1.3140028362959408,-1.2567675470895954,0.3746151428000128,-0.3542991967808235,0.1298523901582314,0.1246552878884392,1.009278578544277,0.7812993752942817,0.862248200147344,0.8355038534721221,0.6837188643624834,0.6346884417459189,0.6441276542809475,0.6568126736707361,0.3688279021264947,0.8668262433444672,0.5542312797080808,0.3861906163823085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15240
2010-08-09,-0.0269727235132669,0.251362638416918,0.3632785018916832,-1.9245103208646688,-0.8137273301570906,-1.1442167227083138,-1.181174559026411,1.1924407172036415,0.2731655098341869,-0.9673657818756968,-0.6600447805492876,-0.4852560756020816,-0.6184181220673068,-0.9450396851052556,0.6932752822596372,-0.3919771492818307,-0.8153631993661078,0.9188097987290618,0.6848204619230933,0.808216146184493,0.8355038534721221,0.6837188643624834,0.5353296594705093,0.584387946347175,0.5619032574729229,0.3688279021264947,-0.3249994773096523,0.5542312797080808,0.3957422412718876,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5472
2010-08-10,-0.0269727235132669,0.008648516012864,-0.0317738632410215,-1.380756288592888,-1.0401653785083926,-1.3380074508422155,-1.181174559026411,-0.3378347624143888,-0.8356702065760011,-1.0046267418543031,-0.2283411396960407,-0.2300020733083686,-0.2053684941117085,-0.9450396851052556,0.1694880427394068,-0.3865414249126636,-0.2513521070133795,0.9188097987290618,0.7812993752942817,0.8917202295816267,0.9279527234982826,0.6837188643624834,0.7340472240213285,0.721789274594852,0.6568126736707361,1.5123797393729628,-0.3249994773096523,0.5542312797080808,0.4052938661614667,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3506
2010-08-11,-0.0269727235132669,-0.1693418404168015,-0.0317738632410215,-1.9245103208646688,-0.8137273301570906,-1.224962859430773,-1.181174559026411,-0.2631871780427777,-0.744354324048108,-0.743800022004059,-0.8327262368905863,-0.8797395336923548,-0.8437179191339969,-0.2852122711526215,0.1694880427394068,-0.2261875560222286,-0.2513521070133795,1.009278578544277,0.8777782886654701,0.9604882982616196,0.9279527234982826,0.957622222336492,0.833406006296738,0.9189303107763016,0.9415409222641756,-0.7747239351199735,-0.3249994773096523,-1.4514033219334794,0.4148454910510458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5014
2010-08-12,-0.0269727235132669,-0.07225619145518,-0.0317738632410215,-0.8370022563211076,-0.3608512334544863,-0.4820984015841497,-0.4119071591907646,-0.4871299311576114,-0.5617225589923063,-0.3339294622393896,-0.6600447805492876,0.217521177466314,0.6207307617994882,-0.2852122711526215,0.1694880427394068,-0.313159145928905,-0.2513521070133795,0.8283410189138465,0.7812993752942817,0.808216146184493,0.8355038534721221,0.957622222336492,0.9327647885721476,0.9667220771233196,0.9415409222641756,-0.7747239351199735,0.8668262433444672,-0.4485860211126992,0.4243971159406248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5408
2010-08-13,-0.0269727235132669,-0.1531608989231849,-0.0317738632410215,-0.8370022563211076,-0.1344131851031839,-0.417501492206182,-0.4119071591907646,0.3713172891159179,0.2862106359096036,0.597594537225768,-0.8327262368905863,-0.5548708035003657,-0.3931183250006168,0.0447014358236956,0.1694880427394068,0.249438326279912,0.1246552878884392,0.9188097987290618,0.7812993752942817,0.8376881756187756,0.7430549834459614,1.140224460985831,1.0321235708475571,1.086201492990865,1.0364503384619888,-0.7747239351199735,0.8668262433444672,1.557048580528861,0.4339487408302039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4420
2010-08-14,-0.0269727235132669,-0.1369799574295684,-0.0317738632410215,-0.8370022563211076,-0.1344131851031839,-0.191412309383297,-0.2195903092318528,-0.1138920092995551,-0.2649459407766421,0.0014191775680671,-0.4010225960373395,-0.5515558164575877,-0.6184181220673068,-0.2852122711526215,0.6932752822596372,0.2005168069574059,0.3126589853393486,0.7378722390986312,0.6848204619230933,0.7296240676930735,0.7430549834459614,0.8663211030118224,1.0321235708475571,0.9488001647431878,1.0364503384619888,-0.7747239351199735,-2.7086509186178915,-1.4514033219334794,0.4435003657197829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6230
2010-08-15,-0.0269727235132669,0.2999054628977288,0.1657523193253307,-0.8370022563211076,-0.1344131851031839,-0.6112922203400843,-0.4119071591907646,0.6699076266023629,1.368956100168966,1.5663794966695317,-1.1780891495731838,-1.2709080047398575,-1.294317513267377,-0.2852122711526215,-0.3542991967808235,-0.3865414249126636,-0.6273595019151984,0.8283410189138465,0.6848204619230933,0.7836561216559242,0.7430549834459614,0.6837188643624834,0.7340472240213285,0.7397111869749837,0.7991767979674559,-0.7747239351199735,0.8668262433444672,-0.4485860211126992,0.4530519906093621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17849
2010-08-16,0.5727451290159378,0.6882480587442154,0.3632785018916832,0.2505058082224533,-0.3608512334544863,-0.0783677179718543,-0.0272734592729414,0.1100507438152785,-0.3366941341914141,-0.5947561820896339,-0.4010225960373395,-0.0211578896135165,-0.0927185955783634,-0.2852122711526215,0.6932752822596372,0.072777284281974,-0.2513521070133795,0.8283410189138465,0.6848204619230933,0.7934801314673521,0.8355038534721221,0.7750199836871529,0.833406006296738,0.7934769241153791,0.7517220898685493,1.5123797393729628,0.8668262433444672,0.5542312797080808,0.4626036154989411,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5594
2010-08-17,0.5727451290159378,0.3484482873785397,0.3632785018916832,0.2505058082224533,-0.1344131851031839,0.1315722375065393,0.3573602406448817,1.8269451843623368,0.5666808465310028,-0.1103637023677518,0.4623846856691539,0.6451545059843439,0.2452311000216716,-0.2852122711526215,0.6932752822596372,0.1298523901582314,0.3126589853393486,0.5569346794682006,0.6848204619230933,0.5478798861816649,0.4657083733674797,0.8663211030118224,0.7340472240213285,0.8293207488756427,0.8466315060663625,-0.7747239351199735,-0.3249994773096523,-0.4485860211126992,0.4721552403885202,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7511
2010-08-18,-0.0269727235132669,0.008648516012864,-0.0317738632410215,-0.8370022563211076,-0.3608512334544863,-0.6435906750290679,-0.4119071591907646,0.3713172891159179,0.129669123004635,0.1132020575038859,-0.6600447805492876,-0.0874576304690304,-0.0927185955783634,-0.6151259781289385,0.6932752822596372,0.0320093515132191,0.3126589853393486,0.5569346794682006,0.4918626351807165,0.4791118175016725,0.4657083733674797,0.957622222336492,0.833406006296738,0.9189303107763016,0.9415409222641756,-0.7747239351199735,-0.3249994773096523,-1.4514033219334794,0.4817068652780992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5041
2010-08-19,-0.0269727235132669,0.13809604796168,0.3632785018916832,-0.8370022563211076,-0.5872892818057884,-0.7243368117515269,-0.7965408591085879,0.5952600422307516,0.0840111817406887,-0.4457123421752086,-0.6600447805492876,-0.4189563347465758,-0.24291846028949,-0.2852122711526215,-0.3542991967808235,-0.2343411425759786,0.1246552878884392,0.5569346794682006,0.4918626351807165,0.5282318665588097,0.4657083733674797,0.957622222336492,0.833406006296738,0.906982369189547,0.9415409222641756,0.3688279021264947,0.8668262433444672,0.5542312797080808,0.4912584901676783,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5396
2010-08-20,0.5727451290159378,0.3969911118593505,0.3632785018916832,-0.8370022563211076,-0.8137273301570906,-0.869679857851953,-0.7965408591085879,1.3044120937610586,0.1590206566743166,-0.63201714206824,-0.5737040523786382,-0.4918860496876299,-0.6559680882450886,1.6942699707052813,0.1694880427394068,1.1843829177766887,1.2526774725938958,0.6474034592834159,0.4918626351807165,0.5626159008988059,0.4657083733674797,0.5924177450378139,0.7340472240213285,0.6859454498345884,0.7517220898685493,-0.7747239351199735,-0.3249994773096523,-0.4485860211126992,0.5008101150572575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4555
2010-08-21,0.5727451290159378,0.574981468288977,0.3632785018916832,-0.8370022563211076,-0.8137273301570906,-0.869679857851953,-0.7965408591085879,1.043145548460419,-0.1279721169847948,-0.743800022004059,-0.8327262368905863,-0.7471400519813349,-0.6559680882450886,1.364356263728964,0.1694880427394068,0.8256251094116468,0.500662682790258,0.5569346794682006,0.5883415485519049,0.503671842030241,0.4657083733674797,0.5011166257131444,0.5353296594705093,0.518674267620025,0.5144485493740164,-0.7747239351199735,0.8668262433444672,0.5542312797080808,0.5103617399468365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11497
2010-08-22,0.5727451290159378,0.2222369437284313,0.3632785018916832,-0.8370022563211076,-0.8137273301570906,-0.9342767672299204,-0.7965408591085879,-0.3005109702285831,-0.3595231048233913,-0.2966685022607834,-1.005407693231885,-1.105158652601081,-0.8437179191339969,-0.9450396851052556,-0.3542991967808235,-0.7588885442006243,-0.6273595019151984,0.5569346794682006,0.2989048084383396,0.429991768444535,0.4657083733674797,0.3185143870638053,0.3366120949196902,0.3454291146120845,0.4669938412751098,-0.7747239351199735,-0.3249994773096523,-0.4485860211126992,0.5199133648364156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11051
2010-08-24,-0.6266905760424716,-0.8651223246417306,-0.8218785935064312,-0.8370022563211076,-0.5872892818057884,-0.6435906750290679,-0.4119071591907646,-0.5617775155292226,-0.538893588360337,-0.2966685022607834,-0.8327262368905863,-0.3095617623349866,-0.1678185279339268,0.0447014358236956,0.1694880427394068,0.1950810825882388,0.1246552878884392,0.6474034592834159,0.3953837218095281,0.5085838469359548,0.4657083733674797,0.4098155063884748,0.3366120949196902,0.4111427933392343,0.4669938412751098,1.5123797393729628,0.8668262433444672,1.557048580528861,0.5390166146155737,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2291
2010-08-25,-0.6266905760424716,-0.800398558667342,-0.8218785935064312,-0.293248224049327,-0.5872892818057884,-0.5143968562731331,-0.4119071591907646,-1.1962819826879183,-1.1357081063105292,-0.855582901939878,-0.055659683354742,-0.0277878636990727,0.0950312353105448,-0.6151259781289385,-0.8780864363010539,-0.7697599929389585,-0.6273595019151984,0.5569346794682006,0.3953837218095281,0.503671842030241,0.4657083733674797,0.4098155063884748,0.2372533126442806,0.3215332314385754,0.2771750088794834,2.6559315766194307,0.8668262433444672,1.557048580528861,0.5485682395051528,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1121
2010-08-26,-0.6266905760424716,-0.5415034947696714,-0.4268262283737264,-0.293248224049327,-0.8137273301570906,-0.6597399023735594,-0.6042240091496762,-0.9723392295730844,-1.077005038971166,-0.8928438619184841,-0.2283411396960407,-0.531665894200935,-0.4682182573561803,-0.2852122711526215,0.1694880427394068,-0.6691990921093632,-0.6273595019151984,0.5569346794682006,0.4918626351807165,0.5134958518416687,0.5581572433936403,0.5011166257131444,0.3366120949196902,0.4171167641326116,0.3720844250772966,-0.7747239351199735,0.8668262433444672,-0.4485860211126992,0.5581198643947318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2672
2010-08-27,-0.6266905760424716,-0.4929606702888607,-0.4268262283737264,-0.8370022563211076,-0.1344131851031839,-0.6920383570625434,-0.7965408591085879,-0.1885395936711664,-0.6726061306333282,-0.7438000220040664,-0.4873633242079889,-0.5117759719442825,-0.6184181220673068,-0.9450396851052556,0.1694880427394068,-0.2533661778680646,-0.6273595019151984,0.5569346794682006,0.5883415485519049,0.5331438714645236,0.3732595033413191,0.5924177450378139,0.4359708771950997,0.5127002968266478,0.4669938412751098,0.3688279021264947,0.8668262433444672,0.5542312797080808,0.5676714892843109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4969
2010-08-28,-0.6266905760424716,-0.5738653777568657,-0.4268262283737264,-0.8370022563211076,0.0920248632481182,-0.7404860390960184,-0.7965408591085879,-1.121634398316307,-1.129185543272817,-0.9673657818756968,-0.4873633242079889,-0.7570850131096613,-0.8437179191339969,-0.6151259781289385,0.6932752822596372,-0.04952651402429,0.1246552878884392,0.2855283400225549,0.6848204619230933,0.3612236997645426,0.3732595033413191,0.4098155063884748,0.5353296594705093,0.4410126473061206,0.4669938412751098,-0.7747239351199735,0.8668262433444672,0.5542312797080808,0.57722311417389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7440
2010-08-29,-0.6266905760424716,-0.5415034947696714,-0.4268262283737264,-0.8370022563211076,-0.8137273301570906,-1.0150229039523797,-1.181174559026411,-0.8976916452014733,-0.998734282518682,-0.8183219419612716,-1.0917484214025344,-0.9858191190611656,-0.9188178514895602,-0.2852122711526215,0.6932752822596372,0.0700594220973905,0.1246552878884392,0.1950595602073396,0.2024258950671512,0.1745675133474204,0.2808106333151585,0.2272132677391358,0.137894530368871,0.1482880784306348,0.1822655926816702,-0.7747239351199735,-0.3249994773096523,-0.4485860211126992,0.5867747390634691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2024
2010-08-30,-0.0269727235132669,-0.2826084308720008,-0.4268262283737264,-0.8370022563211076,-0.5872892818057884,-0.7404860390960184,-0.7965408591085879,0.5206124578591406,-0.1899364658430062,-0.63201714206824,-0.7463855087199369,-0.5581857905431358,-0.505768223533962,-0.2852122711526215,0.1694880427394068,0.002112867482799,0.1246552878884392,0.2855283400225549,0.3953837218095281,0.400519739010253,0.3732595033413191,0.2272132677391358,-0.0608230341819481,0.0885483704968622,0.087356176483857,-0.7747239351199735,-1.516825197963772,-0.4485860211126992,0.5963263639530482,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4253
2010-08-31,-0.0269727235132669,0.0410103990000583,-0.0317738632410215,-0.293248224049327,-0.3608512334544863,-0.0783677179718543,-0.0272734592729414,-0.4124823467860001,-0.8650217402456827,-0.8928438619184841,0.2897032293278553,0.2738759571934934,0.2452311000216716,-0.9450396851052556,0.1694880427394068,-0.5006916366651771,-0.6273595019151984,0.5569346794682006,0.4918626351807165,0.5724399107102336,0.5581572433936403,0.0446110290897968,0.137894530368871,0.1482880784306348,0.087356176483857,-0.7747239351199735,-1.516825197963772,-0.4485860211126992,0.6058779888426272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3102
