timestamp,min,max,mean,median,std
2019-05-11,0,100,12.5,0.0,25.704363164923688
2019-05-12,0,100,49.72222222222222,50.0,43.93086198699764
2019-05-13,0,100,38.888888888888886,25.0,42.445109277598775
2019-05-14,0,25,1.6666666666666667,0.0,5.976143046671969
2019-05-15,0,0,0.0,0.0,0.0
2019-05-16,0,0,0.0,0.0,0.0
2019-05-17,0,25,1.3888888888888888,0.0,5.80776710364308
2019-05-18,0,25,3.0555555555555554,0.0,6.3558496990430315
2019-05-19,0,10,2.2222222222222223,0.0,3.473253815011518
2019-05-20,0,50,10.833333333333334,7.5,13.758114488755872
2019-05-21,0,50,13.63888888888889,5.5,16.864422022670393
2019-05-22,0,25,0.6944444444444444,0.0,4.166666666666666
2019-05-23,0,0,0.0,0.0,0.0
2019-05-24,0,0,0.0,0.0,0.0
2019-05-25,0,0,0.0,0.0,0.0
2019-05-26,0,100,7.5,0.0,23.497720254162044
2019-05-27,0,100,28.47222222222222,0.0,40.59942723812114
2019-05-28,0,100,25.0,0.0,38.72983346207417
2019-05-29,0,5,0.2777777777777778,0.0,1.161553420728616
2019-05-30,0,5,1.1111111111111112,0.0,2.1081851067789192
2019-05-31,0,10,1.25,0.0,2.5
2019-06-01,0,0,0.0,0.0,0.0
2019-06-02,0,0,0.0,0.0,0.0
2019-06-03,0,5,0.2777777777777778,0.0,1.161553420728616
2019-06-04,0,5,1.1111111111111112,0.0,2.1081851067789192
2019-06-05,0,5,0.2777777777777778,0.0,1.161553420728616
2019-06-06,0,5,0.5555555555555556,0.0,1.5936381457791917
2019-06-07,0,25,2.2222222222222223,0.0,5.90936840285279
2019-06-08,0,25,3.3333333333333335,0.0,6.09449400220044
2019-06-09,0,50,6.722222222222222,0.5,12.392650151512298
2019-06-10,0,10,0.2777777777777778,0.0,1.6666666666666667
2019-06-11,0,0,0.0,0.0,0.0
2019-06-12,0,5,0.2777777777777778,0.0,1.161553420728616
2019-06-13,0,5,1.9444444444444444,0.0,2.4720661623652207
2019-06-14,0,5,2.2222222222222223,0.0,2.5197631533948486
2019-06-15,0,5,0.1388888888888889,0.0,0.8333333333333334
2019-06-16,0,0,0.0,0.0,0.0
2019-06-17,0,0,0.0,0.0,0.0
2019-06-18,0,1,0.05555555555555555,0.0,0.2323106841457232
2019-06-19,0,5,0.4444444444444444,0.0,1.1818736805705576
2019-06-20,0,5,0.8888888888888888,0.0,1.8788716641002199
2019-06-21,0,1,0.2222222222222222,0.0,0.42163702135578385
2019-06-22,0,5,0.3333333333333333,0.0,1.1710800875382399
2019-06-23,0,0,0.0,0.0,0.0
2019-06-24,0,5,0.2777777777777778,0.0,1.161553420728616
2019-06-25,0,5,0.6666666666666666,0.0,1.5856499343441839
2019-06-26,0,5,1.1111111111111112,0.0,2.1081851067789192
2019-06-27,0,0,0.0,0.0,0.0
2019-06-28,0,0,0.0,0.0,0.0
2019-06-29,0,5,1.2222222222222223,0.0,2.071729589512949
2019-06-30,0,5,1.1111111111111112,0.0,1.8170270503179917
2019-07-01,0,5,0.2777777777777778,0.0,1.161553420728616
2019-07-02,0,5,0.2777777777777778,0.0,1.161553420728616
2019-07-03,0,5,1.7777777777777777,0.0,2.365326878431407
2019-07-04,0,5,0.4444444444444444,0.0,1.1818736805705576
2019-07-05,0,5,2.7222222222222223,5.0,2.4566075459707917
2019-07-06,0,10,1.1111111111111112,0.0,2.4234305999999
2019-07-07,0,0,0.0,0.0,0.0
2019-07-08,0,0,0.0,0.0,0.0
2019-07-09,0,0,0.0,0.0,0.0
2019-07-10,0,0,0.0,0.0,0.0
2019-07-11,0,0,0.0,0.0,0.0
2019-07-12,0,0,0.0,0.0,0.0
2019-07-13,0,0,0.0,0.0,0.0
2019-07-14,0,5,0.5555555555555556,0.0,1.5936381457791915
2019-07-15,0,5,1.0,0.0,1.6903085094570334
2019-07-16,0,5,1.7222222222222223,0.5,2.237487252779154
2019-07-17,0,1,0.027777777777777776,0.0,0.16666666666666663
2019-07-18,0,0,0.0,0.0,0.0
2019-07-19,0,0,0.0,0.0,0.0
2019-07-20,0,10,1.3888888888888888,0.0,3.5073618720610082
2019-07-21,0,25,7.694444444444445,5.0,7.359423286583746
2019-07-22,0,10,1.5833333333333333,0.0,3.101842770262312
2019-07-23,0,0,0.0,0.0,0.0
2019-07-24,0,0,0.0,0.0,0.0
2019-07-25,0,0,0.0,0.0,0.0
2019-07-26,0,1,0.1111111111111111,0.0,0.3187276291558383
2019-07-27,0,0,0.0,0.0,0.0
2019-07-28,0,10,2.638888888888889,0.0,4.223422970447263
2019-07-29,0,10,1.5277777777777777,0.0,3.34224997877701
2019-07-30,0,0,0.0,0.0,0.0
2019-07-31,0,1,0.1111111111111111,0.0,0.3187276291558383
2019-08-01,0,1,0.3333333333333333,0.0,0.4780914437337575
2019-08-02,0,0,0.0,0.0,0.0
2019-08-03,0,0,0.0,0.0,0.0
2019-08-04,0,0,0.0,0.0,0.0
2019-08-05,0,0,0.0,0.0,0.0
2019-08-06,0,0,0.0,0.0,0.0
2019-08-07,0,0,0.0,0.0,0.0
2019-08-08,0,1,0.1111111111111111,0.0,0.3187276291558383
2019-08-09,0,5,2.0833333333333335,0.0,2.5
2019-08-10,0,5,1.0,0.0,2.0
2019-08-11,0,10,2.111111111111111,0.0,3.4457242885953416
2019-08-12,0,10,4.472222222222222,5.0,2.833333333333333
2019-08-13,0,5,1.5833333333333333,1.0,1.7464249196572983
2019-08-14,0,5,1.5277777777777777,0.0,2.210185656210952
2019-08-15,0,1,0.027777777777777776,0.0,0.16666666666666663
2019-08-16,0,0,0.0,0.0,0.0
2019-08-17,0,0,0.0,0.0,0.0
