timestamp,sky state_min,sky state_max,sky state_mean,sky state_median
2018-06-21,2.0,4.0,3.022727272727273,3.0
2018-06-22,3.0,4.0,3.8181818181818183,4.0
2018-06-23,3.0,4.0,3.8484848484848486,4.0
2018-06-24,3.0,4.0,3.25,3.0
2018-06-25,2.0,4.0,2.840909090909091,3.0
2018-06-26,2.0,4.0,2.606060606060606,3.0
2018-06-27,2.0,4.0,2.590909090909091,3.0
2018-06-28,3.0,4.0,3.1893939393939394,3.0
2018-06-29,2.0,4.0,2.6893939393939394,3.0
2018-06-30,2.0,4.0,3.1742424242424243,3.0
2018-07-01,2.0,4.0,2.9166666666666665,3.0
2018-07-02,2.0,3.0,2.696969696969697,3.0
2018-07-03,2.0,4.0,3.1136363636363638,3.0
2018-07-04,2.0,4.0,3.037878787878788,3.0
2018-07-05,2.0,4.0,3.212121212121212,3.0
2018-07-06,4.0,4.0,4.0,4.0
2018-07-07,4.0,4.0,4.0,4.0
2018-07-08,4.0,4.0,4.0,4.0
2018-07-09,2.0,4.0,3.515151515151515,4.0
2018-07-10,2.0,3.0,2.962121212121212,3.0
2018-07-11,3.0,4.0,3.5303030303030303,4.0
2018-07-12,3.0,4.0,3.492424242424242,3.0
2018-07-13,3.0,4.0,3.9696969696969697,4.0
2018-07-14,4.0,4.0,4.0,4.0
2018-07-15,2.0,4.0,3.7045454545454546,4.0
2018-07-16,2.0,4.0,3.0606060606060606,3.0
2018-07-17,2.0,3.0,2.840909090909091,3.0
2018-07-18,2.0,3.0,2.977272727272727,3.0
2018-07-19,2.0,3.0,2.621212121212121,3.0
2018-07-20,2.0,4.0,2.6666666666666665,3.0
2018-07-21,2.0,4.0,2.946969696969697,3.0
2018-07-22,3.0,4.0,3.7196969696969697,4.0
2018-07-23,3.0,4.0,3.840909090909091,4.0
2018-07-24,3.0,4.0,3.257575757575758,3.0
2018-07-25,2.0,4.0,2.9166666666666665,3.0
2018-07-26,3.0,4.0,3.7045454545454546,4.0
2018-07-27,3.0,4.0,3.9242424242424243,4.0
2018-07-28,2.0,4.0,3.492424242424242,4.0
2018-07-29,2.0,4.0,3.4015151515151514,3.0
2018-07-30,3.0,4.0,3.909090909090909,4.0
2018-07-31,4.0,4.0,4.0,4.0
2018-08-01,3.0,4.0,3.9696969696969697,4.0
2018-08-02,3.0,4.0,3.0757575757575757,3.0
2018-08-03,2.0,3.0,2.196969696969697,2.0
2018-08-04,2.0,3.0,2.272727272727273,2.0
2018-08-05,1.0,3.0,1.9924242424242424,2.0
2018-08-06,1.0,2.0,1.2272727272727273,1.0
2018-08-07,1.0,3.0,1.6742424242424243,2.0
2018-08-08,2.0,3.0,2.5681818181818183,3.0
2018-08-09,3.0,4.0,3.6666666666666665,4.0
2018-08-10,3.0,4.0,3.121212121212121,3.0
2018-08-11,3.0,4.0,3.8636363636363638,4.0
2018-08-12,1.0,4.0,2.537878787878788,3.0
2018-08-13,1.0,2.0,1.303030303030303,1.0
2018-08-14,1.0,2.0,1.3181818181818181,1.0
2018-08-15,1.0,3.0,2.356060606060606,2.0
2018-08-16,1.0,3.0,2.553030303030303,3.0
2018-08-17,2.0,3.0,2.7954545454545454,3.0
2018-08-18,1.0,2.0,1.1515151515151516,1.0
2018-08-19,1.0,3.0,1.2651515151515151,1.0
2018-08-20,1.0,2.0,1.0833333333333333,1.0
2018-08-21,1.0,3.0,2.4324324324324325,3.0
2018-08-22,2.0,4.0,3.5217391304347827,4.0
2018-08-23,3.0,4.0,3.9204545454545454,4.0
2018-08-24,3.0,4.0,3.96875,4.0
2018-08-25,2.0,4.0,3.4545454545454546,3.0
2018-08-26,1.0,3.0,1.4242424242424243,1.0
2018-08-27,1.0,2.0,1.121212121212121,1.0
2018-08-28,1.0,3.0,2.128787878787879,2.0
2018-08-29,3.0,4.0,3.6515151515151514,4.0
2018-08-30,1.0,4.0,2.0454545454545454,2.0
2018-08-31,1.0,3.0,1.106060606060606,1.0
2018-09-01,2.0,4.0,3.121212121212121,3.0
2018-09-02,2.0,4.0,3.106060606060606,3.0
2018-09-03,2.0,3.0,2.409090909090909,2.0
2018-09-04,1.0,3.0,1.5151515151515151,1.0
2018-09-05,1.0,2.0,1.2727272727272727,1.0
2018-09-06,2.0,4.0,2.659090909090909,3.0
2018-09-07,1.0,3.0,1.8257575757575757,2.0
2018-09-08,1.0,3.0,1.6893939393939394,1.0
2018-09-09,2.0,4.0,3.409090909090909,4.0
2018-09-10,2.0,4.0,2.477272727272727,2.0
2018-09-11,1.0,3.0,1.878787878787879,2.0
2018-09-12,1.0,1.0,1.0,1.0
2018-09-13,1.0,4.0,2.462121212121212,3.0
2018-09-14,1.0,4.0,3.234848484848485,3.0
2018-09-15,1.0,4.0,2.0303030303030303,2.0
2018-09-16,1.0,2.0,1.0606060606060606,1.0
2018-09-17,1.0,3.0,2.356060606060606,2.0
2018-09-18,1.0,2.0,1.303030303030303,1.0
2018-09-19,1.0,2.0,1.4166666666666667,1.0
2018-09-20,1.0,3.0,1.7272727272727273,2.0
2018-09-21,1.0,3.0,1.8562091503267975,2.0
2018-09-22,1.0,2.0,1.041025641025641,1.0
2018-09-23,1.0,3.0,2.1193181818181817,2.0
2018-09-24,1.0,3.0,1.9044117647058822,2.0
2018-09-25,1.0,2.0,1.621212121212121,2.0
2018-09-26,1.0,3.0,1.9924242424242424,2.0
2018-09-27,3.0,4.0,3.840909090909091,4.0
2018-09-28,1.0,4.0,3.121212121212121,3.0
2018-09-29,1.0,3.0,1.446969696969697,1.0
2018-09-30,1.0,3.0,1.7575757575757576,2.0
2018-10-01,3.0,4.0,3.7045454545454546,4.0
2018-10-02,2.0,3.0,2.265151515151515,2.0
2018-10-03,1.0,4.0,3.0606060606060606,3.0
2018-10-04,1.0,3.0,2.090909090909091,2.0
2018-10-05,1.0,2.0,1.1818181818181819,1.0
2018-10-06,2.0,4.0,3.121212121212121,3.0
2018-10-07,1.0,3.0,1.5757575757575757,1.0
2018-10-08,1.0,3.0,1.1515151515151516,1.0
2018-10-09,2.0,4.0,2.8863636363636362,3.0
2018-10-10,1.0,3.0,2.1136363636363638,2.0
2018-10-11,2.0,4.0,3.1136363636363638,3.0
2018-10-12,1.0,4.0,1.371212121212121,1.0
2018-10-13,1.0,3.0,1.2651515151515151,1.0
2018-10-14,1.0,4.0,2.8484848484848486,3.0
2018-10-15,1.0,3.0,1.4166666666666667,1.0
2018-10-16,1.0,4.0,2.0757575757575757,2.0
2018-10-17,1.0,4.0,2.393939393939394,2.0
2018-10-18,1.0,4.0,2.765151515151515,3.0
2018-10-19,1.0,4.0,2.4318181818181817,2.5
2018-10-20,1.0,4.0,1.6666666666666667,1.0
2018-10-21,1.0,2.0,1.1261261261261262,1.0
2018-10-22,1.0,4.0,2.4347826086956523,2.0
2018-10-23,1.0,4.0,3.102272727272727,3.0
2018-10-24,1.0,2.0,1.15625,1.0
2018-10-25,2.0,3.0,2.1742424242424243,2.0
2018-10-26,3.0,3.0,3.0,3.0
2018-10-27,1.0,3.0,1.643939393939394,1.0
2018-10-28,1.0,4.0,2.522727272727273,2.0
2018-10-29,2.0,4.0,3.553030303030303,4.0
2018-10-30,1.0,3.0,1.2954545454545454,1.0
2018-10-31,2.0,4.0,3.3484848484848486,3.0
2018-11-01,1.0,2.0,1.128787878787879,1.0
2018-11-02,1.0,4.0,2.5606060606060606,3.0
2018-11-03,1.0,4.0,3.037878787878788,3.0
2018-11-04,1.0,3.0,1.3181818181818181,1.0
2018-11-05,1.0,3.0,2.106060606060606,2.0
2018-11-06,1.0,4.0,3.1515151515151514,3.0
2018-11-07,1.0,4.0,2.893939393939394,3.0
2018-11-08,1.0,4.0,2.4166666666666665,2.0
2018-11-09,3.0,4.0,3.878787878787879,4.0
2018-11-10,1.0,3.0,2.303030303030303,2.0
2018-11-11,1.0,3.0,2.8333333333333335,3.0
2018-11-12,1.0,3.0,1.3333333333333333,1.0
2018-11-13,1.0,3.0,1.2575757575757576,1.0
2018-11-14,1.0,2.0,1.303030303030303,1.0
2018-11-15,1.0,3.0,2.1515151515151514,2.0
2018-11-16,2.0,4.0,3.037878787878788,3.0
2018-11-17,2.0,4.0,3.1363636363636362,3.0
2018-11-18,1.0,4.0,1.878787878787879,1.0
2018-11-19,1.0,4.0,2.727272727272727,3.0
2018-11-20,1.0,4.0,2.515151515151515,3.0
2018-11-21,1.0,3.0,1.5909090909090908,1.5
2018-11-22,1.0,3.0,1.1981981981981982,1.0
2018-11-23,1.0,2.0,1.0833333333333333,1.0
2018-11-24,2.0,3.0,2.5,2.5
2018-11-25,1.0,1.0,1.0,1.0
2018-11-26,1.0,2.0,1.1785714285714286,1.0
2018-11-27,1.0,3.0,2.328125,2.0
2018-11-28,1.0,4.0,2.2045454545454546,2.0
2018-11-29,1.0,4.0,2.3333333333333335,2.0
2018-11-30,1.0,2.0,1.2424242424242424,1.0
2018-12-01,1.0,3.0,1.356060606060606,1.0
2018-12-02,3.0,3.0,3.0,3.0
2018-12-03,1.0,2.0,1.128787878787879,1.0
2018-12-04,1.0,3.0,2.0606060606060606,2.0
2018-12-05,2.0,4.0,3.643939393939394,4.0
2018-12-06,1.0,2.0,1.0606060606060606,1.0
2018-12-07,2.0,4.0,3.234848484848485,3.5
2018-12-08,1.0,4.0,2.477272727272727,3.0
2018-12-09,1.0,3.0,1.143939393939394,1.0
2018-12-10,1.0,1.0,1.0,1.0
2018-12-11,1.0,1.0,1.0,1.0
2018-12-12,1.0,3.0,1.7803030303030303,2.0
2018-12-13,1.0,3.0,1.446969696969697,1.0
2018-12-14,1.0,3.0,1.1363636363636365,1.0
2018-12-15,1.0,3.0,1.3409090909090908,1.0
2018-12-16,1.0,4.0,1.7424242424242424,1.0
2018-12-17,1.0,4.0,2.840909090909091,3.0
2018-12-18,1.0,3.0,1.121212121212121,1.0
2018-12-19,1.0,3.0,1.4621212121212122,1.0
2018-12-20,1.0,1.0,1.0,1.0
2018-12-21,1.0,2.0,1.0757575757575757,1.0
2018-12-22,1.0,4.0,1.7196969696969697,1.0
2018-12-23,1.0,4.0,1.9090909090909092,2.0
2018-12-24,1.0,2.0,1.0303030303030303,1.0
2018-12-25,1.0,3.0,1.5378787878787878,1.0
2018-12-26,1.0,3.0,2.3863636363636362,2.0
2018-12-27,1.0,3.0,2.007575757575758,2.0
2018-12-28,1.0,4.0,2.6515151515151514,2.5
2018-12-29,1.0,3.0,2.303030303030303,2.0
2018-12-30,1.0,3.0,2.2803030303030303,2.0
2018-12-31,1.0,3.0,2.3106060606060606,3.0
2019-01-01,1.0,3.0,2.2954545454545454,2.0
2019-01-02,1.0,3.0,2.257575757575758,3.0
2019-01-03,1.0,2.0,1.5151515151515151,2.0
2019-01-04,1.0,3.0,1.9393939393939394,2.0
2019-01-05,1.0,3.0,1.2196969696969697,1.0
2019-01-06,1.0,3.0,1.1893939393939394,1.0
2019-01-07,2.0,3.0,2.734848484848485,3.0
2019-01-08,1.0,3.0,2.393939393939394,3.0
2019-01-09,1.0,1.0,1.0,1.0
2019-01-10,1.0,4.0,2.8106060606060606,3.0
2019-01-11,1.0,4.0,2.2196969696969697,2.0
2019-01-12,1.0,2.0,1.2651515151515151,1.0
2019-01-13,1.0,3.0,1.2424242424242424,1.0
2019-01-14,1.0,2.0,1.0075757575757576,1.0
2019-01-15,1.0,2.0,1.4393939393939394,1.0
2019-01-16,1.0,3.0,1.5378787878787878,1.0
2019-01-17,1.0,2.0,1.3484848484848484,1.0
2019-01-18,1.0,3.0,1.9696969696969697,2.0
2019-01-19,1.0,3.0,1.3409090909090908,1.0
2019-01-20,2.0,4.0,3.3106060606060606,3.5
2019-01-21,4.0,4.0,4.0,4.0
2019-01-22,3.0,4.0,3.757575757575758,4.0
2019-01-23,1.0,4.0,2.2045454545454546,2.0
2019-01-24,1.0,3.0,1.2121212121212122,1.0
2019-01-25,1.0,3.0,1.4015151515151516,1.0
2019-01-26,1.0,1.0,1.0,1.0
2019-01-27,1.0,3.0,2.553030303030303,3.0
2019-01-28,1.0,3.0,2.393939393939394,3.0
2019-01-29,1.0,2.0,1.0303030303030303,1.0
2019-01-30,1.0,3.0,1.696969696969697,1.0
2019-01-31,1.0,3.0,1.4621212121212122,1.0
2017-01-01,1.0,3.0,1.4696969696969697,1.0
2017-01-02,1.0,2.0,1.371212121212121,1.0
2017-01-03,1.0,3.0,1.5378787878787878,1.0
2017-01-04,1.0,4.0,2.727272727272727,3.0
2017-01-05,1.0,3.0,2.409090909090909,2.0
2017-01-06,1.0,3.0,1.9242424242424243,2.0
2017-01-07,1.0,3.0,1.9621212121212122,2.0
2017-01-08,1.0,3.0,1.0303030303030303,1.0
2017-01-09,1.0,4.0,1.9772727272727273,1.0
2017-01-10,3.0,4.0,3.4393939393939394,3.0
2017-01-11,3.0,4.0,3.628787878787879,4.0
2017-01-12,2.0,4.0,3.143939393939394,3.0
2017-01-13,1.0,2.0,1.1742424242424243,1.0
2017-01-14,1.0,2.0,1.0606060606060606,1.0
2017-01-15,1.0,4.0,3.015151515151515,3.0
2017-01-16,1.0,2.0,1.1515151515151516,1.0
2017-01-17,1.0,3.0,1.2651515151515151,1.0
2017-01-18,3.0,3.0,3.0,3.0
2017-01-19,2.0,4.0,3.287878787878788,3.0
2017-01-20,1.0,2.0,1.3484848484848484,1.0
2017-01-21,1.0,1.0,1.0,1.0
2017-01-22,1.0,1.0,1.0,1.0
2017-01-23,1.0,3.0,2.015151515151515,2.0
2017-01-24,2.0,4.0,2.977272727272727,3.0
2017-01-25,1.0,3.0,1.8091603053435115,2.0
2017-01-26,1.0,2.0,1.0340909090909092,1.0
2017-01-27,1.0,1.0,1.0,1.0
2017-01-28,1.0,2.0,1.0952380952380953,1.0
2017-01-29,1.0,3.0,2.107142857142857,2.0
2017-01-30,1.0,3.0,1.09375,1.0
2017-01-31,1.0,3.0,1.4772727272727273,1.0
2017-02-01,1.0,3.0,2.3257575757575757,2.0
2017-02-02,3.0,4.0,3.734848484848485,4.0
2017-02-03,2.0,4.0,2.7196969696969697,3.0
2017-02-04,2.0,4.0,2.742424242424242,3.0
2017-02-05,4.0,4.0,4.0,4.0
2017-02-06,4.0,4.0,4.0,4.0
2017-02-07,3.0,4.0,3.9696969696969697,4.0
2017-02-08,1.0,4.0,2.3181818181818183,2.5
2017-02-09,1.0,2.0,1.0303030303030303,1.0
2017-02-10,1.0,3.0,1.5833333333333333,1.0
2017-02-11,1.0,3.0,2.3181818181818183,2.0
2017-02-12,1.0,3.0,2.3181818181818183,2.0
2017-02-13,1.0,2.0,1.5303030303030303,2.0
2017-02-14,2.0,4.0,2.856060606060606,3.0
2017-02-15,3.0,4.0,3.734848484848485,4.0
2017-02-16,4.0,4.0,4.0,4.0
2017-02-17,3.0,4.0,3.765151515151515,4.0
2017-02-18,2.0,3.0,2.5606060606060606,3.0
2017-02-19,1.0,3.0,1.4015151515151516,1.0
2017-02-20,1.0,3.0,1.9015151515151516,2.0
2017-02-21,2.0,4.0,3.1893939393939394,3.0
2017-02-22,2.0,4.0,3.696969696969697,4.0
2017-02-23,1.0,4.0,2.5303030303030303,3.0
2017-02-24,1.0,3.0,1.7121212121212122,2.0
2017-02-25,1.0,2.0,1.643939393939394,2.0
2017-02-26,2.0,4.0,3.196969696969697,3.0
2017-02-27,4.0,4.0,4.0,4.0
2017-02-28,3.0,4.0,3.742424242424242,4.0
2017-03-01,1.0,3.0,2.0681818181818183,2.0
2017-03-02,1.0,4.0,2.3181818181818183,2.0
2017-03-03,2.0,3.0,2.8257575757575757,3.0
2017-03-04,1.0,3.0,1.7121212121212122,2.0
2017-03-05,1.0,3.0,1.9924242424242424,2.0
2017-03-06,1.0,3.0,1.9090909090909092,2.0
2017-03-07,1.0,4.0,2.878787878787879,3.0
2017-03-08,2.0,4.0,3.106060606060606,3.0
2017-03-09,2.0,4.0,2.8636363636363638,3.0
2017-03-10,2.0,3.0,2.4242424242424243,2.0
2017-03-11,2.0,3.0,2.856060606060606,3.0
2017-03-12,1.0,3.0,2.1515151515151514,2.0
2017-03-13,1.0,2.0,1.6742424242424243,2.0
2017-03-14,1.0,3.0,1.9393939393939394,2.0
2017-03-15,2.0,3.0,2.121212121212121,2.0
2017-03-16,2.0,4.0,2.8484848484848486,3.0
2017-03-17,1.0,3.0,2.0454545454545454,2.0
2017-03-18,1.0,2.0,1.3257575757575757,1.0
2017-03-19,1.0,2.0,1.5303030303030303,2.0
2017-03-20,1.0,3.0,2.3333333333333335,2.0
2017-03-21,4.0,4.0,4.0,4.0
2017-03-22,4.0,4.0,4.0,4.0
2017-03-23,4.0,4.0,4.0,4.0
2017-03-24,4.0,4.0,4.0,4.0
2017-03-25,4.0,4.0,4.0,4.0
2017-03-26,3.0,4.0,3.8484848484848486,4.0
2017-03-27,2.0,4.0,3.272727272727273,3.0
2017-03-28,4.0,4.0,4.0,4.0
2017-03-29,4.0,4.0,4.0,4.0
2017-03-30,3.0,4.0,3.3636363636363638,3.0
2017-03-31,3.0,4.0,3.6818181818181817,4.0
2017-04-01,3.0,4.0,3.8106060606060606,4.0
2017-04-02,1.0,3.0,2.196969696969697,2.0
2017-04-03,2.0,3.0,2.462121212121212,2.0
2017-04-04,3.0,4.0,3.507575757575758,4.0
2017-04-05,4.0,4.0,4.0,4.0
2017-04-06,3.0,4.0,3.4393939393939394,3.0
2017-04-07,3.0,4.0,3.3333333333333335,3.0
2017-04-08,3.0,4.0,3.9393939393939394,4.0
2017-04-09,4.0,4.0,4.0,4.0
2017-04-10,4.0,4.0,4.0,4.0
2017-04-11,4.0,4.0,4.0,4.0
2017-04-12,4.0,4.0,4.0,4.0
2017-04-13,4.0,4.0,4.0,4.0
2017-04-14,3.0,4.0,3.9696969696969697,4.0
2017-04-15,3.0,4.0,3.643939393939394,4.0
2017-04-16,2.0,4.0,2.712121212121212,3.0
2017-04-17,1.0,3.0,2.0681818181818183,2.0
2017-04-18,1.0,3.0,2.0833333333333335,2.0
2017-04-19,2.0,3.0,2.492424242424242,2.0
2017-04-20,2.0,3.0,2.9696969696969697,3.0
2017-04-21,3.0,4.0,3.2196969696969697,3.0
2017-04-22,3.0,4.0,3.1363636363636362,3.0
2017-04-23,3.0,4.0,3.007575757575758,3.0
2017-04-24,3.0,4.0,3.5833333333333335,4.0
2017-04-25,4.0,4.0,4.0,4.0
2017-04-26,4.0,4.0,4.0,4.0
2017-04-27,3.0,4.0,3.378787878787879,3.0
2017-04-28,3.0,4.0,3.0606060606060606,3.0
2017-04-29,3.0,4.0,3.9393939393939394,4.0
2017-04-30,1.0,4.0,3.5454545454545454,4.0
2017-05-01,1.0,4.0,2.340909090909091,2.0
2017-05-02,1.0,4.0,1.856060606060606,2.0
2017-05-03,1.0,3.0,1.946969696969697,2.0
2017-05-04,1.0,2.0,1.378787878787879,1.0
2017-05-05,1.0,2.0,1.1818181818181819,1.0
2017-05-06,2.0,3.0,2.628787878787879,3.0
2017-05-07,3.0,4.0,3.507575757575758,4.0
2017-05-08,3.0,4.0,3.7954545454545454,4.0
2017-05-09,3.0,4.0,3.757575757575758,4.0
2017-05-10,4.0,4.0,4.0,4.0
2017-05-11,3.0,4.0,3.507575757575758,4.0
2017-05-12,3.0,3.0,3.0,3.0
2017-05-13,2.0,3.0,2.5757575757575757,3.0
2017-05-14,2.0,3.0,2.128787878787879,2.0
2017-05-15,2.0,3.0,2.6363636363636362,3.0
2017-05-16,3.0,4.0,3.356060606060606,3.0
2017-05-17,3.0,4.0,3.128787878787879,3.0
2017-05-18,2.0,4.0,2.9393939393939394,3.0
2017-05-19,1.0,3.0,2.128787878787879,2.0
2017-05-20,1.0,2.0,1.2348484848484849,1.0
2017-05-21,1.0,2.0,1.121212121212121,1.0
2017-05-22,1.0,1.0,1.0,1.0
2017-05-23,1.0,3.0,1.4772727272727273,1.0
2017-05-24,1.0,2.0,1.2121212121212122,1.0
2017-05-25,1.0,1.0,1.0,1.0
2017-05-26,1.0,3.0,1.6590909090909092,2.0
2017-05-27,3.0,4.0,3.409090909090909,3.0
2017-05-28,2.0,4.0,3.7196969696969697,4.0
2017-05-29,1.0,3.0,1.2424242424242424,1.0
2017-05-30,1.0,2.0,1.1801801801801801,1.0
2017-05-31,1.0,2.0,1.0869565217391304,1.0
2017-06-01,1.0,2.0,1.3181818181818181,1.0
2017-06-02,1.0,2.0,1.1875,1.0
2017-06-03,1.0,3.0,2.5757575757575757,3.0
2017-06-04,2.0,4.0,2.6818181818181817,3.0
2017-06-05,1.0,3.0,1.3333333333333333,1.0
2017-06-06,1.0,1.0,1.0,1.0
2017-06-07,1.0,3.0,1.2651515151515151,1.0
2017-06-08,2.0,3.0,2.303030303030303,2.0
2017-06-09,2.0,3.0,2.7045454545454546,3.0
2017-06-10,1.0,3.0,1.8181818181818181,2.0
2017-06-11,2.0,3.0,2.75,3.0
2017-06-12,2.0,4.0,2.8257575757575757,3.0
2017-06-13,3.0,4.0,3.5606060606060606,4.0
2017-06-14,3.0,4.0,3.878787878787879,4.0
2017-06-15,1.0,4.0,2.128787878787879,2.0
2017-06-16,1.0,1.0,1.0,1.0
2017-06-17,1.0,1.0,1.0,1.0
2017-06-18,1.0,2.0,1.5606060606060606,2.0
2017-06-19,2.0,3.0,2.5833333333333335,3.0
2017-06-20,3.0,4.0,3.4242424242424243,3.0
2017-06-21,1.0,4.0,2.6136363636363638,3.0
2017-06-22,2.0,4.0,3.0606060606060606,3.0
2017-06-23,1.0,4.0,3.1363636363636362,3.0
2017-06-24,1.0,2.0,1.0606060606060606,1.0
2017-06-25,1.0,3.0,2.1818181818181817,2.0
2017-06-26,2.0,3.0,2.803030303030303,3.0
2017-06-27,2.0,3.0,2.8106060606060606,3.0
2017-06-28,2.0,4.0,2.9545454545454546,3.0
2017-06-29,1.0,3.0,1.371212121212121,1.0
2017-06-30,1.0,3.0,1.6797385620915033,2.0
2017-07-01,1.0,4.0,2.1794871794871793,2.0
2017-07-02,1.0,4.0,2.784090909090909,3.0
2017-07-03,3.0,4.0,3.4779411764705883,3.0
2017-07-04,3.0,4.0,3.9545454545454546,4.0
2017-07-05,3.0,4.0,3.446969696969697,3.0
2017-07-06,2.0,3.0,2.6742424242424243,3.0
2017-07-07,2.0,4.0,3.1818181818181817,3.0
2017-07-08,2.0,4.0,3.007575757575758,3.0
2017-07-09,2.0,4.0,2.9242424242424243,3.0
2017-07-10,2.0,4.0,2.9318181818181817,3.0
2017-07-11,2.0,3.0,2.9393939393939394,3.0
2017-07-12,1.0,3.0,1.946969696969697,2.0
2017-07-13,1.0,2.0,1.2651515151515151,1.0
2017-07-14,1.0,3.0,1.7651515151515151,2.0
2017-07-15,2.0,3.0,2.492424242424242,2.0
2017-07-16,3.0,4.0,3.6742424242424243,4.0
2017-07-17,4.0,4.0,4.0,4.0
2017-07-18,1.0,4.0,2.3106060606060606,3.0
2017-07-19,1.0,1.0,1.0,1.0
2017-07-20,1.0,3.0,1.7651515151515151,2.0
2017-07-21,3.0,4.0,3.765151515151515,4.0
2017-07-22,1.0,4.0,2.7954545454545454,3.0
2017-07-23,1.0,3.0,1.7196969696969697,2.0
2017-07-24,1.0,3.0,1.7196969696969697,1.0
2017-07-25,3.0,4.0,3.8181818181818183,4.0
2017-07-26,4.0,4.0,4.0,4.0
2017-07-27,3.0,4.0,3.727272727272727,4.0
2017-07-28,3.0,4.0,3.9696969696969697,4.0
2017-07-29,3.0,4.0,3.628787878787879,4.0
2017-07-30,2.0,3.0,2.6216216216216215,3.0
2017-07-31,2.0,4.0,2.9565217391304346,3.0
2017-08-01,3.0,4.0,3.727272727272727,4.0
2017-08-02,1.0,4.0,2.4140625,3.0
2017-08-03,1.0,2.0,1.4621212121212122,1.0
2017-08-04,1.0,4.0,2.9393939393939394,3.0
2017-08-05,2.0,4.0,2.765151515151515,3.0
2017-08-06,3.0,4.0,3.7803030303030303,4.0
2017-08-07,1.0,3.0,2.2196969696969697,2.0
2017-08-08,1.0,3.0,2.537878787878788,3.0
2017-08-09,2.0,3.0,2.6136363636363638,3.0
2017-08-10,1.0,4.0,2.659090909090909,3.0
2017-08-11,1.0,3.0,1.393939393939394,1.0
2017-08-12,1.0,3.0,2.0303030303030303,2.0
2017-08-13,2.0,3.0,2.4696969696969697,2.0
2017-08-14,1.0,3.0,1.4242424242424243,1.0
2017-08-15,1.0,2.0,1.121212121212121,1.0
2017-08-16,1.0,3.0,2.212121212121212,2.0
2017-08-17,1.0,2.0,1.2121212121212122,1.0
2017-08-18,1.0,3.0,1.5606060606060606,2.0
2017-08-19,1.0,4.0,2.4393939393939394,2.5
2017-08-20,2.0,4.0,3.3636363636363638,4.0
2017-08-21,1.0,1.0,1.0,1.0
2017-08-22,1.0,4.0,2.6818181818181817,3.0
2017-08-23,1.0,2.0,1.1515151515151516,1.0
2017-08-24,1.0,2.0,1.0606060606060606,1.0
2017-08-25,1.0,2.0,1.0909090909090908,1.0
2017-08-26,1.0,4.0,2.6666666666666665,3.0
2017-08-27,2.0,4.0,3.3333333333333335,4.0
2017-08-28,1.0,3.0,1.0303030303030303,1.0
2017-08-29,1.0,2.0,1.121212121212121,1.0
2017-08-30,1.0,4.0,3.227272727272727,3.0
2017-08-31,1.0,4.0,2.4504504504504503,3.0
2017-09-01,1.0,3.0,1.9583333333333333,2.0
2017-09-02,3.0,3.0,3.0,3.0
2017-09-03,1.0,4.0,1.3333333333333333,1.0
2017-09-04,1.0,3.0,1.9166666666666667,2.0
2017-09-05,2.0,4.0,3.28125,3.0
2017-09-06,1.0,2.0,1.0606060606060606,1.0
2017-09-07,1.0,3.0,2.037878787878788,2.0
2017-09-08,1.0,2.0,1.106060606060606,1.0
2017-09-09,1.0,3.0,1.3636363636363635,1.0
2017-09-10,2.0,3.0,2.696969696969697,3.0
2017-09-11,1.0,3.0,1.8409090909090908,2.0
2017-09-12,1.0,2.0,1.0075757575757576,1.0
2017-09-13,1.0,3.0,1.1515151515151516,1.0
2017-09-14,3.0,3.0,3.0,3.0
2017-09-15,1.0,3.0,1.393939393939394,1.0
2017-09-16,1.0,3.0,2.3636363636363638,3.0
2017-09-17,1.0,3.0,2.1666666666666665,2.0
2017-09-18,1.0,3.0,1.4090909090909092,1.0
2017-09-19,2.0,3.0,2.287878787878788,2.0
2017-09-20,2.0,3.0,2.6818181818181817,3.0
2017-09-21,4.0,4.0,4.0,4.0
2017-09-22,3.0,4.0,3.8484848484848486,4.0
2017-09-23,2.0,4.0,2.5606060606060606,2.0
2017-09-24,1.0,2.0,1.4318181818181819,1.0
2017-09-25,1.0,1.0,1.0,1.0
2017-09-26,1.0,4.0,2.522727272727273,2.0
2017-09-27,1.0,4.0,2.227272727272727,2.0
2017-09-28,2.0,4.0,3.0681818181818183,3.0
2017-09-29,1.0,4.0,2.159090909090909,2.0
2017-09-30,1.0,3.0,2.590909090909091,3.0
2017-10-01,1.0,2.0,1.128787878787879,1.0
2017-10-02,1.0,3.0,1.4621212121212122,1.0
2017-10-03,2.0,4.0,3.4166666666666665,4.0
2017-10-04,1.0,1.0,1.0,1.0
2017-10-05,1.0,2.0,1.2121212121212122,1.0
2017-10-06,2.0,4.0,2.946969696969697,3.0
2017-10-07,1.0,3.0,2.234848484848485,2.0
2017-10-08,2.0,3.0,2.5757575757575757,3.0
2017-10-09,2.0,4.0,3.4318181818181817,4.0
2017-10-10,1.0,1.0,1.0,1.0
2017-10-11,1.0,3.0,2.3636363636363638,2.0
2017-10-12,1.0,3.0,2.4015151515151514,2.0
2017-10-13,1.0,3.0,1.8181818181818181,2.0
2017-10-14,1.0,3.0,2.053030303030303,2.0
2017-10-15,1.0,4.0,3.265151515151515,3.0
2017-10-16,2.0,4.0,2.8863636363636362,3.0
2017-10-17,1.0,3.0,2.515151515151515,3.0
2017-10-18,2.0,3.0,2.4015151515151514,2.0
