timestamp,humidity_min,humidity_max,humidity_mean,humidity_median
2009-07-19,55.0,95.0,76.89189189189189,80.0
2009-07-20,45.0,95.0,71.14864864864865,75.0
2009-07-21,55.0,95.0,76.14864864864865,77.5
2009-07-22,50.0,95.0,75.8445945945946,77.5
2009-07-23,50.0,95.0,73.04054054054055,77.5
2009-07-24,55.0,95.0,77.46621621621621,80.0
2009-07-25,50.0,95.0,76.89189189189189,80.0
2009-07-26,55.0,95.0,79.05405405405405,80.0
2009-07-27,55.0,95.0,73.85135135135135,75.0
2009-07-28,50.0,100.0,74.1554054054054,77.5
2009-07-29,50.0,95.0,74.29054054054055,77.5
2009-07-30,45.0,95.0,75.4054054054054,77.5
2009-07-31,60.0,90.0,78.14189189189189,80.0
2009-08-01,80.0,95.0,89.93243243243244,90.0
2009-08-02,75.0,95.0,89.49324324324324,90.0
2009-08-03,70.0,90.0,81.48648648648648,80.0
2009-08-04,70.0,95.0,80.4391891891892,80.0
2009-08-05,65.0,100.0,83.64864864864865,87.5
2009-08-06,65.0,95.0,85.50675675675676,90.0
2009-08-07,60.0,95.0,84.1554054054054,85.0
2009-08-08,60.0,85.0,73.78378378378379,75.0
2009-08-09,65.0,95.0,79.79729729729729,82.5
2009-08-10,50.0,95.0,73.78378378378379,75.0
2009-08-11,70.0,100.0,84.22297297297297,85.0
2009-08-12,60.0,95.0,81.6554054054054,85.0
2009-08-13,45.0,95.0,72.02702702702703,75.0
2009-08-14,40.0,95.0,72.97297297297297,77.5
2009-08-15,35.0,95.0,65.60810810810811,70.0
2009-08-16,45.0,95.0,73.27702702702703,75.0
2009-08-17,45.0,90.0,73.58108108108108,80.0
2009-08-18,50.0,90.0,71.08108108108108,70.0
2009-08-19,65.0,85.0,76.95945945945945,80.0
2009-08-20,45.0,100.0,75.94594594594595,80.0
2009-08-21,50.0,100.0,77.33108108108108,82.5
2009-08-22,50.0,100.0,79.1554054054054,85.0
2009-08-23,45.0,95.0,75.20270270270271,80.0
2009-08-24,55.0,95.0,78.3445945945946,82.5
2009-08-25,60.0,100.0,82.9391891891892,85.0
2009-08-26,45.0,100.0,78.14189189189189,87.5
2009-08-27,45.0,100.0,80.06756756756756,87.5
2009-08-28,50.0,95.0,79.29054054054055,85.0
2009-08-29,70.0,90.0,83.85135135135135,85.0
2009-08-30,55.0,100.0,77.53378378378379,80.0
2009-08-31,50.0,95.0,77.70270270270271,80.0
2009-09-01,55.0,85.0,71.01351351351352,75.0
2009-09-02,45.0,90.0,67.16216216216216,72.5
2009-09-03,75.0,100.0,87.22972972972973,90.0
2009-09-04,35.0,95.0,64.5945945945946,65.0
2009-09-05,40.0,95.0,69.08783783783784,67.5
2009-09-06,55.0,95.0,78.3108108108108,80.0
2009-09-07,50.0,85.0,72.0945945945946,75.0
2009-09-08,45.0,95.0,67.36486486486487,67.5
2009-09-09,50.0,95.0,75.33783783783784,77.5
2009-09-10,40.0,85.0,66.58783783783784,65.0
2009-09-11,45.0,100.0,73.00675675675676,72.5
2009-09-12,45.0,100.0,74.86486486486487,80.0
2009-09-13,45.0,95.0,73.54729729729729,80.0
2009-09-14,50.0,100.0,77.63513513513513,77.5
2009-09-15,50.0,100.0,80.47297297297297,82.5
2009-09-16,45.0,100.0,81.6554054054054,90.0
2009-09-17,45.0,100.0,78.3108108108108,85.0
2009-09-18,45.0,100.0,77.83783783783784,80.0
2009-09-19,45.0,90.0,73.95270270270271,80.0
2009-09-20,45.0,95.0,73.3445945945946,72.5
2009-09-21,50.0,85.0,73.17567567567568,80.0
2009-09-22,40.0,95.0,68.07432432432432,70.0
2009-09-23,40.0,95.0,72.9054054054054,75.0
2009-09-24,50.0,90.0,74.69594594594595,77.5
2009-09-25,40.0,95.0,68.24324324324324,70.0
2009-09-26,45.0,95.0,76.45270270270271,82.5
2009-09-27,55.0,100.0,80.37162162162163,87.5
2009-09-28,30.0,100.0,66.31756756756756,70.0
2009-09-29,45.0,100.0,79.22297297297297,85.0
2009-09-30,50.0,95.0,76.99324324324324,80.0
2009-10-01,45.0,100.0,77.12837837837837,82.5
2009-10-02,45.0,100.0,78.37837837837837,85.0
2009-10-03,35.0,90.0,71.48648648648648,80.0
2009-10-04,25.0,90.0,60.70945945945946,62.5
2009-10-05,25.0,95.0,61.99324324324324,65.0
2009-10-06,35.0,100.0,73.47972972972973,80.0
2009-10-07,45.0,95.0,74.62837837837837,80.0
2009-10-08,50.0,100.0,76.58783783783784,80.0
2009-10-09,35.0,95.0,72.63513513513513,82.5
2009-10-10,50.0,90.0,71.75675675675676,75.0
2009-10-11,30.0,80.0,56.0472972972973,60.0
2009-10-12,55.0,100.0,84.83108108108108,85.0
2009-10-13,35.0,95.0,72.53378378378379,80.0
2009-10-14,60.0,95.0,82.87162162162163,85.0
2009-10-15,45.0,75.0,60.2027027027027,60.0
2009-10-16,45.0,75.0,60.33783783783784,62.5
2009-10-17,35.0,85.0,61.28378378378378,62.5
2009-10-18,45.0,90.0,69.45945945945945,70.0
2009-10-19,45.0,95.0,77.02702702702703,82.5
2009-10-20,55.0,100.0,81.85810810810811,87.5
2009-10-21,60.0,95.0,73.85135135135135,70.0
2009-10-22,45.0,95.0,73.07432432432432,75.0
2009-10-23,40.0,90.0,72.39864864864865,80.0
2009-10-24,35.0,85.0,64.66216216216216,70.0
2009-10-25,50.0,95.0,76.48648648648648,82.5
2009-10-26,30.0,90.0,66.18243243243244,75.0
2009-10-27,40.0,90.0,71.62162162162163,80.0
2009-10-28,75.0,90.0,83.88513513513513,85.0
2009-10-29,35.0,80.0,58.277027027027025,60.0
2009-10-30,45.0,85.0,69.32432432432432,70.0
2009-10-31,30.0,80.0,59.49324324324324,60.0
2009-11-01,20.0,60.0,43.58108108108108,50.0
2009-11-02,15.0,75.0,48.513513513513516,52.5
2009-11-03,50.0,90.0,71.01351351351352,70.0
2009-11-04,25.0,85.0,64.69594594594595,75.0
2009-11-05,50.0,90.0,74.93243243243244,80.0
2009-11-06,60.0,95.0,82.26351351351352,85.0
2009-11-07,50.0,90.0,70.4054054054054,70.0
2009-11-08,35.0,85.0,66.41891891891892,75.0
2009-11-09,55.0,85.0,72.26351351351352,70.0
2009-11-10,35.0,90.0,66.62162162162163,70.0
2009-11-11,45.0,90.0,73.71621621621621,77.5
2009-11-12,55.0,85.0,74.29054054054055,75.0
2009-11-13,70.0,90.0,79.02027027027027,80.0
2009-11-14,40.0,80.0,62.0945945945946,65.0
2009-11-15,30.0,80.0,58.445945945945944,65.0
2009-11-16,30.0,75.0,59.96621621621622,65.0
2009-11-17,45.0,95.0,72.46621621621621,77.5
2009-11-18,55.0,90.0,78.00675675675676,85.0
2009-11-19,60.0,90.0,78.00675675675676,80.0
2009-11-20,35.0,90.0,67.16216216216216,75.0
2009-11-21,35.0,90.0,70.4054054054054,75.0
2009-11-22,55.0,90.0,68.24324324324324,70.0
2009-11-23,30.0,80.0,59.42567567567568,65.0
2009-11-24,45.0,85.0,69.39189189189189,72.5
2009-11-25,45.0,95.0,77.73648648648648,80.0
2009-11-26,50.0,95.0,66.18243243243244,60.0
2009-11-27,20.0,75.0,46.486486486486484,50.0
2009-11-28,50.0,90.0,71.08108108108108,75.0
2009-11-29,45.0,90.0,73.04054054054055,80.0
2009-11-30,40.0,90.0,71.14864864864865,80.0
2009-12-01,40.0,85.0,64.86486486486487,65.0
2009-12-02,25.0,80.0,58.78378378378378,70.0
2009-12-03,40.0,95.0,70.77702702702703,72.5
2009-12-04,75.0,95.0,83.37837837837837,80.0
2009-12-05,60.0,85.0,76.48648648648648,75.0
2009-12-06,45.0,90.0,68.95270270270271,75.0
2009-12-07,40.0,90.0,70.20270270270271,75.0
2009-12-08,45.0,85.0,68.07432432432432,70.0
2009-12-09,45.0,80.0,65.54054054054055,70.0
2009-12-10,35.0,75.0,55.945945945945944,55.0
2009-12-11,35.0,80.0,62.9054054054054,70.0
2009-12-12,25.0,80.0,57.53378378378378,65.0
2009-12-13,25.0,85.0,58.986486486486484,65.0
2009-12-14,25.0,85.0,62.263513513513516,70.0
2009-12-15,25.0,90.0,66.21621621621621,75.0
2009-12-16,55.0,90.0,73.24324324324324,75.0
2009-12-17,40.0,85.0,65.57432432432432,70.0
2009-12-18,25.0,80.0,59.25675675675676,65.0
2009-12-19,40.0,85.0,66.72297297297297,70.0
2009-12-20,40.0,95.0,72.9054054054054,80.0
2009-12-21,50.0,90.0,74.08783783783784,77.5
2009-12-22,50.0,90.0,74.08783783783784,80.0
2009-12-23,40.0,85.0,59.391891891891895,60.0
2009-12-24,55.0,85.0,71.48648648648648,70.0
2009-12-25,45.0,90.0,71.72297297297297,72.5
2009-12-26,45.0,90.0,71.58783783783784,72.5
2009-12-27,45.0,95.0,75.06756756756756,82.5
2009-12-28,45.0,90.0,75.4391891891892,80.0
2009-12-29,40.0,85.0,65.78740157480316,65.0
2009-12-30,40.0,80.0,60.0,70.0
2009-12-31,40.0,70.0,55.833333333333336,57.5
