date,sulfur_dioxide_min,sulfur_dioxide_max,sulfur_dioxide_mean,sulfur_dioxide_median,carbon_monoxide_min,carbon_monoxide_max,carbon_monoxide_mean,carbon_monoxide_median,ozone_min,ozone_max,ozone_mean,ozone_median,nitrogen_dioxide_min,nitrogen_dioxide_max,nitrogen_dioxide_mean,nitrogen_dioxide_median,fine_dust_pm10_min,fine_dust_pm10_max,fine_dust_pm10_mean,fine_dust_pm10_median,rainfall_min,rainfall_max,rainfall_mean,rainfall_median,probability of precipitation_min,probability of precipitation_max,probability of precipitation_mean,probability of precipitation_median,humidity_min,humidity_max,humidity_mean,humidity_median,highest temperature_min,highest temperature_max,highest temperature_mean,highest temperature_median,lowest temperature_min,lowest temperature_max,lowest temperature_mean,lowest temperature_median,wind speed_min,wind speed_max,wind speed_mean,wind speed_median,sky state_min,sky state_max,sky state_mean,sky state_median,visitor,day,wind direction_min_0.0,wind direction_min_1.0,wind direction_min_2.0,wind direction_min_3.0,wind direction_min_4.0,wind direction_min_5.0,wind direction_min_6.0,wind direction_min_7.0,wind direction_min_8.0,wind direction_min_9.0,wind direction_min_10.0,wind direction_min_11.0,wind direction_min_12.0,wind direction_min_13.0,wind direction_min_14.0,wind direction_max_1.0,wind direction_max_2.0,wind direction_max_3.0,wind direction_max_4.0,wind direction_max_5.0,wind direction_max_6.0,wind direction_max_7.0,wind direction_max_8.0,wind direction_max_9.0,wind direction_max_10.0,wind direction_max_11.0,wind direction_max_12.0,wind direction_max_13.0,wind direction_max_14.0,wind direction_max_15.0,wind direction_max_16.0,wind direction_mean_0.0,wind direction_mean_1.0,wind direction_mean_2.0,wind direction_mean_3.0,wind direction_mean_4.0,wind direction_mean_5.0,wind direction_mean_6.0,wind direction_mean_7.0,wind direction_mean_8.0,wind direction_mean_9.0,wind direction_mean_10.0,wind direction_mean_11.0,wind direction_mean_12.0,wind direction_mean_13.0,wind direction_mean_14.0,wind direction_mean_15.0,wind direction_median_0.0,wind direction_median_1.0,wind direction_median_2.0,wind direction_median_3.0,wind direction_median_4.0,wind direction_median_5.0,wind direction_median_6.0,wind direction_median_7.0,wind direction_median_8.0,wind direction_median_9.0,wind direction_median_10.0,wind direction_median_11.0,wind direction_median_12.0,wind direction_median_13.0,wind direction_median_14.0,wind direction_median_15.0,wind direction_median_16.0,weekday_1.0,weekday_2.0,weekday_3.0,weekday_4.0,weekday_5.0,weekday_6.0,weekday_7.0
2014-09-02,-0.6266905760424716,-0.4963351997174619,-0.687131968212104,-0.8218785935064312,-0.293248224049327,-0.36085123345448633,-0.5143968562731331,-0.6042240091496762,-0.4296330083201754,-0.1512158014853608,-0.5486774329168975,-0.8183219419612716,-0.4010225960373395,0.8634907455386818,0.3368607110062295,0.32033103237723504,-0.4917328715122052,-0.5439723964057706,-0.7042317458417903,-0.7675151936781461,-0.06742609428935338,-0.10082619336550705,-0.2396316190395516,-0.24250854350210496,-0.7922109202232909,-0.6924728449003148,-0.36146506686194724,-0.4445135461668091,0.044701435823695665,0.6932752822596372,0.4777387497849391,0.31265898533934866,0.2855283400225549,0.20242589506715125,0.29736763599026383,0.28081063331515854,-0.32059344820888114,-0.4582581632835864,-0.4252131177335823,-0.3871909045052089,0.3543582491811757,-0.4180915447737865,-0.008117731903898114,-0.04389660959552905,-0.7747239351199735,-0.32499947730965234,-0.44858602111269924,-0.4155652284826103,3602,0.6249812386217853,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-09-03,-0.6266905760424716,-0.7205217430744705,-0.8327604416545363,-0.8218785935064312,-0.8370022563211076,-0.5872892818057884,-0.7404860390960184,-0.7965408591085879,-0.3031165705998326,-0.18853959367116643,-0.4410551427947316,-0.63201714206824,-1.0917484214025344,-0.2166689953959169,-0.2266870862655985,0.20768113384388995,-1.0348506727617564,-1.1733695861231936,-1.2662084406265322,-1.168030154730453,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,0.24810862383921942,0.7577259129977966,-0.08343751636160844,0.14085018242465097,0.7045288497763299,0.16948804273940685,0.5946068237220355,0.500662682790258,0.3759971198377701,0.20242589506715125,0.31701565561311873,0.28081063331515854,-0.32059344820888114,-0.4582581632835864,-0.4252131177335823,-0.48210032070302206,2.094422234416236,-0.4180915447737865,0.17383415792653462,-0.04389660959552905,-0.7747239351199735,0.8668262433444672,-0.44858602111269924,-0.4155652284826103,786,0.6345328635113644,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-09-04,-0.6266905760424716,-0.4963351997174619,-0.600343282019158,-0.4268262283737264,-0.293248224049327,-0.8137273301570906,-0.765443935901142,-0.7965408591085879,-0.4296330083201754,0.37131728911591794,0.1533875340508423,-0.11036370236775184,-1.005407693231885,-0.576722242374117,-0.918916653288796,-1.0314677500229128,-1.0348506727617564,-0.898008315621821,-0.9805080203299644,-0.9757829734253458,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,0.24810862383921942,0.7577259129977966,0.31907998212395666,0.14085018242465097,3.01392479861055,0.6932752822596372,2.035073781551372,2.0046922623975334,0.10459078039212433,0.20242589506715125,0.12053545938456973,0.18836176328899795,-0.41189456753355064,-0.3588993810081768,-0.3774213513865642,-0.2922814883073957,3.8344862196512968,0.07052003444314567,0.9757702649569582,0.9383049630605649,-0.7747239351199735,0.8668262433444672,-0.44858602111269924,-0.4155652284826103,2810,0.6440844884009435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-09-05,-0.6266905760424716,-0.4963351997174619,-0.49366418948423535,-0.4268262283737264,-0.293248224049327,-0.13441318510318392,-0.3311382329291173,-0.41190715919076465,-0.4296330083201754,1.267088301575253,0.18355116549003717,-1.0418877018329096,-0.3146818678666902,1.0435173690277817,-0.13228202048220747,-0.6184181220673068,-0.4012132379706133,-0.56364105858444,-0.5815884570263781,-0.527206217046762,-0.06742609428935338,-0.10082619336550705,0.16841246768790058,0.3907025074534547,1.2884281679017298,1.4828252919468523,1.236155932281791,0.726213911016111,0.7045288497763299,0.6932752822596372,0.8283429715962297,0.500662682790258,0.10459078039212433,0.009468068324774408,-0.0415607025039844,-0.08898484678948382,-0.32059344820888114,0.13789453036887103,-0.10859266568458742,-0.2922814883073957,3.8344862196512968,0.07052003444314567,1.764228454222165,1.9205065357166589,-0.7747239351199735,-0.32499947730965234,-0.44858602111269924,-0.4155652284826103,5953,0.6536361132905226,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-09-06,-0.6266905760424716,0.6245975170675812,-0.02371336697436919,-0.4268262283737264,0.25050580822245333,-0.36085123345448633,-0.12681540000532962,-0.027273459272941482,-0.4296330083201754,1.7896213921765316,0.5079777791916397,-0.7810609819826654,0.20336250115720592,-0.03664237190681734,0.2573010219796192,0.24523110002167164,-0.1296543373458377,-0.4062917611550843,-0.29093335137631304,-0.30291783885747015,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,0.24810862383921942,0.7577259129977966,0.3688759613180472,0.14085018242465097,2.0241836776815982,0.6932752822596372,1.328429613559623,0.8766700776920769,0.10459078039212433,0.009468068324774408,0.037031375987435396,0.003464023236676769,0.22721326773913586,0.2372533126442806,0.2498455819180483,0.18226559268167022,0.3543582491811757,0.07052003444314567,0.1468783223961005,-0.04389660959552905,-0.7747239351199735,-1.516825197963772,-0.44858602111269924,-0.4155652284826103,14143,0.6631877381801017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-09-07,-0.6266905760424716,-0.2721486563604532,-0.4444178458080499,-0.4268262283737264,0.25050580822245333,-0.36085123345448633,0.06697532812857185,-0.027273459272941482,-0.4296330083201754,2.237506898406199,1.0069538515762269,-0.14762466234635818,-0.7463855087199369,-0.2166689953959169,-0.42558630883212395,-0.43066829117839855,0.18716438004973385,0.16409944202633026,0.1141809164660858,-0.12669125599445508,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,0.24810862383921942,0.7577259129977966,-0.025342207301836277,0.14085018242465097,-0.6151259781289385,-0.8780864363010539,-1.0986213172735801,-1.0033668968170173,0.1950595602073396,0.20242589506715125,0.21386355259313083,0.18836176328899795,0.31851438706380536,0.2372533126442806,0.3155592606451982,0.27717500887948343,0.3543582491811757,-0.9067031239907187,-0.762881126756061,-1.026098182251623,0.3688279021264947,0.8668262433444672,1.557048580528861,1.468025191894033,12863,0.6727393630696807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-09-08,-0.6266905760424716,-0.2721486563604532,-0.5415034947696714,-0.4268262283737264,0.25050580822245333,-0.13441318510318392,0.09927378281755579,0.3573602406448817,-0.4296330083201754,1.4537072625042813,0.5862485356441239,0.03868013754667351,-0.7463855087199369,-0.576722242374117,-0.7438250649385649,-0.7686179867784336,0.5945027309868973,-0.07192450411770336,0.32560418756228754,0.45005028792086693,-0.06742609428935338,0.23562465199153923,0.6994287449359547,1.0239135584090147,1.2884281679017298,0.7577259129977966,0.7340464754080446,0.14085018242465097,-0.9450396851052557,-0.35429919678082356,-1.2073358046569271,-1.379374291718836,0.1950595602073396,0.20242589506715125,0.21386355259313083,0.18836176328899795,-0.41189456753355064,0.13789453036887103,-0.10261869489121016,0.2297203007805768,0.3543582491811757,-0.9067031239907187,-0.21028649838215568,-0.04389660959552905,1.5123797393729628,0.8668262433444672,0.5542312797080808,0.5262299817057114,18167,0.6822909879592598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-10,-0.6266905760424716,-0.2721486563604532,-0.42823690431447214,-0.4268262283737264,-0.293248224049327,-0.5872892818057884,-0.4659491742396577,-0.41190715919076465,-0.4296330083201754,0.7445552109739743,0.19489475338170267,-0.3339294622393896,-0.05565968335474207,0.263402000575016,0.1744263459102311,0.05748126913276337,-0.4917328715122052,-0.4259604233337538,-0.6101142896763845,-0.5432268154888543,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,-0.7922109202232909,-1.0550225343748427,-0.8552751938700118,-0.4445135461668091,0.044701435823695665,-1.4018736758212842,-0.6284311593406096,-0.6273595019151984,-0.34775311868395203,0.10594698169596282,-0.12506478590111808,-0.1814337168156444,-0.32059344820888114,-0.3588993810081768,-0.37144738059318694,-0.43464561260411544,0.3543582491811757,-0.4180915447737865,-0.6415798668691063,-1.026098182251623,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,-1.357360438670932,26422,0.7013942377384179,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-09-11,-0.6266905760424716,-0.2721486563604532,-0.42823690431447214,-0.4268262283737264,0.25050580822245333,-0.36085123345448633,-0.2398599914167723,-0.027273459272941482,-0.4296330083201754,0.6325838344165573,0.14923681211775613,-0.63201714206824,-0.4010225960373395,0.8034818710423152,0.5324449465299769,0.5080808632661435,-0.08439452057504178,-0.3472857746190759,-0.2500127182609192,-0.28689724041537784,-0.06742609428935338,0.23562465199153923,0.9789109961191411,1.6571246093645742,-0.7922109202232909,-1.0550225343748427,-1.1582007339673959,-1.0298772747582692,-0.2852122711526215,-2.239933259053653,-0.8833666322545553,-0.6273595019151984,-0.25728433886873675,0.009468068324774408,-0.316632977223954,-0.3663314568679656,-0.32059344820888114,-0.25954059873276725,-0.2639159063123962,-0.2922814883073957,3.8344862196512968,0.5591316136600779,2.1685659871786815,1.9205065357166589,0.3688279021264947,-0.32499947730965234,0.5542312797080808,0.5262299817057114,4242,0.710945862627997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-09-12,-0.6266905760424716,-0.4963351997174619,-0.5091416117824772,-0.4268262283737264,0.25050580822245333,0.09202486324811823,0.06697532812857185,-0.027273459272941482,-0.4296330083201754,-0.30051097022858314,-0.6986963827841537,-0.8928438619184841,0.3760439574985048,1.343561741509615,1.0562128992884918,0.9586804573995236,0.2776840135913257,-0.4259604233337538,-0.1708994942378241,-0.09465005911027051,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,-0.7922109202232909,-1.0550225343748427,-1.0669081054448968,-1.0298772747582692,0.044701435823695665,-1.9256609153415147,-0.9768610914042334,-1.0033668968170173,-0.25728433886873675,-0.18348975841760243,-0.23312889382682017,-0.3663314568679656,-0.41189456753355064,-0.16018181645735768,-0.30573370186603704,-0.10246265591176931,3.8344862196512968,1.04774319287701,2.4044295480699818,2.4116073220447056,0.3688279021264947,-0.32499947730965234,0.5542312797080808,0.5262299817057114,6409,0.720497487517576,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-09-13,-0.6266905760424716,-0.7205217430744705,-0.687131968212104,-0.8218785935064312,-0.293248224049327,-0.36085123345448633,-0.3206061281392315,-0.41190715919076465,-0.4296330083201754,0.37131728911591794,-0.11492699090937812,-0.7810609819826654,-0.5737040523786382,0.263402000575016,0.03851187715644088,0.4705308970883619,-0.5822525050537971,-0.3276171124404064,-0.5173608546148252,-0.6393504061414079,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,-0.7922109202232909,-1.0550225343748427,-0.6394926173622862,-0.4445135461668091,-0.2852122711526215,0.16948804273940685,-0.5148245200250122,-0.777762459875926,-0.07634677923830621,-0.18348975841760243,-0.03664869759827052,0.003464023236676769,-0.41189456753355064,-0.557616945558996,-0.48495282566735487,-0.48210032070302206,0.3543582491811757,0.07052003444314567,0.6253444030613113,0.9383049630605649,0.3688279021264947,-0.32499947730965234,-0.44858602111269924,-0.4155652284826103,22847,0.7300491124071552,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-09-14,-0.6266905760424716,-0.2721486563604532,-0.557684436263288,-0.8218785935064312,-0.8370022563211076,-0.5872892818057884,-0.7404860390960184,-0.7965408591085879,-0.4296330083201754,0.14737453600108422,-0.1703687767298852,-0.3711904222179959,-0.6600447805492876,-0.09665124640318401,-0.5515558164575877,-0.8061679529562151,-0.9895908559909605,-0.8193336669071432,-0.975671945507236,-0.9757829734253458,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,0.24810862383921942,0.7577259129977966,0.514114233967478,0.726213911016111,-0.2852122711526215,-0.35429919678082356,-0.12290879300804927,0.12465528788843926,0.10459078039212433,-0.18348975841760243,-0.01208867306970177,0.003464023236676769,-0.41189456753355064,-0.557616945558996,-0.4730048840806004,-0.48210032070302206,0.3543582491811757,0.07052003444314567,0.11318352798305749,-0.04389660959552905,0.3688279021264947,-0.32499947730965234,-0.44858602111269924,-0.4155652284826103,26519,0.7396007372967343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-09-15,-0.026972723513266926,0.17622443035356408,-0.15597497570468344,-0.03177386324102156,-0.293248224049327,-0.36085123345448633,-0.19632729161857732,-0.027273459272941482,-0.4296330083201754,0.6325838344165573,0.16993886002004455,-0.3711904222179959,0.20336250115720592,-0.03664237190681734,0.21708878785203875,0.20768113384388995,0.1419045632789379,-0.3276171124404064,-0.25137673936476534,-0.3349590357416547,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,-0.7922109202232909,-0.329923155425787,-0.37806372659331083,-0.4445135461668091,-0.6151259781289385,-0.8780864363010539,-0.7887850282310445,-0.6273595019151984,-0.07634677923830621,-0.18348975841760243,-0.09559275646683545,0.003464023236676769,-0.41189456753355064,-0.557616945558996,-0.5148226796342412,-0.48210032070302206,0.3543582491811757,-0.9067031239907187,-0.8100538389343213,-1.026098182251623,-0.7747239351199735,-1.516825197963772,-0.44858602111269924,-0.4155652284826103,3765,0.7491523621863133,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-16,-0.026972723513266926,-0.04796211300344457,-0.12079901593599089,-0.03177386324102156,-0.293248224049327,-0.5872892818057884,-0.5951429929955924,-0.6042240091496762,-0.1766001328794898,-0.11389200929955512,-0.11492699090937812,-0.03584178241053917,-0.48736332420798895,0.8034818710423152,0.3136558017067986,0.3954309647327985,-0.3559534211998174,-0.26861112590439806,-0.31548573124554935,-0.27087664197328554,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,-0.7922109202232909,-1.4175722238493704,-1.1830987235644412,-1.0298772747582692,1.034442556752647,0.6932752822596372,1.0702327060241752,1.2526774725938958,-0.07634677923830621,-0.18348975841760243,-0.22821688892110645,-0.273882586841805,-0.5031956868582201,-0.7563345101098151,-0.6283281247084092,-0.6244644449997419,0.3543582491811757,-0.9067031239907187,-0.7561421678734526,-1.026098182251623,1.5123797393729628,0.8668262433444672,1.557048580528861,1.468025191894033,4507,0.7587039870758924,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2014-09-17,-0.026972723513266926,-0.4963351997174619,-0.23406560639118998,-0.03177386324102156,-0.293248224049327,-0.36085123345448633,-0.1752630820388053,-0.027273459272941482,-0.4296330083201754,-0.7857202686440564,-1.0509147868203328,-0.9301048218970904,1.3257919673756478,0.5034374985604823,1.0064880936468603,0.9586804573995236,0.5039830974453055,-0.3276171124404064,0.06371213562376707,0.12963831907902137,-0.06742609428935338,-0.43727703872255336,-0.36260380956015364,-0.24250854350210496,-0.7922109202232909,-0.6924728449003148,-0.817928209474444,-0.4445135461668091,-0.2852122711526215,-1.4018736758212842,-0.6066882618639394,-0.6273595019151984,-0.07634677923830621,-0.3764475851599793,-0.24295290363824776,-0.273882586841805,-0.41189456753355064,-0.25954059873276725,-0.37144738059318694,-0.5770097369008352,0.3543582491811757,-0.9067031239907187,-0.7561421678734526,-1.026098182251623,0.3688279021264947,0.8668262433444672,0.5542312797080808,1.468025191894033,5154,0.7682556119654714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-09-18,-0.6266905760424716,-0.7205217430744705,-0.5738653777568657,-0.4268262283737264,-0.8370022563211076,-0.36085123345448633,-0.6274414476845759,-0.6042240091496762,-0.4296330083201754,-0.3378347624143888,-0.6399933154447983,-0.6692781020468463,-0.4010225960373395,0.263402000575016,0.021936941942558675,-0.01761866322280004,-0.5369926882830012,-0.4062917611550843,-0.7165079357764085,-0.7194533983518693,-0.06742609428935338,-0.10082619336550705,0.23269338546003349,1.0239135584090147,0.24810862383921942,-0.6924728449003148,-0.2452744487424028,0.14085018242465097,0.044701435823695665,-0.8780864363010539,-0.2560840400526482,-0.25135210701337957,-0.16681555905352147,-0.27996867178879087,-0.17418483495825524,-0.1814337168156444,-0.9597012834815676,-0.25954059873276725,-0.5626144459812593,-0.10246265591176931,0.3543582491811757,-0.4180915447737865,-0.3854994293299793,-0.04389660959552905,-0.7747239351199735,-1.516825197963772,-1.4514033219334794,-1.357360438670932,6232,0.7778072368550505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
