timestamp,wind speed_min,wind speed_max,wind speed_mean,wind speed_median
2018-06-16,0.5,4.0,2.3878787878787877,2.5
2018-06-17,1.5,5.0,3.0356060606060606,2.5
2018-06-18,0.9,5.5,2.3621212121212123,1.8
2018-06-19,0.1,2.5,1.3522727272727273,1.4
2018-06-20,0.4,2.9,1.6613636363636364,1.55
2018-06-21,0.5,2.5,1.4613636363636364,1.5
2018-06-22,0.2,2.8,1.6333333333333333,1.7
2018-06-23,0.3,3.0,1.6446969696969695,1.5
2018-06-24,0.3,2.6,1.618939393939394,1.7999999999999998
2018-06-25,0.4,2.1,1.4318181818181819,1.5
2018-06-26,0.2,4.0,1.7803030303030303,1.9
2018-06-27,4.0,10.0,5.671212121212122,5.4
2018-06-28,1.5,9.1,3.658333333333333,3.55
2018-06-29,0.3,2.0,1.284848484848485,1.5
2018-06-30,0.5,3.3,1.896969696969697,2.0
2018-07-01,0.5,2.5,1.6848484848484848,2.0
2018-07-02,0.2,2.5,1.6651515151515153,1.6
2018-07-03,0.5,5.0,2.1712418300653593,2.0
2018-07-04,0.9,5.5,3.3235897435897437,3.6
2018-07-05,1.0,5.5,2.677840909090909,2.5
2018-07-06,1.0,4.0,2.1433823529411766,2.0
2018-07-07,1.0,3.7,2.132575757575758,2.0
2018-07-08,1.3,4.0,2.058333333333333,2.0
2018-07-09,1.5,5.0,2.7522727272727274,2.5
2018-07-10,4.7,9.1,6.296969696969697,6.45
2018-07-11,1.0,6.7,3.8113636363636365,3.5
2018-07-12,0.6,3.0,1.9303030303030304,2.0
2018-07-13,2.0,5.5,4.1871212121212125,4.5
2018-07-14,1.5,6.5,3.153787878787879,2.5
2018-07-15,1.5,4.5,2.712121212121212,2.5
2018-07-16,1.8,4.5,3.1696969696969695,3.2
2018-07-17,1.0,4.0,2.328030303030303,2.0
2018-07-18,1.5,2.6,2.0295454545454543,2.0
2018-07-19,0.1,2.5,1.3045454545454545,1.3
2018-07-20,0.5,2.5,1.4818181818181817,1.5
2018-07-21,0.6,2.5,1.6924242424242424,1.6
2018-07-22,1.0,2.2,1.8537878787878788,2.0
2018-07-23,1.6,4.5,3.1196969696969696,3.0
2018-07-24,1.0,5.6,3.3098484848484846,3.5
2018-07-25,0.4,2.5,1.5128787878787877,1.5
2018-07-26,1.4,3.5,2.081818181818182,2.0
2018-07-27,1.0,4.7,2.6545454545454543,2.5
2018-07-28,1.0,3.5,2.3098484848484846,2.0
2018-07-29,2.0,9.1,4.15530303030303,4.0
2018-07-30,0.6,3.0,2.0325757575757577,2.0
2018-07-31,0.8,2.5,1.5969696969696972,1.6
2018-08-01,0.2,3.5,1.743939393939394,1.6
2018-08-02,1.4,3.0,2.135135135135135,2.0
2018-08-03,1.5,6.9,3.16231884057971,2.5
2018-08-04,2.0,9.1,4.265909090909091,4.0
2018-08-05,0.4,9.1,3.9,3.2
2018-08-06,1.4,4.0,2.8484848484848486,3.0
2018-08-07,1.4,5.0,2.7954545454545454,3.0
2018-08-08,1.5,5.5,3.4272727272727272,3.5
2018-08-09,1.0,3.5,2.0257575757575754,2.0
2018-08-10,0.8,4.5,2.9431818181818183,3.0
2018-08-11,0.7,3.0,1.9325757575757576,2.0
2018-08-12,1.5,9.0,4.380303030303031,4.5
2018-08-13,0.5,5.5,2.7053030303030305,2.4
2018-08-14,1.0,2.5,1.8590909090909091,2.0
2018-08-15,1.0,3.0,2.125757575757576,2.0
2018-08-16,2.5,9.0,4.958333333333333,4.5
2018-08-17,1.0,7.0,3.324242424242424,3.0
2018-08-18,0.4,3.0,1.743939393939394,2.0
2018-08-19,0.5,4.1,2.139393939393939,2.0
2018-08-20,1.7,3.1,2.518939393939394,2.5
2018-08-21,1.0,3.5,2.5136363636363637,2.5
2018-08-22,0.2,2.2,1.243939393939394,1.2
2018-08-23,1.0,3.0,1.6992424242424242,1.6
2018-08-24,0.5,3.5,1.8242424242424242,2.0
2018-08-25,1.8,5.5,4.299242424242424,4.5
2018-08-26,2.5,5.6,4.299242424242424,4.0
2018-08-27,0.1,6.6,3.4007575757575754,3.5
2018-08-28,0.3,5.0,2.6075757575757574,2.5
2018-08-29,0.4,5.0,2.1734848484848484,2.0
2018-08-30,0.5,5.5,3.2196969696969697,3.5
2018-08-31,0.5,4.0,1.9727272727272727,2.0
2018-09-01,1.9,5.0,3.022727272727273,3.0
2018-09-02,0.9,4.0,2.1143939393939397,2.0
2018-09-03,0.5,2.0,1.317117117117117,1.2
2018-09-04,0.4,2.2,1.1541666666666666,1.0
2018-09-05,0.2,1.3,0.75,0.75
2018-09-06,0.5,2.0,1.2476190476190476,1.5
2018-09-07,0.5,2.5,1.6583333333333334,1.6
2018-09-08,0.4,2.0,1.25078125,1.5
2018-09-09,0.6,3.2,1.928030303030303,2.0
2018-09-10,2.3,5.9,3.98030303030303,4.0
2018-09-11,1.4,4.0,2.7205128205128206,2.5
2018-09-12,1.0,3.0,1.7589285714285714,1.5
2018-09-13,2.0,2.5,2.25,2.25
2018-09-14,1.0,2.0,1.7619047619047619,2.0
2018-09-15,1.0,2.5,1.9392857142857143,2.0
2018-09-16,1.0,3.0,2.03359375,2.0
2018-09-17,1.0,4.0,1.9719696969696972,2.0
2018-09-18,0.4,2.5,1.4765151515151516,1.5
2018-09-19,0.4,3.0,1.5469696969696969,1.5
2018-09-20,0.5,2.0,1.3287878787878789,1.5
2018-09-21,0.5,3.0,2.0310606060606062,2.0
2018-09-22,1.5,5.0,3.143181818181818,3.0
2018-09-23,1.0,2.5,2.0598484848484846,2.0
2018-09-24,1.5,5.0,3.3545454545454545,3.5
2018-09-25,1.0,4.0,2.43030303030303,2.5
2018-09-26,0.5,2.5,1.415909090909091,1.5
2018-09-27,0.5,3.0,1.6590909090909092,1.5
2018-09-28,1.0,4.0,2.0787878787878786,2.0
2018-09-29,0.4,2.5,1.5386363636363636,1.5
2018-09-30,0.5,3.5,2.1924242424242424,2.0
2018-10-01,0.5,3.0,1.690909090909091,1.6
2018-10-02,0.5,3.5,1.7568181818181818,1.6
2018-10-03,1.0,3.8,2.0545454545454547,2.0
2018-10-04,0.3,3.0,1.6068181818181817,1.5
2018-10-05,0.5,3.0,1.8606060606060606,2.0
2018-10-06,1.0,3.5,1.9416666666666667,1.8
2018-10-07,0.9,4.5,2.3689393939393937,2.1
2018-10-08,0.9,4.5,2.571212121212121,2.5
2018-10-09,0.5,3.0,2.084848484848485,2.0
2018-10-10,2.5,6.5,4.406060606060606,4.5
2018-10-11,0.5,4.5,2.2992424242424243,2.0
2018-10-12,2.0,5.0,3.503030303030303,3.1
2018-10-13,2.5,7.0,3.640151515151515,3.5
2018-10-14,1.5,5.5,3.243181818181818,3.25
2018-10-15,1.5,5.0,2.687878787878788,2.5
2018-10-16,0.5,5.0,2.1886363636363635,2.2
2018-10-17,0.4,4.0,2.496212121212121,2.5
2018-10-18,1.0,6.0,3.5749999999999997,3.75
2018-10-19,1.0,7.0,3.3689393939393937,3.0
2018-10-20,1.0,7.5,3.5454545454545454,3.5
2018-10-21,1.5,7.0,3.0893939393939394,2.5
2018-10-22,1.0,5.5,2.6742424242424243,2.5
2018-10-23,2.0,7.0,3.340909090909091,2.75
2018-10-24,1.5,6.0,3.124242424242424,3.0
2018-10-25,0.5,3.5,2.359848484848485,2.5
2018-10-26,2.0,7.5,4.2250000000000005,4.0
2018-10-27,1.5,6.5,3.3303030303030305,2.95
2018-10-28,1.5,5.0,3.028787878787879,2.5
2018-10-29,2.0,6.5,3.712878787878788,3.5
2018-10-30,0.5,4.0,1.9257575757575758,2.0
2018-10-31,0.5,2.9,1.6992424242424242,1.6
2018-11-01,0.4,5.0,3.103030303030303,3.45
2018-11-02,1.5,6.0,3.6196969696969696,3.5
2018-11-03,1.0,5.5,2.803787878787879,2.5
2018-11-04,0.5,5.0,2.7553030303030304,3.0
2018-11-05,1.5,6.5,3.8666666666666667,3.5
2018-11-06,1.0,5.5,2.9022727272727273,2.5
2018-11-07,0.5,4.5,2.4727272727272727,2.05
2018-11-08,0.5,4.5,2.024242424242424,2.0
2018-11-09,0.9,6.0,3.1045454545454545,3.0
2018-11-10,0.5,4.5,2.131818181818182,2.0
2018-11-11,1.5,3.5,2.2075757575757575,2.0
2018-11-12,1.0,5.0,2.4204545454545454,2.3
2018-11-13,0.5,3.0,1.7386363636363635,1.6
2018-11-14,0.5,3.0,1.4916666666666667,1.5
2018-11-15,0.0,3.0,1.7916666666666667,1.8
2018-11-16,0.5,3.5,2.117424242424242,2.0
2018-11-17,1.0,4.0,2.368181818181818,2.1
2018-11-18,1.0,4.5,2.8234848484848483,3.0
2018-11-19,1.0,3.5,2.0409090909090906,2.0
2018-11-20,1.0,6.0,2.793181818181818,2.5
2018-11-21,1.5,5.5,3.265151515151515,3.0
2018-11-22,2.0,6.0,3.2136363636363634,2.75
2018-11-23,1.0,6.0,3.0295454545454543,3.0
2018-11-24,1.5,6.0,3.0833333333333335,2.5
2018-11-25,1.5,5.1,2.8295454545454546,2.5
2018-11-26,1.0,5.0,3.1856060606060606,3.0
2018-11-27,0.5,3.0,1.9545454545454546,2.0
2018-11-28,0.2,5.5,2.824242424242424,3.0
2018-11-29,0.5,5.0,2.9159090909090906,3.0
2018-11-30,1.0,4.5,2.2916666666666665,2.5
2018-12-01,1.5,5.0,2.7765151515151514,2.5
2018-12-02,0.5,4.5,2.571969696969697,2.5
2018-12-03,1.5,4.0,2.787878787878788,2.5
2018-12-04,2.0,8.5,4.349242424242425,4.0
2018-12-05,1.5,7.0,3.5492424242424243,3.0
2018-12-06,2.0,6.5,3.668181818181818,3.0
2018-12-07,0.6,5.0,2.0303030303030303,2.0
2018-12-08,0.6,4.5,2.5454545454545454,2.5
2018-12-09,1.0,6.0,3.171969696969697,2.5
2018-12-10,2.0,6.0,3.821969696969697,3.5
2018-12-11,2.0,9.0,4.093939393939394,4.0
2018-12-12,1.3,6.0,3.537878787878788,3.5
2018-12-13,0.4,4.6,2.021969696969697,2.0
2018-12-14,0.9,4.5,2.3325757575757575,2.5
2018-12-15,0.5,3.0,1.8696969696969699,2.0
2018-12-16,1.0,4.1,2.5204545454545455,2.5
2018-12-17,1.0,5.0,2.7181818181818183,2.5
2018-12-18,0.5,4.0,2.4886363636363638,2.5
2018-12-19,0.5,2.5,1.5356060606060604,1.6
2018-12-20,0.5,6.0,3.293181818181818,3.7
2018-12-21,0.4,3.5,1.6696969696969697,1.5
2018-12-22,1.5,4.5,3.081060606060606,3.0
2018-12-23,0.5,7.0,3.018181818181818,3.0
2018-12-24,2.0,8.5,4.420454545454546,3.75
2018-12-25,2.0,8.0,3.678030303030303,3.0
2018-12-26,1.0,6.5,3.359090909090909,3.35
2018-12-27,0.5,4.6,2.3340909090909094,2.0
2018-12-28,0.5,3.5,2.124242424242424,2.0
2018-12-29,2.5,6.0,3.987121212121212,4.0
2018-12-30,2.5,7.5,4.675757575757576,4.5
2018-12-31,0.4,4.5,2.2265151515151516,2.5
2019-01-01,0.5,3.0,1.406060606060606,1.5
2019-01-02,0.5,3.0,1.4386363636363637,1.5
2019-01-03,0.5,3.0,1.365909090909091,1.0
2019-01-04,0.4,3.5,1.3348484848484847,1.45
2019-01-05,0.4,3.0,1.8022727272727272,2.0
2019-01-06,1.0,4.6,2.446212121212121,2.5
2019-01-07,0.5,4.0,2.212121212121212,2.5
2019-01-08,1.0,4.0,2.199242424242424,2.1
2019-01-09,0.5,3.5,2.2181818181818183,2.25
2019-01-10,0.5,4.0,2.2181818181818183,2.0
2019-01-11,1.5,3.5,2.4401515151515154,2.5
2019-01-12,0.5,3.5,1.9212121212121211,2.0
2019-01-13,0.5,3.5,1.940909090909091,2.0
2019-01-14,1.5,3.5,2.9356060606060606,3.0
2019-01-15,0.4,3.5,2.1265151515151515,2.0
2019-01-16,0.5,3.5,1.9446969696969696,2.0
2019-01-17,0.4,3.5,1.7424242424242424,1.6
2019-01-18,0.6,3.5,2.0484848484848484,2.0
2019-01-19,1.5,4.0,2.4886363636363638,2.5
2019-01-20,0.5,4.0,1.8916666666666666,2.0
2019-01-21,0.0,3.0,1.7924242424242425,2.0
2019-01-22,0.5,3.6,1.9325757575757576,2.0
2019-01-23,0.9,3.0,1.9136363636363636,2.0
2019-01-24,0.5,3.0,1.8537878787878788,1.75
2019-01-25,0.5,3.5,1.6393939393939394,1.5
2019-01-26,0.0,3.0,1.5416666666666667,1.5
2019-01-27,0.5,2.6,1.5666666666666667,1.5
2019-01-28,1.0,3.0,1.928030303030303,2.0
2019-01-29,1.0,3.5,2.0689393939393943,2.0
2019-01-30,1.0,3.5,2.021969696969697,2.0
2019-01-31,0.9,3.5,2.140151515151515,2.0
2017-01-01,0.9,3.5,2.3113636363636365,2.0
2017-01-02,1.3,7.5,3.139393939393939,3.0
2017-01-03,1.0,5.9,3.6977272727272728,4.0
2017-01-04,1.0,3.5,2.3234848484848483,2.5
2017-01-05,2.0,6.5,4.095454545454546,4.0
2017-01-06,1.5,16.0,9.871212121212121,10.5
2017-01-07,0.9,12.0,4.167424242424243,3.95
2017-01-08,1.0,4.0,2.643939393939394,3.0
2017-01-09,1.0,6.5,3.0098484848484848,3.0
2017-01-10,0.5,3.5,2.0212121212121215,2.0
2017-01-11,0.5,3.0,1.7954545454545454,2.0
2017-01-12,0.9,4.0,2.0492424242424243,2.0
2017-01-13,0.5,8.1,3.5984848484848486,3.0
2017-01-14,0.0,3.6,2.278030303030303,2.5
2017-01-15,0.0,3.5,1.8636363636363635,2.0
2017-01-16,0.5,3.0,1.7386363636363635,1.5
2017-01-17,1.0,4.5,2.399242424242424,2.5
2017-01-18,1.0,4.9,2.365909090909091,2.5
2017-01-19,0.5,4.0,2.022727272727273,2.0
2017-01-20,0.5,5.0,2.4515151515151516,2.0
2017-01-21,0.6,4.0,1.981818181818182,2.0
2017-01-22,1.0,3.5,2.0204545454545455,2.0
2017-01-23,1.0,5.0,2.7143939393939394,2.5
2017-01-24,1.0,3.5,2.211363636363636,2.1
2017-01-25,1.5,4.5,2.871212121212121,3.0
2017-01-26,1.0,3.5,2.3204545454545453,2.5
2017-01-27,0.0,3.6,1.8098484848484848,2.0
2017-01-28,0.5,4.0,2.414393939393939,2.5
2017-01-29,1.0,6.1,3.7946969696969695,4.0
2017-01-30,2.0,4.5,3.3234848484848483,3.3
2017-01-31,0.5,5.0,2.4825757575757574,2.5
2017-02-01,0.5,3.6,2.014393939393939,2.0
2017-02-02,1.0,3.5,2.0310606060606062,2.0
2017-02-03,1.0,3.5,2.187121212121212,2.0
2017-02-04,1.0,3.5,2.254545454545455,2.1
2017-02-05,1.5,3.5,2.3962121212121215,2.5
2017-02-06,1.5,4.5,2.8143939393939394,2.5
2017-02-07,1.5,4.6,3.0545454545454547,3.0
2017-02-08,1.0,3.5,2.265151515151515,2.5
2017-02-09,1.0,2.5,1.8575757575757574,2.0
2017-02-10,1.0,3.0,2.1674242424242425,2.0
2017-02-11,1.5,3.5,2.4795454545454545,2.5
2017-02-12,1.5,4.9,2.9045454545454543,3.0
2017-02-13,1.5,4.9,3.367424242424242,3.5
2017-02-14,1.0,5.0,3.0234848484848484,3.25
2017-02-15,1.0,3.5,2.2136363636363634,2.25
2017-02-16,0.9,3.5,2.2204545454545457,2.0
2017-02-17,1.0,2.5,1.7249999999999999,1.6
2017-02-18,1.5,2.5,1.9007575757575759,2.0
2017-02-19,0.6,3.0,1.6909090909090911,1.6
2017-02-20,1.5,3.0,2.4742424242424246,2.5
2017-02-21,1.0,3.5,2.4545454545454546,2.5
2017-02-22,1.0,3.0,2.0356060606060606,2.0
2017-02-23,1.0,3.0,1.7659090909090909,1.6
2017-02-24,0.9,2.5,1.7515151515151515,2.0
2017-02-25,1.0,3.0,1.871212121212121,2.0
2017-02-26,1.0,3.0,1.9575757575757573,2.0
2017-02-27,1.5,4.5,2.9060606060606062,3.0
2017-02-28,1.5,5.1,3.452272727272727,3.5
2017-03-01,2.0,4.5,2.9863636363636363,3.0
2017-03-02,2.0,4.9,3.0954545454545457,3.0
2017-03-03,1.0,3.5,2.196212121212121,2.5
2017-03-04,1.0,3.5,2.1045454545454545,2.0
2017-03-05,1.0,2.5,1.7522727272727274,1.6
2017-03-06,0.0,2.5,1.5128787878787877,1.5
2017-03-07,0.0,2.1,1.2750000000000001,1.5
2017-03-08,0.5,3.5,1.646969696969697,1.5
2017-03-09,1.0,2.5,1.6939393939393939,1.5
2017-03-10,1.5,3.0,1.9734848484848484,2.0
2017-03-11,1.5,4.0,2.538636363636364,2.5
2017-03-12,2.0,5.0,3.3484848484848486,3.5
2017-03-13,1.6,3.5,2.58018018018018,2.5
2017-03-14,1.0,4.5,2.7840579710144926,3.0
2017-03-15,1.0,3.5,2.223863636363636,2.25
2017-03-16,0.5,2.5,1.50625,1.5
2017-03-17,0.5,3.0,1.5825757575757575,1.5
2017-03-18,1.0,3.5,1.9916666666666665,2.0
2017-03-19,0.6,4.5,2.5568181818181817,2.5
2017-03-20,0.5,3.0,1.665909090909091,1.6
2017-03-21,0.5,3.5,1.621212121212121,1.5
2017-03-22,0.5,2.5,1.7143939393939396,1.6
2017-03-23,0.6,3.5,1.8719696969696968,2.0
2017-03-24,0.5,2.5,1.6356060606060607,1.6
2017-03-25,0.6,3.0,1.6090909090909091,1.6
2017-03-26,1.0,3.0,1.7507575757575757,2.0
2017-03-27,0.6,2.5,1.8522727272727273,2.0
2017-03-28,1.0,5.5,3.0636363636363635,3.0
2017-03-29,0.8,5.5,3.2363636363636363,3.0
2017-03-30,0.2,5.0,2.8015151515151517,3.0
2017-03-31,0.2,3.0,1.496212121212121,1.5
2017-04-01,0.1,2.6,1.6257575757575757,1.65
2017-04-02,0.6,2.5,1.9128787878787878,2.0
2017-04-03,1.0,3.0,2.370454545454545,2.5
2017-04-04,0.5,4.0,2.309090909090909,2.45
2017-04-05,0.5,2.5,1.5825757575757575,1.6
2017-04-06,1.5,5.0,3.1545454545454543,3.0
2017-04-07,0.6,5.0,3.1568181818181817,3.5
2017-04-08,0.5,2.5,1.7878787878787878,2.0
2017-04-09,0.5,2.5,1.5765151515151514,1.5
2017-04-10,0.5,2.5,1.6833333333333333,1.6
2017-04-11,0.5,2.5,1.7022727272727272,2.0
2017-04-12,0.5,3.5,1.928030303030303,2.0
2017-04-13,0.4,2.5,1.4777777777777776,1.5
2017-04-14,0.4,3.0,1.6917948717948716,2.0
2017-04-15,0.6,3.0,1.8107954545454545,2.0
2017-04-16,0.5,2.5,1.7264705882352942,2.0
2017-04-17,1.0,3.5,2.412121212121212,2.5
2017-04-18,0.4,4.5,2.4265151515151517,2.5
2017-04-19,0.5,3.5,1.7431818181818182,1.55
2017-04-20,0.4,2.5,1.7772727272727273,2.0
2017-04-21,0.5,3.5,2.284090909090909,2.5
2017-04-22,0.5,3.0,2.1196969696969696,2.0
2017-04-23,0.5,3.0,1.7863636363636364,2.0
2017-04-24,0.5,3.5,1.9045454545454545,2.0
2017-04-25,1.0,5.0,2.716666666666667,2.5
2017-04-26,0.4,3.5,2.3765151515151515,2.5
2017-04-27,0.5,3.0,1.9151515151515153,2.0
2017-04-28,0.5,3.0,1.6257575757575757,1.6
2017-04-29,1.0,3.5,2.3333333333333335,2.5
2017-04-30,0.5,3.5,2.453030303030303,2.5
2017-05-01,1.0,6.4,3.7818181818181817,4.0
2017-05-02,1.0,5.0,3.0727272727272728,3.0
2017-05-03,1.0,3.6,2.071969696969697,2.0
2017-05-04,1.5,3.5,2.7295454545454545,2.5
2017-05-05,2.0,6.5,4.004545454545455,4.0
2017-05-06,0.5,4.5,2.1977272727272728,2.0
2017-05-07,0.5,3.5,1.7984848484848486,1.6
2017-05-08,0.5,3.5,2.4356060606060606,2.5
2017-05-09,0.5,3.4,2.074242424242424,2.0
2017-05-10,0.5,2.5,1.4992424242424243,1.55
2017-05-11,1.5,4.0,3.0484848484848484,3.0
2017-05-12,2.0,4.5,3.2810606060606062,3.5
2017-05-13,1.0,3.5,2.3819819819819816,2.5
2017-05-14,1.0,3.5,2.2318840579710146,2.5
2017-05-15,1.5,3.0,2.5306818181818183,2.5
2017-05-16,1.0,3.5,2.49609375,2.5
2017-05-17,0.5,4.5,2.4318181818181817,2.5
2017-05-18,0.0,2.0,1.331818181818182,1.35
2017-05-19,0.4,2.5,1.487878787878788,1.5
2017-05-20,0.5,3.5,2.2401515151515152,2.5
2017-05-21,2.0,5.5,3.7287878787878785,4.0
2017-05-22,0.4,3.5,2.050757575757576,2.0
2017-05-23,0.5,3.5,1.9030303030303028,2.0
2017-05-24,0.5,3.0,2.000757575757576,2.0
2017-05-25,0.5,3.0,1.9143939393939393,2.0
2017-05-26,0.5,2.5,1.6234848484848485,1.6
2017-05-27,1.0,5.0,2.6507575757575754,2.5
2017-05-28,1.5,5.5,3.412878787878788,3.5
2017-05-29,1.0,5.2,3.4833333333333334,3.6
2017-05-30,0.5,3.0,1.9659090909090908,2.0
2017-05-31,0.5,3.0,2.028787878787879,2.0
2017-06-01,0.4,3.0,1.918939393939394,2.0
2017-06-02,0.5,2.5,1.875,2.0
2017-06-03,1.0,4.5,2.914393939393939,3.0
2017-06-04,1.5,5.5,3.721212121212121,4.0
2017-06-05,1.0,4.0,2.4575757575757575,2.5
2017-06-06,2.0,4.6,3.8227272727272728,4.0
2017-06-07,1.5,4.5,3.2553030303030304,3.5
2017-06-08,0.4,4.5,2.6037878787878785,2.5
2017-06-09,1.0,3.0,1.634848484848485,1.5
2017-06-10,0.5,3.0,2.15,2.5
2017-06-11,1.0,3.5,2.0886363636363634,2.0
2017-06-12,0.4,3.0,1.5522727272727272,1.5
2017-06-13,0.5,2.5,1.7643939393939394,2.0
2017-06-14,1.0,5.0,3.101801801801802,3.0
2017-06-15,1.0,2.5,1.8916666666666666,2.0
2017-06-16,1.5,3.0,2.25,2.25
2017-06-17,1.0,5.0,2.4571428571428573,2.0
2017-06-18,0.4,2.5,1.4,1.5
2017-06-19,0.5,5.0,3.0234375,3.0
2017-06-20,1.0,4.5,2.8583333333333334,3.0
2017-06-21,0.5,3.0,1.8696969696969699,2.0
2017-06-22,0.4,3.5,2.2772727272727273,2.5
2017-06-23,0.4,2.5,1.5318181818181817,1.5
2017-06-24,0.5,3.0,1.5886363636363636,1.5
2017-06-25,0.5,3.6,1.9946969696969699,2.0
2017-06-26,1.0,4.5,3.0492424242424243,3.0
2017-06-27,0.5,4.5,2.6568181818181817,3.0
2017-06-28,0.5,3.5,2.0977272727272727,2.0
2017-06-29,1.0,3.5,2.287878787878788,2.45
2017-06-30,0.5,3.5,2.2181818181818183,2.5
2017-07-01,0.5,3.0,1.8492424242424241,2.0
2017-07-02,0.5,2.5,1.8212121212121213,2.0
2017-07-03,0.4,2.5,1.5999999999999999,1.6
2017-07-04,1.0,2.5,1.906060606060606,2.0
2017-07-05,1.5,3.0,2.259090909090909,2.1
2017-07-06,1.5,3.5,2.303030303030303,2.5
2017-07-07,1.0,4.0,2.8295454545454546,3.0
2017-07-08,2.0,5.0,3.9310606060606057,4.0
2017-07-09,1.5,4.5,2.9734848484848486,3.0
2017-07-10,1.0,4.5,2.7189393939393938,2.5
2017-07-11,1.0,4.5,2.6462121212121215,2.5
2017-07-12,0.5,4.5,2.4242424242424243,2.25
2017-07-13,0.9,3.5,2.257575757575758,2.5
2017-07-14,0.9,3.0,2.081060606060606,2.0
2017-07-15,1.5,4.0,2.710606060606061,2.6
2017-07-16,1.5,3.5,2.634090909090909,2.5
2017-07-17,1.5,6.0,3.1954545454545453,3.5
2017-07-18,1.5,5.5,3.4318181818181817,3.5
2017-07-19,0.6,3.5,2.1151515151515152,2.0
2017-07-20,0.5,3.5,2.1810606060606057,2.0
2017-07-21,0.4,3.5,1.8606060606060606,2.0
2017-07-22,0.5,2.5,1.6431818181818183,1.55
2017-07-23,1.0,5.0,2.7704545454545455,2.5
2017-07-24,1.0,5.6,3.9598484848484854,4.0
2017-07-25,0.2,5.0,2.2560606060606063,2.0
2017-07-26,0.4,4.0,2.047727272727273,2.0
2017-07-27,0.6,5.0,2.4242424242424243,2.5
2017-07-28,0.5,4.0,2.117424242424242,2.0
2017-07-29,0.2,2.5,1.643939393939394,1.6
2017-07-30,0.9,3.1,1.943939393939394,2.0
2017-07-31,0.9,4.5,2.132575757575758,2.0
2017-08-01,0.9,3.5,2.2439393939393937,2.1
2017-08-02,0.5,5.5,3.018939393939394,3.0
2017-08-03,0.9,5.5,2.999242424242424,3.0
2017-08-04,0.2,4.5,2.3068181818181817,2.1
2017-08-05,0.1,3.5,1.7787878787878788,2.0
2017-08-06,0.1,4.0,2.0409090909090906,2.0
2017-08-07,1.0,3.0,1.9348484848484848,2.0
2017-08-08,0.6,3.0,1.9174242424242425,2.0
2017-08-09,1.0,4.0,2.43030303030303,2.5
2017-08-10,0.5,3.5,2.2227272727272727,2.0
2017-08-11,1.5,5.0,2.6037878787878785,2.5
2017-08-12,1.0,4.5,2.524242424242424,2.1
2017-08-13,0.4,3.0,1.6719696969696969,1.5
2017-08-14,0.5,2.5,1.4363636363636363,1.5
2017-08-15,0.5,2.5,1.4431818181818181,1.5
2017-08-16,0.0,2.5,1.4522727272727272,1.5
2017-08-17,1.0,3.7,2.3515151515151516,2.5
2017-08-18,0.9,3.5,2.3386363636363634,2.5
2017-08-19,1.3,3.6,2.7515151515151515,3.0
2017-08-20,1.0,4.5,2.7962121212121214,3.0
2017-08-21,1.5,5.5,3.1356060606060603,3.0
2017-08-22,0.5,3.6,2.025,2.0
2017-08-23,0.5,6.0,2.3810606060606063,2.0
2017-08-24,0.5,3.5,1.9022727272727273,2.0
2017-08-25,1.5,6.0,3.371212121212121,3.5
2017-08-26,3.5,8.0,5.08030303030303,5.0
2017-08-27,1.0,6.0,2.98030303030303,3.5
2017-08-28,1.0,5.0,2.9484848484848483,3.0
2017-08-29,0.5,5.5,3.245454545454545,3.5
2017-08-30,0.5,3.5,2.0886363636363634,2.0
2017-08-31,1.5,5.0,2.9643939393939394,3.0
2017-09-01,0.5,3.5,2.0212121212121215,2.0
2017-09-02,1.0,6.9,3.178030303030303,3.0
2017-09-03,0.5,5.0,2.7522727272727274,3.0
2017-09-04,1.0,6.5,3.1795454545454547,2.6
2017-09-05,0.5,5.5,2.412121212121212,2.0
2017-09-06,1.0,5.0,2.3454545454545457,2.0
2017-09-07,1.5,5.5,3.742424242424242,3.9
2017-09-08,3.5,9.0,6.042424242424243,6.0
2017-09-09,1.5,8.0,4.307575757575758,3.5
2017-09-10,1.5,6.5,3.335606060606061,3.0
2017-09-11,0.9,7.0,3.121212121212121,3.0
2017-09-12,0.5,3.5,1.7083333333333333,1.5
2017-09-13,2.1,7.0,4.163636363636364,4.5
2017-09-14,1.5,5.5,3.228030303030303,3.5
2017-09-15,2.0,7.5,4.320454545454545,4.0
2017-09-16,0.9,5.9,2.7606060606060603,2.5
2017-09-17,0.9,7.0,3.3098484848484846,3.0
2017-09-18,0.4,7.5,2.117424242424242,2.0
2017-09-19,0.4,3.0,1.8053030303030304,2.0
2017-09-20,0.5,3.0,1.8189393939393939,2.0
2017-09-21,0.5,3.0,1.8348484848484847,2.0
2017-09-22,0.5,3.0,1.912121212121212,2.0
2017-09-23,0.5,3.5,2.0636363636363635,2.25
2017-09-24,0.0,3.1,1.7833333333333334,2.0
2017-09-25,0.4,3.0,1.3901515151515151,1.4
2017-09-26,0.5,2.6,1.3492424242424241,1.5
2017-09-27,0.5,3.0,1.9424242424242422,2.0
2017-09-28,1.0,3.5,2.3856060606060603,2.5
2017-09-29,1.5,3.5,2.5825757575757575,2.5
2017-09-30,1.0,4.5,2.3136363636363635,2.0
2017-10-01,0.5,3.0,1.7643939393939394,2.0
2017-10-02,0.5,3.0,2.1386363636363637,2.5
2017-10-03,1.5,4.0,2.425757575757576,2.5
