date,sulfur_0,sulfur_1,carbon_0,carbon_1,nitrogen_0,nitrogen_1,nitrogen_2,ozone_0,ozone_1,ozone_2,pm10_0,pm10_1,rainfall_0,rainfall_1,rainfall_2,highest temperature_0,highest temperature_1,lowest temperature_0,lowest temperature_1,precipitation_0,precipitation_1,precipitation_2,humidity_0,humidity_1,visitor
2008-10-18,1.03877768914037,0.17073600830202088,2.014766083419972,0.6817220572814521,4.526976487210815,0.7768802193060311,-0.11190363748910168,-0.13502589181522476,-1.5127232308189569,0.8638720983004078,5.002010717917349,-2.9394030234863178,0.8123040643853274,-0.08532784152339297,0.4853254439631592,1.264417284909049,-0.3067275593935616,1.3476817558604837,-0.06587746887550336,0.5327643739700167,0.10062294542488175,0.0538361810378221,0.46755602974401717,0.4233012295492702,30858
2008-10-19,1.0157542451327595,-0.8310371413369797,1.5097518481914516,-0.15317880069871964,3.799115791133494,-0.5737177354261296,-0.26792890772486666,-0.8987352334887592,-0.8521954891764827,0.5313322877896027,4.539733994429825,-2.051785229476137,0.011019603381326779,-0.18844564126009974,-0.26960694084906195,1.3469854962585754,-0.05016976498073769,1.591203341286785,0.7109099121823949,-0.9184631088102702,0.0013147158392847532,0.020159572639075828,-0.28267888514108774,0.1257771227368023,40541
2008-10-20,-0.1625421745155812,-0.2299946043555862,1.2701238706978693,1.240090048567291,4.736894341273587,1.9985506660605192,0.24947426260930156,-0.7386537812481274,-1.0193991053719396,0.6450402615648034,5.106001413145355,-1.2240670675560272,-0.2693100586598551,-0.03898517232480046,-0.03628485097629358,1.437378984346212,0.2760178888881901,1.6018779188977637,-0.3435438967127858,0.2828383595623612,0.04186111487193207,0.12152735088096853,-0.2671299947857675,0.26326624757415856,18668
2008-10-21,-0.9683090533355896,-0.4734969002058526,0.6889812093066564,0.24921521843752598,3.362171148630639,-1.6211288910733423,-0.1996093293258752,-1.9753575100924918,-0.08091039787121858,0.15346720091745894,2.080440903142012,-1.2875378738219352,-0.3819992376634707,0.03691814231993615,0.10630682723775693,1.5655340078726068,0.17669973530199698,1.6565064177738686,0.2457145003769329,-0.27588477895561125,-0.4264640300946164,0.012409760343149374,0.38378830974591627,0.3706301792841748,24382
2008-10-22,-1.618263381274363,0.12218491653068805,-1.332654703677464,1.6943511734783177,0.6065556577049017,0.6909436506492733,-0.2920096061740138,-0.7182987700135577,0.05983891004124734,-0.4015707772407071,-0.08063162132428892,1.5939103038022377,-0.6575361617916368,0.07642769517922995,0.04351994216119639,1.840262254717547,0.5957941504857209,1.6455791783958447,0.5129797709097379,-0.8715790716323529,0.09533290258257024,0.27514236271214393,-0.6616906947236235,0.46023429965736784,7591
2008-10-23,-1.9549090499283688,0.45765206444435674,-2.7039576667816556,1.0385352010885758,-0.8089709079890498,0.2587055697895675,-0.01793871336262205,-1.0712188898273058,-0.2581224020910691,0.007468409971312336,-1.6095922773637392,0.542850211806617,0.35841803724449917,-0.13088816766743325,0.10379928295484944,1.726148482408922,0.2384385621620664,1.608873306571355,-0.18372814882291047,-0.7592329678644045,-0.2848481922956387,0.19229181328106454,-0.7571255898770844,0.3115489838010408,10040
2008-10-24,-1.4149533655405646,-0.1386241228129022,-3.6233914881094633,1.0115914127334793,-2.2366200679536847,0.031205929632765562,-0.13368279173374117,-0.470679430757966,0.15434789504894444,-0.6168923406672873,-2.3043698786962965,0.28971211324640805,-0.284269130162012,-0.06280672323523367,-0.10286448310928238,1.6373862686340233,-0.3800295829707997,1.707989503725189,0.2869772299625112,-0.9840604694271236,0.06747828644268974,0.03287373130228419,-1.0636467266069494,0.05547338740685981,19539
2008-10-25,-0.9142417969091882,0.3013643127623121,-2.621192177649428,0.42448106166165156,-0.08883778057167026,-1.798721538785098,-0.5686170831377204,-1.9291418304792356,0.13736259550066118,-0.0784141384263667,-1.6166247451379452,0.5357984957988655,0.06417929277926956,-0.20692221535502048,-0.28149739909633054,1.7380510356992553,-0.31226238050493554,1.5965640135977721,0.15941205168168507,-0.7891027747242046,-0.2923979206391127,-0.1537593359431348,-0.8939415332234062,0.07911522966055164,20817
2008-10-26,-0.19426035718855286,-0.013772343308092272,-2.9645779339671887,1.2586262532674364,-1.1325419524883107,1.1800221913105389,0.31744976809124337,0.5597214020078369,0.2676272272619537,-0.6511366458183648,-1.3805921352589212,0.2641437819941998,0.1940430475958589,-0.20617890153892196,-0.2004051750690303,1.9455315503642439,0.11464693308059859,1.8409442741303432,0.3844571744149366,-0.5297961885514333,-0.21534433718059798,0.03206493319847759,-1.0256170304253192,-0.0676601274924253,37348
2008-10-27,-0.4998595015522973,-0.2540468194325017,-2.852745907154909,1.2522444976904492,-1.0635677830387573,0.23331742681788628,0.02321462595437317,-0.5883484480223244,-0.31064009871219594,-0.08315974621019465,-1.8346864315250218,0.380254696004845,-0.5027607471078323,0.09172023683020022,0.1786841186540216,2.0141583195134403,0.40160611841404753,1.8545453456530208,0.21288598562009178,-0.8149457766653283,-0.04543669265263136,-0.03890065150696998,-0.7876633184397989,0.44036401051942564,7268
2008-10-28,-0.8251422046187518,0.20653370222741368,-2.2509403516281488,1.4341496367813877,0.15638244795514764,-0.1769082778889529,0.06586257333740556,-1.1543166712893105,-0.5265242368601496,0.33249335860066453,-1.0480216330189256,0.4332078962903571,-0.5118466914759561,0.003497779466626523,-0.06332525789426142,1.821104341620572,-0.24910781560685732,1.6610495403878138,-0.36852649265760534,-0.021549535247221613,-0.34807707052310133,0.1169783322989004,-0.17515416380953308,0.303299048948174,11942
2008-10-29,-0.33590090269947687,-0.15501854151889488,-1.253888055244894,1.1332132833824173,1.0645142752398586,-0.4699275857949044,-0.6822716949478942,-1.156683489471603,-0.6151611198521131,0.40438850345521216,-1.0218922935528345,0.6058843895408192,-0.8430226561047467,0.14488553252860206,0.1144657225154193,1.7657563718960023,-0.23319387869589586,1.541250364860312,-0.05609002066865306,-0.3189079038840985,-0.365543773413646,0.04429094333691564,-0.20569997852102703,0.04620801326890239,9624
2008-10-30,0.11580057783308134,0.738799803613933,-1.9893601292773218,1.4757348251412366,0.2325528844785374,0.5331663494809378,-0.12567484711186258,-0.8597622660561048,-0.719439658797516,0.43301155150324544,-0.6437890507426464,0.4008336466254514,0.3029311056417796,-0.12878540556008264,0.07586199623292662,1.7434636644689325,-0.13875225556753984,1.5740336610476369,0.4218769285098991,-0.0522241420468413,-0.31995597876252224,0.509940211176968,-0.2775398036751123,0.4377174994671217,9730
2008-10-31,0.4064741010527409,-1.136224306744885,-0.786100500053336,0.5844920181013991,1.1007502715391573,-1.7443924810209788,-0.48541608220919186,-2.571246147218977,0.47308586744968456,-0.1777057673863757,0.4140590219863892,-0.1850243103058194,1.1400617486496207,-0.23762593922808278,0.28611441039502394,1.8432048881991685,0.18964547939133802,1.5084173953664917,-0.4359968463418267,-0.14016171364998445,0.0445654826264131,-0.10594199869030871,-0.7587000805577636,0.6083761007742442,4021
2008-11-01,0.22292020186588293,-0.5828138215441848,-0.9467920284058292,1.8480611203787853,0.5059585239812041,0.4999735778529247,-0.3089179042157438,-0.9376357896713089,-0.83397203301062,0.5573948511364785,-0.8658234946104405,0.15401890509684343,-0.5479335475524868,0.03934701087146193,0.009288702498132208,1.9478624913466915,0.48716704922960213,1.8576446409692777,0.5838106628589816,-0.22647175129119995,-0.4591211071530749,0.04033940327437562,-0.3127272217599895,0.3369722696578625,26262
2008-11-02,1.5264454564902772,-0.324604288226938,-1.6388817469049468,1.7302538653708577,-0.15923848691704912,0.33324206879506857,-0.081949505083328,-0.7519504808561832,-0.012382111344248374,-0.3125477004724839,0.6734525962902554,1.7027041899389035,-0.20267062505694086,-0.1344551784313164,-0.23813671265600145,1.9865210037436265,-0.05835925292223221,1.9693172694996621,-0.5244898460408018,-1.2002780349924138,-0.233018483704442,0.028314101110635478,-0.8168457819272011,-0.06020732503878238,35939
2008-11-03,1.1125883338513938,0.08394577794966203,-1.905262394419577,1.7135864711637214,-0.6740354681744392,0.24998186012200208,-0.26522005735464455,-0.8395214011050455,-0.287862263212428,-0.01836714739899484,-0.6396350306961625,1.135988001437531,0.5527693519686587,-0.06581292693162566,0.4003842590159986,2.0632856935257555,0.033933611341048116,2.0341122189702627,-0.401774855319091,-1.2130124943725227,-0.20251778345448965,0.03378801362338164,-0.6894136964976589,-0.4717574996544126,7165
2008-11-04,1.1132670742695754,0.7559118489405402,-2.084765243893279,1.5815908562572656,1.8109332891464076,0.6418902988117519,0.18225681670816182,-1.9882149525788764,0.1532138808535838,-0.05041859344927454,-0.5195622776013993,1.1041337558410966,0.31136834260036655,-0.16913385667294065,-0.021548589196936897,2.0440579629962445,0.06663996047322822,1.9471503084160204,-0.6065224313483857,-0.07501560346074665,-0.23951763474700424,0.0824104142071939,-0.26099828112860496,-0.3469154491840034,8228
2008-11-05,3.1267123890708772,0.27144013135237427,0.5107607343875594,1.7772061989691255,3.4755678586484438,-1.640222138951854,-0.12532999189518662,-2.490957414881486,0.3233416914817781,-0.05718743841131784,1.1556699296692774,1.0543095352739988,0.27859891961164496,-0.17277812961505085,-0.060594912217456984,1.9011339713506257,-0.6839015412832973,1.8668455368047634,-0.9906803002487504,-0.27007214673944013,-0.03895630639169545,-0.14677234212950446,0.030157256899774297,0.1634280865085902,5184
2008-11-06,3.2192636255701697,-2.2445288586529872,-1.0013693614986128,0.42456624311044405,2.269882805436257,0.21980177915742347,-0.4684266203294425,-1.0393748323087078,-0.42848892619935053,0.1520886813019209,1.5051620781968793,-1.4331546755724567,-0.7277008651553367,0.10108293807662988,0.06425706520337672,1.818814350949426,-0.6527656617390378,2.0875106134694863,0.18645134305344593,-0.3203473562749599,0.07103770433950019,-0.08883731057323535,-0.4169386723310143,0.5988436463150426,4215
2008-11-07,2.3522436828024325,0.13167483107897038,0.7530476520257939,1.0077859076109112,1.4567681987537173,-1.0075451105969642,-0.2814959928964027,-1.5859290323854747,0.14527200941638865,-0.1991338580012381,6.338855905305395,1.4156255615153253,-0.5765419797235518,0.03698488804911972,-0.011379758866490643,1.8709514190241698,-0.19485017280457662,1.8775699709947484,-0.2557897523718316,-0.9240700914479406,-0.15023890963723466,0.009270985301419581,-1.2019724245168486,0.5735348327376426,6056
2008-11-08,0.5649861944249183,0.33912914536598027,-0.6502372630135631,1.4765905288152386,0.1349646052506452,-0.01806473481107576,-0.4226457311296409,-1.625804140499377,-0.33853932890239896,0.27167099713739984,-0.10385288218742136,0.4226222368163337,-0.7271974008718824,0.09540667188983587,0.05243963648356527,2.079513425762912,0.15522891831736452,2.0514107518418783,0.19639964583280528,-0.6069118371342833,-0.17551628509727163,0.05117313105561029,-0.4529522287530075,0.6764323657921331,28997
2008-11-09,-0.6461762715475664,-0.3999920558527993,-2.6049881881405916,0.8121613794682236,-1.944245217725236,-0.6370943554723016,-0.2621813509516895,-1.5834899152270174,0.39584396206146477,-0.43745026630826,-2.2915506501007,0.1691923058882215,-0.7574288239805134,0.10647507766631434,0.0627907942900946,2.2363693779740603,-0.19992529490660488,2.002925221545929,-0.2974442880939152,0.3918625784351958,-0.07478551004135535,0.00869422943708966,-0.45162927410582615,0.5111329864680658,25562
2008-11-10,-0.41810829818978207,-0.09269165358174719,-1.5438039881787133,2.0190200996860823,0.07870016537515516,1.0602879036052248,0.025672015647717542,-1.3389841216603742,-0.454783194379474,0.3232369099843994,-1.9508089357824894,0.6133830487178363,-0.61691935450473,0.05267105418897307,0.0020413465003258223,2.246095358037645,-0.5934356947143239,2.035081037159474,-0.593769011984583,0.35252210932814365,0.22315462392228677,-0.3472586106591913,-1.9882506257654229,0.8290674469416538,5771
2008-11-11,0.870159827362972,-0.2957792374323199,-0.40034348338072884,2.188286574244313,1.1762585239095213,1.497509281589531,0.18347091679240196,-1.1930833865462525,-0.6118378565356798,0.44152555875769056,-1.0992563580537402,0.3998055175535249,-0.43041635363736563,-0.02792114640690986,-0.09818027290986202,2.1556767489260844,-0.4149879536849017,2.168715661079173,-0.468751242615235,0.30385410707927757,0.11590085164582825,-0.016275556783766607,-1.9052647456773113,0.4510969390549638,5144
2008-11-12,1.0961626802549418,-0.16048380535751067,0.6184521290775765,1.1859748074913838,2.7476079063331493,-0.6704758301906929,-0.445549771936017,-1.617546232284003,-0.34851527727250486,0.2996175105464847,-0.086532954168873,0.8373960833373948,-0.2086759336768478,-0.0354699090133001,0.014624663082501247,2.018438675547682,-0.35806827847652395,2.1479313658104835,-0.2820153080714247,-0.38208333713604664,0.21271478015746675,-0.13631711120598944,-0.7084533671665619,1.070674774400579,4711
2008-11-13,1.41319385925255,-0.605906805274522,0.4682439202556874,1.7565803894334446,2.6414035212131672,-0.9948700587166918,-0.5139507744708087,-1.337801026067459,-0.5391480971580969,0.40001207683621637,0.6324237383179907,0.07069054420924191,-0.15284434913244505,-0.06728118180695856,-0.030331364367739064,1.9178265439728193,-0.7524237629264063,2.0473916917785004,0.07240232047406524,-1.188688820303217,0.02592284371646687,0.04084081049010807,-0.24621316648916308,0.36901318620937423,5341
2008-11-14,0.9700189483269708,-0.8979668897080911,0.6746279293915789,1.0109739890086609,2.9545562522195583,-1.1088066647700445,-0.24091304589535176,-1.9987488714799313,-0.038703563136891495,0.12464321538877193,0.8037806238005123,0.2404255364563516,-0.25421425500926803,-0.10329758038872774,-0.19274048874291883,2.167658765908816,0.27701534155598223,1.9989365488944895,0.17877366729053037,-0.5413161453199075,0.1509000054399112,0.3142826361769928,-0.9704950843747564,0.5800202320057997,4867
2008-11-15,2.2439349094137326,-1.8329226709864657,2.650065808394922,-1.0035646732708765,3.3399042950265505,-3.380359732635893,-0.4797758965652433,-2.845338253102576,0.5986007089153423,-0.19216599754695557,2.0414154845400274,-1.1619665762942957,0.1486573651232727,-0.043572004881826144,0.21233557552869314,2.201436551925839,0.08060887355849611,2.1519630807339354,-0.33954693703001515,-1.5688223242390968,0.11279413723494149,0.2270244422063292,-1.8219502435163404,0.7973230974250015,7211
2008-11-16,1.4230025746293165,-0.9774197419336461,-0.8437544646509555,2.533639208754933,0.49546420306195393,1.1592160562041751,0.08775361374751593,-0.6779061623589367,-0.30043587088239304,-0.045165763199238505,-0.11249792389532622,1.055717729628673,-0.5411846697844439,0.01290035601419211,-0.05769283177188171,2.1743833295695496,-0.5969429201330084,1.9912964481598472,-0.6613228012766702,-0.7523622387255299,-0.155585694539785,0.16387970113919392,-1.2779961719616137,1.1215796350902216,20552
2008-11-17,0.6889912393982582,0.5575054710809617,-1.976130420599705,1.6965159203146838,-0.18459918578247017,0.39746675463971587,0.021769861243402938,-1.331518008883033,-0.02565842552853847,-0.0890585620561553,-1.1709356444472188,1.059467991549703,-0.8143328977361679,0.13113023664596338,0.09414604952568158,2.2385182357038267,-0.11310900223943435,2.030401498076738,-0.059007675785330525,-0.041537839449180824,0.0661795064936584,0.05250747067440354,-0.9295728316924637,0.19174055870578915,2226
2008-11-18,-0.2756119265192791,0.9524924764708517,-3.0606422533716566,0.43449249485204244,-2.6169734588420828,-0.6583022526464496,-0.24911735743434732,-0.49846122906813656,1.5687817279318703,-0.15380115649354925,-1.7175167474593749,0.580234705509606,-0.7384511959194806,0.09506600070957806,0.04129960126976117,2.2083707216608395,-0.1974134515679705,2.0703905152133895,-0.32116772276440114,-0.3694078250554377,-0.2624425742011093,0.03967814795287503,-0.47329716475521055,0.3214477899778687,1284
2008-11-19,0.7470561736079518,-0.5498236454865107,-2.3847495099732208,0.700659249023259,-2.1060686420602415,-0.23090615727593813,-0.11526541636382416,-1.0815788279783995,0.45639198726337465,-0.6810177207282375,-1.573709805176483,0.33969605176166,-0.09032174929481243,-0.1369188674574783,-0.19036668457339112,2.1438529442012997,-0.31527120939577086,2.081932513493338,-0.3918674379867187,0.0533634247338118,-0.06032168891617169,0.03470290928242043,-1.109037296442828,0.5799642170435968,1032
2008-11-20,3.2902071271457416,-0.4956786322059788,-0.68130808435205,0.6267616305792139,-0.12076517969381344,-1.0364770568464712,-0.4734474691266856,-2.2010105643804097,0.14327960699017736,-0.013542411681295705,-0.4789795923357709,0.6412727285217223,1.1974752718297024,-0.21246240734917338,0.3741626322736918,2.046949566628646,-0.48205803323947277,2.1898912516734206,-0.07698350274382806,-1.1954081026814798,-0.20989860724980924,-0.03963626472831876,-1.0459214314314762,0.18652590665230645,924
2008-11-21,2.907201342000448,-1.5358306158563861,-1.8831399816216101,1.7563309335274446,-1.4531382492147042,0.5841629859626672,-0.1016455787587989,-0.9523477631181981,0.05421344476758047,-0.30517347407865036,-1.5570453803014739,0.5371886982323115,1.0428567891838727,-0.0432409561989024,0.7177848187122161,2.1720708911352613,-0.27953099540300075,2.5571473142778087,0.06921677123305003,-0.5675905216991338,-0.11541102015879458,0.09560121581102071,-0.7000954475563116,-0.23142379645040165,1560
2008-11-22,3.9244601322327424,-2.5849900002411115,1.138544512368909,1.8926114334706905,0.822451058907194,-1.0245660630019604,-0.5011015776122033,-2.4543377548353904,0.38680825645921824,-0.11871064635682477,-0.6170550176347259,1.1534558155245618,0.17443719035182526,-0.11535006147349894,0.00956187469648093,2.472172159663305,0.11942728084355408,2.5040831066888236,-0.16425026778408572,0.26771900105526286,-0.6039731621638715,-0.0323651581109179,-0.16242237585158445,0.06606554429920226,7810
2008-11-23,6.906914307575037,-3.1373670756273984,3.139635817664649,1.2571996543669643,1.1336340392259143,0.02172948563809576,0.04087248600029,-1.8678552753514288,-0.0801693309982261,0.10536578900958943,1.0983824891880694,1.0763769621673267,0.02948116099980305,-0.07069879712486708,0.05947978568592243,2.6443092193099615,-0.19382409548318158,2.692051557657457,0.38798325102012077,-0.3266847914698207,0.3259211325755028,-0.1628169141437289,-0.031521395491783635,0.2916121844931988,13003
2008-11-24,4.53491489876553,-1.3900082498743898,2.814984504124311,1.2034701784112793,2.1017632651710714,-1.8851681269322111,-0.2637341165707351,-2.3504868084538564,0.36072790044135683,-0.14933037165622373,2.746054875821981,-1.2247570013308848,-0.3651891603048827,0.0604465501463419,0.17929307370443862,2.7845813373688886,-0.08161580492856375,2.634610211492815,-0.5133988505856051,-0.41787775474496347,-0.0839922577734847,0.010254117240947661,-0.1942118407038466,0.428995603613307,2101
2008-11-25,4.066145466802306,-0.9369244718317502,1.5235840497243622,0.6497279449616641,1.7514249853385633,-1.1063415699797585,-0.28559143450685276,-2.301691849936655,0.48983002875608606,-0.08685918129158277,1.5039547436447336,-0.2747596827075266,0.5620170901640473,-0.38702308150935866,-0.46302440188660743,2.7195410440185204,0.08467932426717666,2.642749535145718,0.28549361650888383,-0.3198474108545975,0.3764545051263057,-0.08658867490899626,-0.4153919720083436,0.33621891214167954,1757
2008-11-26,3.9696137808549,-1.9973573621149705,1.8993661378925921,0.8852040174750724,1.2715129332128112,0.37230889689937496,-0.06529546800927497,-0.9986182972018667,-0.5071661142096906,0.44348596308813365,1.962823067343183,-0.12094133860238337,1.7535385392201899,-0.4881396068983265,-0.014335364201154489,2.4103409278723147,-0.5996025329041681,2.071523055765132,-0.37383853109945714,-0.003688883861273438,-0.3926244849212871,0.05271124930205378,0.04801501201329857,0.08683493424933636,2142
2008-11-27,0.7525723084921195,-0.48007974246855106,0.32736780019019973,0.6111817385138808,0.3595532208800132,-0.04714211078308422,-0.5497366188568966,-1.2275252958443215,-0.030266179390835615,0.046489526794101524,0.5879205427158459,0.873683125079152,0.5473575573557162,-0.31181343723468724,-0.28063438380042943,2.3966643922974127,-0.011536136622567349,2.2642747772032235,0.24194132115009684,0.543471620055559,-0.49413099774067015,-0.17973002733805019,-0.6157823158595209,-0.24747286560805268,314
